rank,SA1_CODE_2021,state,gentrification_risk_score,local_morans_i,spatial_lag,lisa_category,total_population,median_personal_income,pct_year12,pct_young_professionals,edu_income_mismatch
2464,30302105202,QLD,65.63955485938719,0.11581717099862039,64.50615588025958,HH (Hotspot),589,936,83.16633266533067,50.93378607809848,21.729971370105886
2465,12503171419,NSW,65.63712954226605,0.23337626340679876,66.62657845918793,HH (Hotspot),352,806,71.72131147540983,48.29545454545455,23.710396058843493
2466,11703133129,NSW,65.63694955043802,-0.07542856418618256,61.060696462070034,HH (Hotspot),1215,1028,83.52272727272727,50.123456790123456,12.486938125182832
2467,20802117613,VIC,65.6339111549247,0.0023055335568800306,62.461870296431336,HH (Hotspot),445,1035,85.26912181303116,47.19101123595505,13.81608269050463
2468,12504171709,NSW,65.63328722894052,0.22820141301135521,66.538227114906,HH (Hotspot),549,1148,94.6078431372549,59.01639344262295,11.23890968810548
2469,30306107803,QLD,65.62967543508164,0.16043895003442368,65.31869434867465,HH (Hotspot),480,698,74.11444141689373,32.29166666666667,47.49092374811899
2470,20902152512,VIC,65.62178099570272,0.022020305066413913,62.81906457376394,HH (Hotspot),511,693,69.05940594059405,35.81213307240704,39.01072573502658
2471,21301133512,VIC,65.61992505454963,-0.04253966656857723,61.649429538456445,HH (Hotspot),483,494,62.42603550295858,36.64596273291926,47.61190447450849
2472,20802117817,VIC,65.61799856633411,-0.33412991473439696,56.361987435337,HL (High-Low Outlier),504,814,82.97872340425532,27.77777777777778,39.8187786471624
2473,12502171212,NSW,65.6153734061211,0.08393902444014203,63.94346793971546,HH (Hotspot),301,629,75.71428571428571,30.89700996677741,59.84213649343825
2474,20902152503,VIC,65.61072088433887,0.021976264275336922,62.81964668488834,HH (Hotspot),617,703,70.8779443254818,35.008103727714754,40.89021513831777
2475,12504149145,NSW,65.60922415996653,0.12730438320821313,64.73484892282886,HH (Hotspot),90,1075,90.9090909090909,70.0,14.797680290784951
2476,40302106127,SA,65.60397840502164,-0.08740183078917314,60.82856669174281,HL (High-Low Outlier),403,652,67.79141104294479,36.22828784119106,42.72223239267554
2477,40203117522,SA,65.60276249832016,-0.12869964213225762,60.07558118108498,HL (High-Low Outlier),535,964,83.06636155606407,52.149532710280376,18.17347834206187
2478,21305158703,VIC,65.6006527601967,-0.0925363740814807,60.73329739669824,HL (High-Low Outlier),256,877,88.0503144654088,46.875,34.77733688032588
2479,20902142911,VIC,65.5989533035719,-0.17986407799999973,59.139523517793045,HL (High-Low Outlier),646,879,78.3203125,43.4984520123839,22.817649506398546
2480,12504149343,NSW,65.59750140407291,-0.11891804358193696,60.250198187584175,HL (High-Low Outlier),277,836,81.18279569892472,44.765342960288805,33.73212089010674
2481,21305158517,VIC,65.59691992122792,0.05078461395305731,63.347187240057146,HH (Hotspot),576,749,78.99159663865547,38.88888888888889,45.944276581615966
2482,40203103622,SA,65.58969527488814,-0.11905926361440741,60.24226999416349,HL (High-Low Outlier),655,620,66.66666666666666,36.6412213740458,44.361145723855344
2483,12001167302,NSW,65.58925522510174,0.20576272830909617,66.18490687828643,HH (Hotspot),447,1151,95.65217391304348,57.04697986577181,11.157768494333864
2484,12501171011,NSW,65.58812669015668,0.11813408548648072,64.58242424793029,HH (Hotspot),395,1151,90.30303030303033,56.20253164556962,9.54508023630376
2485,21303134710,VIC,65.58619772803088,0.14989542899640096,65.16540799097291,HH (Hotspot),394,572,65.59139784946237,33.50253807106599,47.66782770678382
2486,40403110835,SA,65.58429557605277,-0.18682376380632634,58.99679109719518,HL (High-Low Outlier),264,637,67.45283018867924,34.46969696969697,43.75210121783191
2487,21005124552,VIC,65.5837130271083,0.0,0.0,HL (High-Low Outlier),707,609,66.38477801268499,41.86704384724187,45.136969185208365
2488,30202102831,QLD,65.57596338987236,0.11559753625071092,64.54415389766926,HH (Hotspot),256,762,69.65174129353234,42.96875,27.78838574837156
2489,11903166510,NSW,65.57318801764156,0.05106044024073802,63.359236321602616,HH (Hotspot),266,548,76.66666666666667,23.684210526315788,70.69944328892637
2490,12501171021,NSW,65.55879639614086,0.11709323673693507,64.58340192439748,HH (Hotspot),469,1191,89.75741239892183,63.32622601279317,7.278459236251592
2491,12601172123,NSW,65.55742446309868,0.03409024711150999,63.05031764723208,HH (Hotspot),423,1096,92.6517571884984,54.60992907801418,13.907612769643436
2492,80105105715,ACT,65.55671069769356,-0.0284085330096492,61.89511905302113,HH (Hotspot),333,969,87.16981132075472,43.84384384384384,21.91450508745291
2493,30910156215,QLD,65.5556655423737,0.07192715820535504,63.75035104618702,HH (Hotspot),649,675,64.92890995260665,40.67796610169492,33.2932245300034
2494,20604150919,VIC,65.5470840324011,0.21504984889649637,66.40788908462261,HH (Hotspot),474,1247,90.79601990049753,65.61181434599156,5.746622244673972
2495,20601149604,VIC,65.54686938402858,-0.12098362143740585,60.17675189923562,HL (High-Low Outlier),491,1142,90.76576576576578,64.56211812627292,10.303090517448195
2496,40203103612,SA,65.54655867197866,-0.11736615184399908,60.24361801300441,HL (High-Low Outlier),702,608,67.88008565310493,35.32763532763533,48.41675316314706
2497,21305158217,VIC,65.54059647993454,0.00722553596550307,62.554534272961156,HH (Hotspot),292,900,87.11340206185567,55.821917808219176,30.80681020902104
2498,20902152615,VIC,65.5396657135223,0.020152326360410675,62.794842553489104,HH (Hotspot),693,765,70.94736842105263,43.001443001443,29.64919508795355
2499,12003139602,NSW,65.53823482581166,0.2919578122185956,67.84933872183841,HH (Hotspot),658,981,87.42004264392324,49.848024316109424,20.864530484465547
2500,20604111832,VIC,65.53588502406873,0.18758273364028924,65.91107603774337,HH (Hotspot),659,1234,90.54290718038528,63.7329286798179,6.026445135414747
2501,20802117638,VIC,65.52630804764951,0.0024142857013199305,62.465341364407955,HH (Hotspot),335,922,81.18081180811808,44.47761194029851,20.928789147577103
2502,12501171029,NSW,65.52562096085212,0.11591474268101168,64.58450777224044,HH (Hotspot),432,1084,87.62886597938144,62.96296296296296,11.998900880716064
2503,20601110703,VIC,65.5201032318969,-0.02531248997821362,61.94682604978389,HH (Hotspot),439,972,85.12396694214877,45.55808656036447,19.62433518792109
2504,20601110620,VIC,65.51398028293866,-0.16682005289424187,59.29387319552142,HL (High-Low Outlier),258,1256,93.69747899159664,63.17829457364341,6.645977278450701
2505,30503112847,QLD,65.51289617232256,-0.08027350888601575,60.915328420369136,HL (High-Low Outlier),650,1122,88.3445945945946,67.84615384615384,10.083177502502238
2506,20904122304,VIC,65.50928218658076,-0.04303623845481552,61.612498732269174,HH (Hotspot),680,698,66.92015209125475,40.294117647058826,33.88469957112312
2507,80101100220,ACT,65.50855792418484,0.32535106560477717,68.52843649884085,HH (Hotspot),238,1169,89.2156862745098,63.86554621848739,7.9437435595067
2508,20803119125,VIC,65.50652048052497,-0.3483140948386163,55.87668593908071,HL (High-Low Outlier),341,900,76.57342657342657,48.68035190615836,17.200586032025157
2509,50603112735,WA,65.50244560801188,0.14079904167288834,65.06888692000801,HH (Hotspot),684,828,76.41509433962264,53.80116959064327,27.918942567545397
2510,12602150352,NSW,65.49725417073059,0.0749873185390352,63.833263057532086,HH (Hotspot),368,1168,95.46925566343042,66.30434782608695,10.2525346554999
2511,70203105715,NT,65.49508442594507,0.0,0.0,HL (High-Low Outlier),81,1023,85.41666666666666,62.96296296296296,15.083606596567437
2512,11904138150,NSW,65.49373328054335,0.27267636306807125,67.56421057157353,HH (Hotspot),251,706,74.37185929648241,31.872509960159363,46.52088805088926
2513,20802118107,VIC,65.48981076514075,-0.08688025058919602,60.779217060359336,HL (High-Low Outlier),634,1091,89.413988657845,53.62776025236593,12.782926158132682
2514,21204131719,VIC,65.48492048217499,0.1480499552398157,65.22121204419295,HH (Hotspot),550,569,66.66666666666666,37.27272727272727,50.40133195272082
2515,30202102817,QLD,65.48130197657022,0.11242392787345289,64.5497222160988,HH (Hotspot),585,845,78.04347826086956,37.94871794871795,27.778034706235125
2516,12504171912,NSW,65.4808329757728,0.4551841145001889,71.0433438832408,HH (Hotspot),472,833,80.69164265129683,40.04237288135593,33.478677833775414
2517,40201102620,SA,65.4806396121144,0.0,0.0,HL (High-Low Outlier),31,630,85.71428571428571,29.03225806451613,73.40139513907744
2518,21305158611,VIC,65.47882029877792,-0.05591064472989883,61.36039862168931,HH (Hotspot),489,881,88.18181818181819,46.83026584867076,34.30715898725866
2519,11703164818,NSW,65.47598545037295,0.11576385074245579,64.61679949305079,HH (Hotspot),943,1296,93.17129629629628,69.03499469777307,5.308977323878906
2520,12503148137,NSW,65.47190440224841,0.20852058629461578,66.38207439891275,HH (Hotspot),471,706,74.70238095238095,35.881104033970274,47.08066414045343
2521,40203103816,SA,65.470980252186,-0.10580983989440593,60.40932474694797,HL (High-Low Outlier),589,751,72.183908045977,43.97283531409168,34.55352184863211
2522,20604150810,VIC,65.4617943974994,0.08147883332961092,63.97348239526952,HH (Hotspot),740,1233,91.50641025641023,59.72972972972973,6.5080877311739584
2523,12101168429,NSW,65.45880206526773,0.23120985150160722,66.83210293955145,HH (Hotspot),991,1110,90.35532994923858,45.81231079717457,12.05913105639064
2524,20601149702,VIC,65.45755084117738,-0.04922294688247316,61.480640327835225,HH (Hotspot),512,782,74.45255474452554,40.0390625,32.580262553150746
2525,40203117519,SA,65.45454608976871,-0.12218866745419663,60.08546227498841,HL (High-Low Outlier),703,720,71.59533073929961,37.98008534850641,39.26101502550168
2526,11904138125,NSW,65.45100494066415,0.2689512088127057,67.56546728745232,HH (Hotspot),268,966,86.16071428571429,47.01492537313433,21.34722522001573
2527,20703116332,VIC,65.4465155722817,0.5877788569477441,73.68150646583422,HH (Hotspot),387,730,75.4325259515571,33.0749354005168,43.94031858791238
2528,70101100230,NT,65.44518952993897,-0.1713614078863289,59.1357287235751,HL (High-Low Outlier),280,1004,92.70833333333334,53.92857142857142,21.762350642524996
2529,12602150052,NSW,65.44325503955675,0.2968550980679011,68.1138439623283,HH (Hotspot),412,1341,98.77300613496932,63.3495145631068,4.797055816242491
2530,21204145911,VIC,65.44253357162242,0.2208874025000542,66.65782336970963,HH (Hotspot),753,806,75.32956685499059,39.44223107569721,29.914581051513075
2531,30909154139,QLD,65.43497777251679,0.18440093240597424,65.96672579898477,HH (Hotspot),883,803,75.46099290780141,31.03057757644394,30.904340175226167
2532,12302170320,NSW,65.43423918060125,-0.2951911033275897,56.74168364147912,HL (High-Low Outlier),521,861,84.29752066115702,46.06525911708253,33.66774632954952
2533,30302105401,QLD,65.43336199881944,0.012445084780386704,62.659750206162556,HH (Hotspot),134,753,81.19658119658119,28.35820895522388,48.44856074559476
2534,20601149708,VIC,65.43173154298603,-0.04874620553800941,61.48176290601746,HH (Hotspot),177,772,72.53521126760563,42.3728813559322,31.21912910895432
2535,11703164425,NSW,65.42028755788391,-0.010842162414927317,62.210733809433584,HH (Hotspot),487,1163,88.88888888888889,54.82546201232032,8.064628800117632
2536,30909154108,QLD,65.4189857206463,0.18346869409395622,65.9676142463109,HH (Hotspot),562,628,66.29955947136564,33.985765124555165,42.45486302742644
2537,21301156928,VIC,65.41696395612414,-0.22081456791181242,58.147977293765415,HL (High-Low Outlier),454,743,77.48344370860927,37.44493392070485,44.79343903213036
2538,11802156404,NSW,65.41314304169269,0.2500632234247005,67.26464829182852,HH (Hotspot),365,1051,87.74193548387098,46.84931506849316,14.701656909726523
2539,21005144534,VIC,65.41217468560878,-0.2529411844548311,57.51856102566796,HL (High-Low Outlier),389,729,75.63025210084034,43.44473007712082,44.44050746931481
2540,21305158205,VIC,65.40557291341278,0.0072439271165160544,62.560963966605044,HH (Hotspot),285,882,88.58695652173914,47.368421052631575,34.41681368782227
2541,21305158209,VIC,65.40081870679373,0.007244028887848938,62.56119035739643,HH (Hotspot),355,907,90.82969432314412,50.42253521126761,32.16274406679376
2542,30504113528,QLD,65.39435662164408,-0.15601993393984978,59.378670917150956,HL (High-Low Outlier),334,1131,89.42307692307693,63.17365269461078,10.17501869627057
2543,20802118212,VIC,65.39291509707596,0.0011143978617013084,62.44201011804691,HH (Hotspot),339,944,80.47945205479452,44.54277286135693,17.206794363035627
2544,50602111936,WA,65.389258062996,-0.12942457549065908,59.8928136592769,HL (High-Low Outlier),425,941,81.42857142857143,47.05882352941176,18.85062098659678
2545,12003167715,NSW,65.38488981752567,0.1765607900738352,65.87331263761736,HH (Hotspot),576,804,76.17021276595744,32.46527777777778,31.830558759098665
2546,20802118204,VIC,65.38413434592913,0.001141030295259818,62.442595501456694,HH (Hotspot),726,1086,87.05501618122977,52.34159779614325,11.382558673010422
2547,50603112745,WA,65.37851065812909,0.13531312372553686,65.07232955750476,HH (Hotspot),489,941,83.6734693877551,46.216768916155424,21.760290452143902
2548,20901119925,VIC,65.3709198171537,-0.0751716344389505,60.9431657435939,HH (Hotspot),436,758,70.88607594936708,40.825688073394495,30.86360130455698
2549,30909126512,QLD,65.36934616798774,-0.24894869048857804,57.525868485874014,HL (High-Low Outlier),823,603,73.08319738988581,24.54434993924666,58.79887091965468
2550,50502108527,WA,65.36726834440002,-0.1550696067531419,59.36940989504111,HL (High-Low Outlier),547,756,70.17543859649122,46.80073126142596,29.85697381588082
2551,21205132108,VIC,65.36660889063174,-0.06034907279218867,61.232691261168625,HH (Hotspot),420,803,80.96676737160121,33.33333333333333,39.32680452282045
2552,20607114308,VIC,65.36329225131573,-0.25056735594532575,57.48391156751741,HL (High-Low Outlier),607,846,78.88446215139442,35.42009884678748,28.861249423288747
2553,11703133141,NSW,65.35551337900806,-0.06844402608597447,61.068302845081654,HH (Hotspot),425,960,84.93975903614458,38.82352941176471,20.84516544603265
2554,12601172132,NSW,65.35074734250354,0.032298542150889294,63.059303608997084,HH (Hotspot),396,890,89.1373801916933,31.313131313131315,33.65643455106727
2555,11703164825,NSW,65.35073491432499,0.11127202752156005,64.62180951449271,HH (Hotspot),697,1251,90.29605263157896,69.44045911047347,5.452913541762925
2556,12703173120,NSW,65.34455026177147,0.32905163904068613,68.94438333519287,HH (Hotspot),281,555,65.19607843137256,28.825622775800717,48.6049742073276
2557,80101100203,ACT,65.34446588935799,0.30855076904552237,68.53808897147772,HH (Hotspot),727,1160,90.73783359497644,58.59697386519945,9.34630146144599
2558,11703164731,NSW,65.34400896542263,0.10811526872401928,64.56427340479742,HH (Hotspot),679,1202,91.10738255033556,63.91752577319587,7.54028091450671
2559,40403110829,SA,65.34037378946898,-0.17199746477768244,59.00520219328427,HL (High-Low Outlier),660,740,70.34358047016275,38.03030303030303,33.10212290971876
2560,30303106038,QLD,65.33764480518052,0.12978226638764637,64.99955902495779,HH (Hotspot),338,810,83.2618025751073,41.124260355029584,40.78384610380302
2561,80101100222,ACT,65.33728734566635,0.30781455813669895,68.5385112387537,HH (Hotspot),586,1201,90.0,56.655290102389074,7.047870837779428
2562,12504149139,NSW,65.3354979510248,0.11692762288706132,64.74579797118652,HH (Hotspot),84,964,100.0,73.80952380952381,26.662582700318566
2563,30302105803,QLD,65.3332373804649,0.41585548754521146,70.69746499981323,HH (Hotspot),670,1181,93.28859060402684,61.64179104477612,9.273782645726314
2564,20601110614,VIC,65.33120529512613,-0.15658203564561587,59.30148882001361,HL (High-Low Outlier),592,959,82.83433133732535,48.141891891891895,18.486420142389832
2565,50302129513,WA,65.33013389718442,0.045091892599635156,63.31874101250274,HH (Hotspot),877,1158,87.36842105263159,59.17901938426454,7.234707644345676
2566,80104103913,ACT,65.32851700121036,0.1649033999674447,65.70784028615715,HH (Hotspot),185,1166,91.44736842105264,61.08108108108108,9.322958270747094
2567,21305158804,VIC,65.32505328555953,0.03622049614351696,63.14323864359431,HH (Hotspot),708,808,81.77874186550976,43.92655367231638,39.19693520941701
2568,21301133434,VIC,65.31756407787071,-0.01955928350620635,62.02886029770165,HH (Hotspot),322,473,62.60504201680672,32.608695652173914,50.30369241668684
2569,12602172525,NSW,65.31684095370663,0.09085322082307025,64.23885396671716,HH (Hotspot),577,1240,92.46861924686192,70.8838821490468,6.650903675122294
2570,20702115728,VIC,65.31540111634048,0.1118157820957631,64.6595678924807,HH (Hotspot),340,713,73.47670250896059,33.23529411764706,43.878901024740806
2571,20604150624,VIC,65.31044908446029,0.2783997405139929,68.00523635358842,HH (Hotspot),577,1168,90.31620553359684,60.13864818024264,8.663170401201612
2572,21305158505,VIC,65.30440203672217,0.047430982821461125,63.37377977501222,HH (Hotspot),381,720,74.48559670781893,41.732283464566926,44.297333831312685
2573,21305158830,VIC,65.29559662124109,0.03590356565556932,63.14425439063978,HH (Hotspot),427,859,85.0187265917603,48.00936768149883,34.86333139700095
2574,20701152013,VIC,65.29118324261977,0.017575163906049466,62.775214857044496,HH (Hotspot),572,1136,91.15789473684212,50.6993006993007,10.793043437693129
2575,20604150930,VIC,65.2909235252877,0.19785488337061724,66.41642776819306,HH (Hotspot),352,1293,92.92929292929291,62.78409090909091,5.29528301396914
2576,50502108504,WA,65.28749476640333,-0.15060895533143026,59.37472813357422,HL (High-Low Outlier),506,631,65.39509536784742,39.9209486166008,40.0901380442677
2577,11904166813,NSW,65.28734137547512,-0.0710640742176896,60.98317192507444,HH (Hotspot),478,858,77.59562841530054,47.90794979079498,24.985311029553703
2578,21204156327,VIC,65.28698369369981,0.1324418073125722,65.09893032869351,HH (Hotspot),507,660,67.52136752136752,41.22287968441815,40.8291353065896
2579,12703173123,NSW,65.28694022749401,0.32265289538565095,68.94607774796573,HH (Hotspot),472,846,73.91304347826086,51.059322033898304,20.98606616325943
2580,12504149340,NSW,65.28269151902573,-0.10558106463896068,60.281679176088886,HL (High-Low Outlier),657,884,79.72709551656921,44.90106544901065,24.183426727324274
2581,21103126634,VIC,65.2774585934526,0.034015196455822815,63.11053049215417,HH (Hotspot),250,911,76.28865979381443,58.8,15.178714432710947
2582,11903137003,NSW,65.2715899574238,-0.03557452804765758,61.69688968716919,HH (Hotspot),377,652,73.86759581881533,28.912466843501328,54.08352121048175
2583,12504149319,NSW,65.26997948656705,-0.10504969795183258,60.282950379334764,HL (High-Low Outlier),11,575,100.0,0.0,85.6375071469411
2584,12601172126,NSW,65.26828970359031,0.031565830131364096,63.06288872373244,HH (Hotspot),259,1083,94.5054945054945,50.57915057915058,15.321540623316125
2585,20701115234,VIC,65.26642755610939,-0.12658730584273617,59.84153552253447,HL (High-Low Outlier),513,1241,92.0704845814978,65.49707602339181,6.478433783719211
2586,12102157734,NSW,65.2659750129899,0.2690440519518663,67.90190383309069,HH (Hotspot),254,1157,86.57407407407408,55.11811023622048,6.5678764024897305
2587,11601162716,NSW,65.26470351106263,-0.018882318776149536,62.03538526087811,HH (Hotspot),399,809,79.01639344262294,41.10275689223057,35.09617940784154
2588,50302129710,WA,65.2641938788699,0.062448734597597665,63.693431044644534,HH (Hotspot),596,1193,89.94197292069632,61.57718120805369,7.297161303737909
2589,40203103830,SA,65.26224084011669,-0.09819102769562912,60.417055836283865,HL (High-Low Outlier),708,715,70.8955223880597,35.31073446327684,38.8760126922032
2590,40303106808,SA,65.25488779531523,-0.1870987053193676,58.5933275872124,HL (High-Low Outlier),269,745,77.89473684210526,34.20074349442379,45.02860139943042
2591,20604150310,VIC,65.25313372043986,0.6328410477163072,75.37252137228977,HH (Hotspot),306,1060,88.43283582089553,43.790849673202615,14.479379325620071
2592,50502109501,WA,65.24907604492772,-0.2233376296332897,57.84270553591318,HL (High-Low Outlier),379,816,71.52103559870551,46.7018469656992,21.67577345440162
2593,20902142823,VIC,65.24235564916708,-0.04580427171941731,61.479226051345,HH (Hotspot),522,722,75.92592592592592,32.56704980842912,46.29713082503665
2594,30503112606,QLD,65.24184630381183,0.5723891177234497,74.1821269433758,HH (Hotspot),413,812,83.1858407079646,30.508474576271187,40.36216678075973
2595,11703164417,NSW,65.23671015145419,-0.009683289420832795,62.22093255423524,HH (Hotspot),408,1294,92.03296703296702,60.29411764705882,4.986693756704625
2596,30501110619,QLD,65.23342673670425,0.11249201413947776,64.73875748311282,HH (Hotspot),1160,1158,88.93166506256016,66.55172413793103,8.370919826139612
2597,20604150520,VIC,65.23148273877541,0.6579271840450697,75.98966307905376,HH (Hotspot),328,1171,87.5,60.97560975609756,6.667315145329596
2598,80105106008,ACT,65.23077033725434,0.02495193392343506,62.93502488044318,HH (Hotspot),468,1242,93.5632183908046,58.76068376068376,6.91565516242251
2599,21103126629,VIC,65.22666826253192,0.03352227599247865,63.112839143559654,HH (Hotspot),59,1218,100.0,55.932203389830505,8.533856081025888
2600,11802156421,NSW,65.22292932983623,0.234711155263793,67.27583733370243,HH (Hotspot),317,1151,91.24087591240875,53.31230283911672,9.997399308674815
2601,12502171229,NSW,65.21419792906309,0.07447366239328768,63.96575546621868,HH (Hotspot),689,949,91.55555555555556,51.088534107402026,27.037823562072347
2602,30909154019,QLD,65.21217621147203,0.3474994852912832,69.63682249233938,HH (Hotspot),342,614,62.22222222222222,38.01169590643275,35.461754161359224
2603,20603111522,VIC,65.20479052740683,-0.10433300448104298,60.24783608974331,HL (High-Low Outlier),301,936,81.78137651821862,47.50830564784053,19.920695080621684
2604,50603112416,WA,65.20328962129062,0.46103173503591344,72.02512743138503,HH (Hotspot),774,783,77.39837398373983,35.65891472868217,37.17787241878549
2605,21301156943,VIC,65.20066253899515,-0.2044251609800057,58.15738170320581,HL (High-Low Outlier),198,641,66.11570247933885,34.84848484848485,40.25102480448642
2606,80101100322,ACT,65.19993386957151,0.022299608973659117,62.885411699255016,HH (Hotspot),382,1237,94.39775910364143,63.87434554973822,7.257736087138284
2607,50302104231,WA,65.1941731233193,-0.13823902429085644,59.530822047515244,HL (High-Low Outlier),544,530,74.0909090909091,23.161764705882355,68.0514286566677
2608,12001167321,NSW,65.18920892142911,0.18074287105989295,66.20490919347007,HH (Hotspot),372,1275,94.87179487179486,65.05376344086021,6.238462427656572
2609,12602150350,NSW,65.1751540062927,0.06768418706332864,63.84476663483344,HH (Hotspot),423,1230,94.4927536231884,59.10165484633569,7.502313825756147
2610,12502171206,NSW,65.17444201639393,0.07351886189994511,63.96796412803364,HH (Hotspot),638,945,91.0941475826972,51.41065830721004,27.36780787970692
2611,21205132241,VIC,65.17185898004193,0.02763168338737918,63.00251164686598,HH (Hotspot),316,710,80.72289156626506,28.48101265822785,55.701408973288906
2612,20802117612,VIC,65.17110732589254,0.002681818916920203,62.47679945220657,HH (Hotspot),552,946,81.37472283813747,41.84782608695652,18.162530952660163
2613,21005154220,VIC,65.16534862510744,0.05926345293169645,63.67199775131096,HH (Hotspot),642,737,76.5625,41.27725856697819,44.51690152167509
2614,21305158315,VIC,65.16419061530645,-0.05272623508663613,61.30615589999866,HH (Hotspot),506,891,90.44585987261146,47.233201581027664,34.29736506116332
2615,21303134724,VIC,65.16298602620905,0.13035832857421967,65.17598828351846,HH (Hotspot),583,764,76.10208816705337,36.19210977701543,38.800518182010855
2616,12101168418,NSW,65.16229066208082,0.20908570416605216,66.84136892090103,HH (Hotspot),409,1050,89.70099667774086,44.00977995110024,16.133483590962868
2617,12602150018,NSW,65.15966093281061,0.26932533240600515,68.12059620296512,HH (Hotspot),613,1005,84.76953907815631,46.98205546492659,16.083779140471563
2618,21205132237,VIC,65.15871653527701,0.027513813209984507,63.00281033879246,HH (Hotspot),204,634,77.84810126582279,25.98039215686275,62.51713706414846
2619,30302105315,QLD,65.1571105457951,-0.1026729464409223,60.24515698858107,HL (High-Low Outlier),351,935,80.3225806451613,47.86324786324786,18.084457999859765
2620,12601172122,NSW,65.15636319403316,0.030554944943387702,63.06775509371319,HH (Hotspot),169,1057,90.47619047619048,50.88757396449704,16.001519958870986
2621,12602150337,NSW,65.156076091507,0.06724761496154938,63.84544798893294,HH (Hotspot),638,609,74.44668008048289,25.07836990595611,60.395032626498526
2622,12103140738,NSW,65.15577984277489,-0.15450971582890974,59.14540723137041,HL (High-Low Outlier),398,796,85.2409638554217,27.1356783919598,45.239299567275935
2623,30204104520,QLD,65.14879153539631,-0.15077710569074945,59.21633572034938,HL (High-Low Outlier),244,872,78.57142857142857,43.0327868852459,24.252139746894684
2624,11703132909,NSW,65.1461668331643,-0.07749491140046166,60.771960403249835,HL (High-Low Outlier),652,1213,91.21265377855887,57.82208588957055,7.130228036205253
2625,12601172109,NSW,65.14336482473257,0.030436330058198326,63.068320240204514,HH (Hotspot),421,1103,95.65217391304348,58.90736342042755,14.085972365933957
2626,30305107346,QLD,65.14024615007516,-0.026191087472390632,61.8619782986484,HH (Hotspot),562,824,79.54545454545455,42.17081850533808,33.35476705340082
2627,21205132111,VIC,65.13869001347798,-0.05539184979624373,61.23885123082143,HH (Hotspot),459,749,80.91168091168092,27.886710239651418,48.768147033435255
2628,30503112614,QLD,65.13776493852305,0.5515188990856403,74.18733101164024,HH (Hotspot),603,845,81.27853881278538,42.45439469320066,32.51863846473173
2629,21204156315,VIC,65.13562578527014,0.12561392976080385,65.10245028005234,HH (Hotspot),483,656,67.7710843373494,38.923395445134574,41.866352944242536
2630,11103123114,NSW,65.13217026009434,0.2513942486650587,67.79501879559413,HH (Hotspot),738,626,67.4061433447099,35.09485094850949,45.09249453040803
2631,12702151343,NSW,65.13189332777094,-0.15151877193667726,59.18051123185285,HL (High-Low Outlier),495,492,68.33333333333333,30.303030303030305,60.5527461073073
2632,50302129720,WA,65.13110092224666,0.05977509753730035,63.698754762909466,HH (Hotspot),287,1160,85.65217391304348,60.62717770034843,5.5394908523562805
2633,20604150917,VIC,65.12158257281794,0.18644631998710276,66.42207246660872,HH (Hotspot),424,1224,88.80407124681933,69.81132075471697,5.366968013088808
2634,12602172318,NSW,65.11907808940035,0.17999532140629984,66.28719636838159,HH (Hotspot),323,1161,89.6797153024911,60.371517027863774,8.712641219751589
2635,30302105818,QLD,65.11498043791075,0.38533105152527103,70.71110605872286,HH (Hotspot),215,1104,89.39393939393939,64.18604651162791,11.894877391688112
2636,20902142811,VIC,65.1144089771068,-0.043571156470217365,61.48259306903079,HH (Hotspot),365,870,81.37254901960785,46.84931506849316,28.615753976119265
2637,20802118117,VIC,65.11218887585547,-0.0736873914442955,60.83316304454295,HL (High-Low Outlier),485,993,81.97969543147208,50.103092783505154,13.66953655522191
2638,12601172121,NSW,65.11114200904716,0.03014119234894855,63.06972123219084,HH (Hotspot),292,1112,91.30434782608695,57.1917808219178,12.372530445471083
2639,20601110610,VIC,65.11039645413956,-0.14427761964580557,59.31068918838805,HL (High-Low Outlier),474,1169,91.68646080760097,59.70464135021098,9.25488576928946
2640,21204156319,VIC,65.1083777808052,0.12438279823153865,65.10308395457477,HH (Hotspot),382,610,67.04119850187266,33.24607329842932,46.41616252298394
2641,11703164730,NSW,65.10214140521838,0.09960166790913559,64.57357600326681,HH (Hotspot),281,1354,96.17021276595744,74.73309608540926,4.426341813188984
2642,20802117645,VIC,65.10194246418197,0.0027175830311951,62.47903057677788,HH (Hotspot),394,1267,93.16239316239316,60.913705583756354,6.102002554365029
2643,20601149709,VIC,65.10121471067029,-0.04273168398353097,61.49613320307466,HH (Hotspot),448,802,74.21052631578947,44.642857142857146,29.136428455653597
2644,20702115716,VIC,65.08301752460005,0.10308319997214735,64.66484933774753,HH (Hotspot),811,780,79.55223880597015,30.08631319358816,40.926651352037794
2645,11903137249,NSW,65.07351461998076,0.07160966555572121,63.98511665881135,HH (Hotspot),395,746,73.23420074349443,31.89873417721519,37.33913516191169
2646,30202103206,QLD,65.07229493002633,-0.23481257336606626,57.2866989796157,HL (High-Low Outlier),322,703,68.70229007633588,37.5776397515528,36.73854247405016
2647,11902166012,NSW,65.06986194827226,0.47354250449471785,72.7825747781728,HH (Hotspot),249,729,72.97297297297297,37.34939759036144,39.98229075600014
2648,20604150616,VIC,65.06837240678993,0.25539729290515273,68.01215283009329,HH (Hotspot),164,833,85.82089552238806,23.170731707317078,39.67703182551207
