rank,SA1_CODE_2021,state,total_population,gentrification_risk_score,gentrification_risk_percentile,cbd_proximity_score,coastal_score,school_access_score,public_transport_score,parks_score,composite_amenity_index,amenity_percentile,amenity_category,premium_opportunity_score,premium_percentile
1122,40302106115,SA,293,71.69790037495845,98.18737468469052,69.92992992992993,50.0,28.71213224848143,30.280028519931307,15.0,40.54491606216159,24.783440019951783,Low,56.12140821856002,95.48092110732397
1126,11902136611,NSW,404,71.6429459330308,98.18090679774916,68.94894894894894,66.36282810321485,26.53993032827696,26.54174080837661,19.908848430964454,42.12140998511367,37.36470197023859,Low,56.88217795907224,96.41034167428714
1141,40401109123,SA,711,71.52034790397914,98.15665222171916,69.85985985985985,50.0,29.77612184253328,31.566322849044752,15.0,41.06177004573281,28.787097846870065,Low,56.29105897485597,95.68542688502785
1147,12501158209,NSW,419,71.49593695272924,98.14695039130716,68.52852852852853,65.1524581220069,29.386842690941684,26.556405290174528,19.54573743660207,42.35333132665544,39.27674785933993,Low,56.924634139692344,96.47684761825587
1154,12703173136,NSW,539,71.4784122813806,98.13563158915984,68.38838838838838,64.74428660914546,26.96481029475222,27.10149217116003,19.42328598274364,41.89056808762091,35.376174245573196,Low,56.68449018450076,96.18920941059108
1168,40302106104,SA,464,71.37395393140658,98.11299398486514,69.92992992992993,50.0,31.186118631128224,30.46663886595607,15.0,41.08636592519714,28.983290381577852,Low,56.23015992830186,95.610607698063
1185,21301133420,VIC,558,71.24706196139984,98.08550546536446,69.64964964964965,62.575463692568796,27.320282454276896,25.655131274909074,18.772639107770637,41.492467142045975,32.12403358550171,Low,56.36976455172291,95.78518580098097
1206,21005154401,VIC,448,71.11295228325088,98.05154905892245,69.85985985985985,63.173515981735164,28.237550104557375,26.46026700233389,18.95205479452055,42.04637735289827,36.67802809876133,Low,56.579664818074576,96.08612519743951
1218,12503148322,NSW,1027,71.08850045469936,98.03214539809844,68.52852852852853,65.14841681989937,28.145030097586886,26.222242577525527,19.54452504596981,42.02064007591127,36.463546429462134,Low,56.554570265305316,96.04289633385984
1220,11603131734,NSW,439,71.08294023175813,98.02891145462776,69.15915915915916,66.96700276829195,25.91161797557009,26.637013259394926,20.090100830487582,42.18993223956947,37.93166514257212,Low,56.6364362356638,96.13267935821764
1228,11901157112,NSW,318,71.02657995534881,98.0159756807451,68.94894894894894,66.36484875426862,28.111836210044146,26.443785875911782,19.909454626280585,42.411696455306384,39.81378335688752,Low,56.719138205327596,96.22412503117465
1239,21204131706,VIC,459,70.95376590848211,97.99818899165642,69.71971971971972,62.77144704408615,26.61736049888804,26.75116703325244,18.831434113225846,41.68162596161745,33.617092027599966,Low,56.317695935049784,95.71369191121455
1246,12503171430,NSW,374,70.92183077870531,97.98687018950908,68.52852852852853,65.14841681989937,27.721333803564914,28.10632510765597,19.54452504596981,42.40692144963948,39.77055449330784,Low,56.6643761141724,96.16593233020201
1250,12501158223,NSW,493,70.89347619437332,97.98040230256775,68.52852852852853,65.1524581220069,29.859908329737443,25.779378821677167,19.54573743660207,42.25368783729026,38.44376091113143,Low,56.57358201583179,96.07781195444343
1251,21204156323,VIC,564,70.89060832090982,97.97878533083242,69.71971971971972,62.77144704408615,23.757550403292726,26.30892324533107,18.831434113225846,40.99910299551804,28.316568293291212,Low,55.944855658213925,95.19328289965915
1256,21303134814,VIC,449,70.86568962126287,97.97070047215574,69.64964964964965,62.57142279872308,25.91911797557009,25.461907937663057,18.77142683961692,41.163140437693194,29.50536204173248,Low,56.01441502947803,95.29304181561227
1257,40403110755,SA,230,70.85858738908485,97.96908350042042,69.85985985985985,50.0,31.32130339894447,35.09311372972986,15.0,42.25250407718632,38.428797073738465,Low,56.55554573313559,96.04622163105827
1266,21303134733,VIC,339,70.80398441568275,97.9545307548024,69.64964964964965,62.57142279872308,27.23835064062137,25.975654693164238,18.77142683961692,41.55542365957875,32.619502868068835,Low,56.17970403763075,95.54077645689584
1270,40403110806,SA,375,70.7880623729849,97.94806286786108,69.85985985985985,50.0,31.043357080027885,31.5233384061066,15.0,41.30447098249719,30.61102336021282,Low,56.046266677741045,95.35289716518413
1271,12703173203,NSW,482,70.78275248766141,97.94644589612574,68.38838838838838,64.74428660914546,28.020078683572876,27.181674689717735,19.42328598274364,42.121667395024474,37.36968991603625,Low,56.45220994134294,95.92484828331533
1284,20602150011,VIC,301,70.71422787876693,97.9254252635664,70.0,63.98775609164747,26.552632862548545,27.071420305189545,19.19632682749424,42.05599408667835,36.78942555490897,Low,56.385110982722644,95.80513758417159
1287,11703164720,NSW,294,70.70268423811515,97.9205743483604,69.08908908908909,66.76493766291499,26.983536478905968,26.171484882803014,20.029481298874497,42.23101363302264,38.269182808213486,Low,56.4668489355689,95.95311330950203
1298,11703133106,NSW,425,70.65043376709814,97.90278765927172,69.08908908908909,66.76493766291499,26.921133244265945,25.518451999704165,20.029481298874497,42.055274765319915,36.78277496051209,Low,56.35285426620902,95.76689666638956
1304,11902157303,NSW,561,70.59125295710965,97.89308582885972,68.94894894894894,66.36282810321485,29.51425416569855,25.043071672859888,19.908848430964454,42.34160746871882,39.155374511596975,Low,56.46643021291423,95.95145066090282
1305,11601156111,NSW,694,70.58667189349282,97.89146885712438,69.15915915915916,66.97104407039949,25.610950426527697,27.24396185992066,20.091313221119844,42.28232393380339,38.65491728323219,Low,56.4344979136481,95.88827001413252
1307,12703160110,NSW,515,70.56334610695136,97.8882349136537,68.38838838838838,64.74428660914546,25.63834944567996,27.6747558476525,19.42328598274364,41.76859183692958,34.36029595145066,Low,56.16596897194047,95.51749937650678
1320,12703173107,NSW,391,70.45686615915501,97.86721428109436,68.38838838838838,64.74428660914546,23.92188876257178,25.24468822981726,19.42328598274364,40.81778279584913,26.888353146562473,Low,55.63732447750208,94.76598220966
1321,11903137016,NSW,466,70.45327671606938,97.86559730935905,68.94894894894894,66.36080745216108,25.33572498091413,25.79984585574216,19.908242235648324,41.69470115052701,33.72350153794996,Low,56.073988933298196,95.39612602876382
1323,21205156704,VIC,182,70.43560175606484,97.86236336588836,69.71971971971972,62.76942659716329,23.175634331330702,24.524448895470766,18.830827979148985,40.4362072065106,23.95710366614016,Low,55.43590448128772,94.45174162440767
1335,12703173213,NSW,264,70.36320097916129,97.84295970506436,68.38838838838838,64.74428660914546,25.47499405848575,27.987632994808084,19.42328598274364,41.81414004627963,34.751018372267026,Low,56.08867051272046,95.42272840635133
1348,11902157405,NSW,420,70.29409560153967,97.82193907250502,68.94894894894894,66.36282810321485,26.726192617917484,26.122435833753965,19.908848430964454,42.053836199386126,36.76116052872225,Low,56.173965900462896,95.5291379167013
1353,21204131722,VIC,380,70.27353029485302,97.81385421382836,69.71971971971972,62.77144704408615,28.970896372025095,26.973322207091446,18.831434113225846,42.20787192970461,38.0646770305096,Low,56.24070111227881,95.62390888685677
1356,11901157133,NSW,298,70.2691714427311,97.80900329862234,68.94894894894894,66.36484875426862,27.256062153549973,25.28919893987594,19.909454626280585,41.95189490999859,35.89492060852938,Low,56.110533176364854,95.4576440269349
1361,20902152515,VIC,542,70.24408922170207,97.80091843994568,69.92992992992993,63.38162201478967,25.680506704949053,27.666863707657594,19.0144866044369,41.89471604327068,35.40776456895835,Low,56.06940263248637,95.38781278576772
1371,40402110207,SA,750,70.16622974600402,97.78474872259233,69.85985985985985,50.0,29.02799606665118,27.894459473443384,15.0,39.99417904665604,20.56363787513509,Low,55.08020439633003,93.90306758666556
1374,21301133414,VIC,471,70.13062752812392,97.77989780738632,69.64964964964965,62.575463692568796,27.39610192684303,26.594176028327166,18.772639107770637,41.74239222491372,34.1308504447585,Low,55.936509876518826,95.18496965666307
1382,12703173115,NSW,684,70.09270285107621,97.76696203350366,68.38838838838838,64.74428660914546,27.796831778803064,28.22838720645687,19.42328598274364,42.338696143255284,39.13209743120791,Low,56.215699497165744,95.58566796907473
1389,11703133134,NSW,384,70.06756173551658,97.75564323135632,69.08908908908909,66.76493766291499,24.96619563846384,24.987966110174185,20.029481298874497,41.53166577177701,32.44658741375011,Low,55.799613753646796,94.99043977055449
1397,12703173110,NSW,299,70.02937045776912,97.74270745747364,68.38838838838838,64.74428660914546,25.21047498091413,27.64768391484049,19.42328598274364,41.67624896077341,33.58383905561559,Low,55.85280970927126,95.06027101172168
1398,12703173219,NSW,499,70.02885353992423,97.74109048573833,68.38838838838838,64.74428660914546,26.782787192551535,27.40114333587311,19.42328598274364,41.929076258359046,35.68542688502785,Low,55.97896489914164,95.24815030343336
1420,21204131738,VIC,379,69.94429954554764,97.70551710756096,69.71971971971972,62.77144704408615,28.85430344043549,26.73298130739399,18.831434113225846,42.124468118462325,37.406268185219055,Low,56.03438383200498,95.33460803059273
1433,12501158232,NSW,409,69.88106267773391,97.6844964750016,68.52852852852853,65.1524581220069,28.560475893716603,24.895924525712744,19.54573743660207,41.77293777609498,34.39354892343503,Low,55.82700022691444,95.03699393133262
1434,20902142835,VIC,548,69.88082061915277,97.68287950326628,69.92992992992993,63.38162201478967,25.99336797557009,27.13327797849265,19.0144866044369,41.82389186510365,34.839138748025604,Low,55.85235624212821,95.05694571452324
1449,20904122305,VIC,621,69.79623318131607,97.65862492723627,69.92992992992993,63.37758112094396,25.920657558004454,27.34923347306173,19.013274336283185,41.86255068093288,35.1434034416826,Low,55.829391931124476,95.04031922853105
1451,21204131737,VIC,521,69.79408479965456,97.6553909837656,69.71971971971972,62.77144704408615,28.788200791648688,26.1696371177334,18.831434113225846,41.97041154128981,36.02959514506609,Low,55.88224817047218,95.10183722670213
1452,40203103834,SA,470,69.78329801723714,97.65377401203028,70.0,50.0,32.94917407972915,33.53913237555177,15.0,42.22461790983377,38.212652755840054,Low,56.003957963535456,95.27142738382243
1453,21301133425,VIC,550,69.76632644559254,97.65215704029494,69.64964964964965,62.575463692568796,26.787844375477146,25.509645468041484,18.772639107770637,41.349608074569126,30.928589242663563,Low,55.55796726008083,94.64627151051626
