rank,SA1_CODE_2021,state,total_population,gentrification_risk_score,gentrification_risk_percentile,cbd_proximity_score,coastal_score,school_access_score,public_transport_score,parks_score,composite_amenity_index,amenity_percentile,amenity_category,premium_opportunity_score,premium_percentile
39,20604111744,VIC,268,94.48301186497076,99.9385550740573,70.0,63.98371519780176,39.105637036545296,26.987104667118555,19.195114559340528,44.544728037660036,57.27824424307922,Moderate,69.5138699513154,99.9368193532297
41,20703116351,VIC,762,94.35924919553524,99.93532113058664,70.0,63.783690952438675,38.17896174527833,24.79221154958917,19.135107285731603,43.7716649721785,50.91196275667138,Moderate,69.06545708385687,99.90689167844377
43,21205156710,VIC,241,94.09891291684912,99.93208718711595,69.71971971971972,62.76942659716329,39.92582916486873,27.79126655877032,18.830827979148985,44.602950589043104,57.78368941724167,Moderate,69.35093175294611,99.92684346163439
44,20604150416,VIC,379,94.0920743673016,99.93047021538064,70.0,63.98371519780176,39.65259069107446,27.64055086216873,19.195114559340528,44.81748031732842,59.57269931000083,Moderate,69.45477734231501,99.9285061102336
45,12602150046,NSW,273,93.92844716471204,99.92885324364528,68.45845845845845,64.94837236557619,39.94684181133203,24.194188368936658,19.484511709672855,43.817462680402535,51.26278161110649,Moderate,68.87295492255728,99.89857843544767
48,11703164501,NSW,109,93.8689684745648,99.9240023284393,69.08908908908909,66.76493766291499,38.93759359544595,24.198333627161304,20.029481298874497,44.12853724242021,53.82492310250229,Moderate,68.99875285849251,99.90024108404688
50,11903137209,NSW,11,93.72310629709428,99.92076838496862,68.94894894894894,66.36080745216108,39.90136912902048,24.72585475021535,19.908242235648324,44.33933220376658,55.60728240086458,Moderate,69.03121925043042,99.90356638124533
53,20703116353,VIC,118,93.58548779296758,99.91591746976265,70.0,63.783690952438675,39.12657216118433,27.538256154214956,19.135107285731603,44.647698206516154,58.156122703466615,Moderate,69.11659299974187,99.91187962424142
55,12602150022,NSW,283,93.44692642105166,99.91268352629196,68.45845845845845,64.94837236557619,40.10536912902048,24.104912987449726,19.484511709672855,43.82684929856849,51.3442513924682,Moderate,68.63688785981007,99.88195194945548
56,20701151917,VIC,485,93.4467655672247,99.91106655455664,70.0,63.7877318462844,40.136047274869725,24.699423016515947,19.13631955388532,44.14067291912839,53.94629645024524,Moderate,68.79371924317655,99.89525313824923
57,21205156702,VIC,1166,93.44315495562849,99.9094495828213,69.71971971971972,62.76942659716329,40.64613341852823,24.48063782862996,18.830827979148985,43.91935425723991,52.1406600714939,Moderate,68.6812546064342,99.8836145980547
60,20604111731,VIC,320,93.33210233462076,99.90459866761528,70.0,63.98371519780176,39.83106449364358,27.13527700166978,19.195114559340528,44.726856612717505,58.82118214315405,Moderate,69.02947947366913,99.9019037326461
63,20604150526,VIC,32,92.96519521645688,99.89974775240928,70.0,63.98371519780176,38.65678786470608,26.96271926199018,19.195114559340528,44.4488618520101,56.49846205004573,Moderate,68.70702853423349,99.88693989525314
64,20604150431,VIC,534,92.90052283070972,99.89813078067397,70.0,63.98371519780176,39.691501427291136,27.6655562352241,19.195114559340528,44.83151380783559,59.70072325214066,Moderate,68.86601831927265,99.89691578684845
66,20604111742,VIC,232,92.2930254644058,99.89489683720328,70.0,63.98371519780176,39.76572834998507,26.790988146213238,19.195114559340528,44.62771717012166,57.97655665475102,Moderate,68.46037131726374,99.87530135505861
72,20703116358,VIC,558,91.7975282499498,99.88519500679128,70.0,63.783690952438675,38.636709579447015,28.054482781424106,19.135107285731603,44.678782346970976,58.42380912794081,Moderate,68.23815529846038,99.86698811206251
74,20604112410,VIC,313,91.69099766577376,99.88196106332062,70.0,63.98371519780176,39.8676374431573,24.614487410517963,19.195114559340528,44.10397380483229,53.58882700141325,Moderate,67.89748573530304,99.85036162607032
76,20902152614,VIC,13,91.60672883550886,99.87872711984994,69.92992992992993,63.38162201478967,39.90286912902048,27.864840132343893,19.0144866044369,44.78868263425653,59.35322969490399,Moderate,68.1977057348827,99.8653254634633
79,21205156713,VIC,452,91.09916729338696,99.87387620464392,69.71971971971972,62.76942659716329,39.22770448434959,25.486432462187583,18.830827979148985,43.88711712879359,51.85135921522986,Moderate,67.49314221109027,99.8304098428797
80,20703116346,VIC,705,91.09686872007364,99.87225923290862,70.0,63.783690952438675,38.645389559199394,28.320035710152595,19.135107285731603,44.746906575103566,58.97248316568293,Moderate,67.9218876475886,99.85202427466955
81,21205156718,VIC,330,91.0623194403623,99.87064226117327,69.71971971971972,62.76942659716329,39.78943912437349,26.674910978232354,18.830827979148985,44.29658368580956,55.24482500623493,Moderate,67.67945156308593,99.84038573447502
84,21205156701,VIC,349,90.87050721800092,99.86579134596728,69.71971971971972,62.76942659716329,39.6841949829057,28.42425381222974,18.830827979148985,44.71287056601535,58.69648349821265,Moderate,67.79168889200814,99.84537368027267
86,21205156721,VIC,600,90.80154585661244,99.8625574024966,69.71971971971972,62.76942659716329,39.43961064825572,27.36782846463439,18.830827979148985,44.39984736218651,56.11605287222545,Moderate,67.60069660939948,99.83706043727658
89,20703116526,VIC,533,90.53905893917644,99.8577064872906,70.0,63.783690952438675,39.97720543864308,24.629573296741448,19.135107285731603,44.090654147639526,53.472441599467956,Moderate,67.31485654340798,99.81877130268518
