rank,SA1_CODE_2021,state,total_population,gentrification_risk_score,gentrification_risk_percentile,cbd_proximity_score,coastal_score,school_access_score,public_transport_score,parks_score,composite_amenity_index,amenity_percentile,amenity_category,premium_opportunity_score,premium_percentile
166,30403109617,QLD,362,86.6394147412809,99.73319966366988,69.92992992992993,79.38982502929647,39.65311781790421,29.755742309671252,23.816947508788942,48.33305750419395,85.0544517416244,Very High,67.48623612273742,99.82874719428048
170,30503112626,QLD,541,86.4340795349439,99.72673177672854,70.0,79.18778033701055,39.53609819265111,28.293790401243243,23.756334101103164,47.92228440455809,82.60537035497548,Very High,67.178181969751,99.81378335688753
180,30503112625,QLD,348,86.20200655047391,99.7105620593752,70.0,79.18778033701055,37.82398337039865,29.9619174368046,23.756334101103164,47.99689319899794,83.0459722337684,Very High,67.09944987473592,99.81045805968908
212,30403109608,QLD,815,84.57895282052074,99.65881896384452,69.92992992992993,79.38982502929647,40.35101831413682,31.00973077000157,23.816947508788942,48.78613471852305,87.78784603873972,Very High,66.6825437695219,99.76889184470862
221,30305107625,QLD,15,84.08077128701991,99.6442662182265,69.85985985985985,79.5878288277367,39.90436912902048,33.138561511897926,23.87634864832101,49.2501057901522,90.59439687422064,Very High,66.66543853858606,99.7672291961094
235,30303106032,QLD,15,83.43885752125036,99.62162861393182,69.85985985985985,79.59186972158241,39.90436912902048,28.53963942946699,23.877560916474724,48.101163243844375,83.70770637625738,Very High,65.77001038254737,99.70737384653754
241,30501110519,QLD,320,83.21575108779513,99.61192678351982,70.0,79.19182123085626,39.80650180900854,28.467588076776828,23.75754636925688,48.02060252101288,83.20226120209495,Very High,65.618176804404,99.70072325214065
242,30403109620,QLD,470,83.20773955214943,99.61030981178448,69.92992992992993,79.38982502929647,39.91435481461812,31.796263413379485,23.816947508788942,48.89543517946379,88.43627899243495,Very High,66.05158736580661,99.72898827832738
268,30501111024,QLD,369,82.47529910783842,99.5682685466658,70.0,79.19182123085626,38.516866838716105,33.87453502405476,23.75754636925688,49.11441226377388,89.75974727741291,Very High,65.79485568580616,99.71402444093441
269,30306107816,QLD,430,82.43091753430056,99.56665157493046,69.85985985985985,79.58580838081383,39.03727412287981,30.81306181774877,23.87574251424415,48.49491787823682,86.05869149555242,Very High,65.46291770626868,99.6857594147477
270,30304106903,QLD,538,82.41327480200556,99.56503460319512,69.85985985985985,79.58984927465956,40.01315247120523,31.05216278159224,23.876954782397867,48.75065676316268,87.56006318064678,Very High,65.58196578258412,99.695735306343
284,30303106027,QLD,399,81.95364951697186,99.54239699890046,69.85985985985985,79.59186972158241,39.35093121618482,31.05216278159224,23.877560916474724,48.618606499308555,86.78360628481171,Very High,65.28612800814021,99.6674702801563
291,30403109401,QLD,511,81.82542097104002,99.53107819675311,69.92992992992993,79.38982502929647,39.20822427556677,33.163086036422456,23.816947508788942,49.095914727414254,89.64834982126527,Very High,65.46066784922714,99.68409676614847
294,30403109426,QLD,610,81.73047632694148,99.52622728154712,69.92992992992993,79.38982502929647,39.16629941580643,32.50571337783466,23.816947508788942,48.92318659081524,88.59589325795993,Very High,65.32683145887836,99.67412087455317
298,60105103120,TAS,372,81.63720402135968,99.5197593946058,70.0,89.99191821230856,37.56515527599828,30.972465157802503,26.997575463692566,50.30457139605045,96.53337767062932,Very High,65.97088770870506,99.72566298112893
303,30501111022,QLD,344,81.57794464759118,99.5116745359291,70.0,79.19182123085626,39.53904358216882,35.14216277877891,23.75754636925688,49.63575455114547,92.92376756172584,Very High,65.60684959936833,99.69906060354144
