SAL_CODE_2021,Suburb_Name,PCA_X,PCA_Y,PCA_Z,tSNE_X,tSNE_Y,UMAP_X,UMAP_Y,UMAP_Z
SAL10001,Aarons Pass,-2.277731924206415,0.2449216526180098,-0.36553571270568386,-60.1089,12.668241,-0.34175768,0.55675656,0.972263
SAL10002,Abbotsbury,3.171337213071385,-0.08964092487225192,2.60606101020704,57.734283,20.367847,-2.9104817,10.409817,-2.2378378
SAL10003,Abbotsford (NSW),11.61861582210681,3.1017372017983207,2.723799263572981,80.91604,-0.04145983,-5.3746986,17.286419,-3.4153674
SAL10004,Abercrombie,-0.5079431558384573,0.07690645987267027,1.5493814927556229,39.48617,21.292295,-2.5074878,7.9976273,-1.8435194
SAL10005,Abercrombie River,-2.258618048618641,0.19398506444540609,-0.9190925250074189,-11.49014,-59.308308,3.3810525,3.6733599,1.2381479
SAL10006,Aberdare,-1.1175830979168537,-0.590963264847417,-0.202460882288002,30.128197,-14.698064,-1.1418049,9.024742,-1.1399971
SAL10007,Aberdeen (NSW),-0.5313915106994808,-0.6824739501698793,0.07855979669164026,28.804237,-13.672302,-1.2540648,8.773102,-1.2308539
SAL10008,Aberfoyle,-2.051642456641658,0.21578040974766644,1.2255005343522312,-42.96155,44.247105,-2.181292,-0.0978684,-0.8211472
SAL10009,Aberglasslyn,4.548542390428543,-2.716546833566776,1.1683313425881574,82.68456,26.231865,-4.2373366,18.795408,-3.5261486
SAL10010,Abermain,-1.0262931268473692,-0.43880990710956697,0.3362067252921171,30.369453,-14.7248955,-1.2365323,8.813834,-1.2135401
SAL10011,Abernethy,-1.8704526001412125,0.12158802299888216,1.145735239765947,7.04477,37.28458,-2.473546,5.9209285,-2.4183934
SAL10012,Abington (NSW),-2.140472312968129,0.24515295075701451,0.9073366710825057,-28.903316,52.016464,-2.5334337,1.2175122,-0.49077106
SAL10013,Acacia Creek,-2.2464502867945635,0.15815154957709865,-0.8719377086469421,-7.243054,-50.7678,2.7850158,4.484728,0.66386575
SAL10014,Acacia Gardens,2.7473364143718366,-1.7269891153381707,3.0198451719575887,53.69378,12.748433,-2.7470207,11.011614,-1.881134
SAL10015,Adaminaby,-2.000444099308189,0.13394089226433956,-1.0111787811946533,-14.259375,-60.180473,3.3254483,3.6471305,1.163917
SAL10016,Adamstown,5.877534319430697,-2.505826166303292,1.5534592514214314,71.91477,-10.752626,-4.2904186,16.949766,-2.7279353
SAL10017,Adamstown Heights,8.35461835310321,2.6933744886476823,1.1420017421408069,97.20708,9.867807,-5.955886,17.179667,-3.6693819
SAL10018,Adelong,-1.84093358119595,-0.003552247458134197,-0.6870517875191434,20.00896,-30.353144,2.0225494,2.9739523,0.6770221
SAL10019,Adjungbilly,-2.1039447728627207,0.20888904507217992,0.9147037002437715,-44.57829,42.36404,-1.9149506,0.122907676,-0.92863107
SAL10020,Afterlee,-2.412253658811471,0.1945821525465568,-1.754583154041075,-67.66877,-18.161089,2.087774,-0.10368629,2.1075559
SAL10021,Agnes Banks,-1.1624748884278053,-0.07106722671290124,2.130150467355839,36.634933,41.941322,-3.137789,7.510728,-2.0393116
SAL10022,Airds,-0.9153975043864305,-0.3040746295244568,-0.7213702403522997,31.138966,-21.33687,-0.8019317,9.664989,-0.827078
SAL10023,Akolele,-2.2153766165074993,0.03961590836944056,-1.263136327281861,-36.026108,-32.740917,1.9926306,2.8267684,-0.19146918
SAL10024,Albert,-2.32230198773821,0.11208021984196595,-0.796580669160629,-66.72305,4.8229036,0.6016879,0.19713551,0.6788554
SAL10025,Albion Park,10.243573352077439,-3.597167216653493,0.4703112026880073,84.81919,23.843767,-4.5145087,18.60269,-3.4519892
SAL10026,Albion Park Rail,1.6765434749595278,-1.3919087434552393,0.04092858630854852,53.431545,-21.486673,-1.6920836,11.546975,-1.3117657
SAL10027,Albury,8.541219000724025,2.6215481571113224,0.17649184520507558,70.10773,7.034737,-5.0225344,16.676119,-3.280717
SAL10028,Aldavilla,-1.8245407354189205,-0.1755033378271043,-0.40367049108209657,23.249193,-21.719662,-0.5125275,8.131111,-0.83547133
SAL10029,Alectown,-2.1339937812292296,0.2089472806775671,0.13214335543442232,-17.760674,12.424585,-1.0669769,3.7666657,-0.295154
SAL10030,Alexandria,26.05861500074315,-10.077848060542706,3.110889755558961,97.077065,-11.14493,-5.5261846,18.480827,-3.7160256
SAL10031,Alfords Point,2.4031629475298084,0.22692406471557575,3.600799495134769,54.209076,20.373465,-3.0488994,10.213671,-2.2728775
SAL10032,Alfredtown,-1.9720630527527037,0.2803175909334895,1.8033092996524016,15.15169,49.40077,-3.2638898,6.031793,-1.7923781
SAL10033,Alice,-2.3972776047336093,0.08546717681794898,-0.9200443591006155,-72.91277,-1.4957154,1.3176142,-0.14989753,1.1118119
SAL10034,Alison (Central Coast - NSW),-1.8672060759312221,0.3341938374741317,1.9580657088353122,32.265766,47.253414,-3.2147913,6.8446436,-2.1318262
SAL10035,Alison (Dungog - NSW),-2.076852709203289,0.2938519173095916,0.18973852565735386,-22.872618,8.057096,-0.38554975,4.0551686,0.25016692
SAL10036,Allambie Heights,12.32884687342812,-1.1596005716040552,4.714750353542231,80.90028,-6.7837615,-5.1461596,17.734377,-3.3374481
SAL10037,Allandale (NSW),-1.9457767234742938,0.33612285509901757,1.567183066723135,12.322379,56.454838,-3.270006,5.6700063,-1.169618
SAL10038,Allawah,4.520672265100107,-2.2306471291412855,0.749091687183699,64.53428,-11.411064,-2.2541485,11.499486,-1.5473261
SAL10039,Alleena,-2.1208831166149325,0.11029967318798448,0.5751363156417889,-39.84405,38.00986,-1.5746949,-0.26380354,-1.1688907
SAL10040,Allgomera,-2.2597201883534823,0.10904423617041306,-0.7157852833804221,-28.112312,-41.104942,2.1428108,3.1629696,-0.2830804
SAL10041,Allworth,-2.1412019823460313,0.14218857193077547,-0.26196474102989437,-0.08586723,-27.318558,1.4224571,4.8747354,-0.7432341
SAL10042,Allynbrook,-2.143745451992991,0.25374243139685004,-0.3858126133133581,4.594309,-44.884377,1.6140591,5.756323,-0.3137548
SAL10043,Alma Park,-2.1961746464476555,0.18414773440523885,0.21912402318382457,-40.08482,9.933652,-0.06863021,1.8151773,-0.60133004
SAL10044,Alpine,-1.724923182788984,0.38269343523624744,1.8853777960380402,18.718924,48.43874,-3.072817,5.887492,-1.4926796
SAL10045,Alstonvale,-1.4701607641703107,0.32531207711241333,1.0816722972380461,26.57327,18.19895,-1.5144949,7.3561425,-1.4130418
SAL10046,Alstonville,4.669297995177226,2.0951007656257485,-0.26522321264768595,56.77452,-0.5102703,-4.7936673,15.8497,-2.7372038
SAL10047,Alumy Creek,-2.1454552382379863,0.11776230886320968,-0.1378324375529611,3.158533,-17.460617,0.7725135,4.9518776,-1.3966593
SAL10048,Amaroo (NSW),-2.0136082222369946,0.29871220232098294,1.4447817364018385,-2.4175868,58.15508,-3.0389569,5.1749144,-1.214114
SAL10049,Ambarvale,1.2402350639915911,-1.6676109666247658,0.19168368024242438,52.261116,-25.172188,-1.4756287,10.831473,-1.2067816
SAL10050,Amosfield,-2.367755056850675,0.2117982306792638,-1.2488078168344785,-65.793396,-15.194896,1.712302,0.39884523,1.8384076
SAL10051,Anabranch North,-2.0388988473428222,0.38541974222692027,1.401731401521656,-47.089214,57.29652,-2.8150158,-0.64696866,-0.38790554
SAL10052,Anabranch South,-2.296777076729293,0.09663358056161815,-0.4550240246765341,-67.64418,10.675041,0.102486275,-0.07369708,0.17934142
SAL10053,Anambah,-1.856412626874568,0.26563840431321734,2.438922443605795,31.443258,51.373684,-3.5936515,6.677246,-2.016209
SAL10054,Ando,-2.119858245048512,0.25511642272921387,0.9996362483151634,-11.476193,43.190098,-2.3004785,4.2057214,-1.4669461
SAL10055,Anembo,-2.182294061557962,0.18624357644516815,0.13003085421945337,-15.780866,21.182896,-0.8719808,4.06313,-1.1071558
SAL10056,Angledale,-2.1418701372553497,0.18190901393879189,0.008430998103943805,-12.774945,8.036853,0.35687554,5.160051,-0.2573925
SAL10057,Angledool,-2.1964471937131687,0.2490225226908607,-0.5435760005437155,-6.1939416,77.87663,3.8935676,6.1142054,0.70790166
SAL10058,Anglers Reach,-2.3219999152421416,0.18379715469306063,-1.3612995924160773,-19.51667,-64.669975,3.9649174,3.4011035,1.6911968
SAL10059,Angourie,-1.8110881460172963,0.25602650223106077,0.465842248970201,15.222984,-7.0838346,0.64430404,6.23014,-0.68699974
SAL10060,Angus,-1.8796655366515476,0.12789383027318033,1.095033295032738,16.665092,30.742426,-1.9639075,6.294648,-2.0926816
SAL10061,Anna Bay,1.0391666535956061,0.17707524850778145,-0.08829938679166877,38.334846,-39.704666,-1.0404167,9.783599,-1.6022961
SAL10062,Annandale (NSW),26.440751610044437,1.8624221647361123,3.6962767245070314,95.593925,-6.1612797,-5.7311215,18.238342,-3.698468
SAL10063,Annangrove,-0.01712140279532834,0.38898305081153267,2.713565607604456,41.19155,41.59783,-3.1776924,8.221381,-2.0471818
SAL10064,Appin (NSW),0.2872473887472166,-0.64713488950609,2.3032773910947495,41.965054,27.933077,-2.6279945,8.981236,-1.8421974
SAL10065,Apple Tree Flat,-2.0107995204472737,0.2407978587292187,0.7294434945396607,15.909775,-2.485891,-0.5017343,6.1779003,-1.7320327
SAL10066,Appleby,-2.0081514041342965,0.1692893677802204,1.6380762337155117,14.27346,34.129642,-2.253329,5.3438196,-2.4682572
SAL10067,Appletree Flat,-1.960643279743929,0.2667291859537417,1.5783133938354907,18.63795,57.29646,-3.6620402,5.7830524,-1.5833951
SAL10068,Apsley (NSW),-2.077803590216874,0.19067617301046733,-0.0007062447677082599,-14.684368,3.1995988,0.18049297,5.007819,-0.43004596
SAL10069,Arable,-1.9549461222219644,0.4095046668263908,2.13100214363534,-46.12261,55.660923,-2.8897638,-0.47385246,-0.5331813
SAL10070,Arakoon,-1.3868108419148693,0.5816405250098298,-0.14440418238394806,11.96647,-44.094368,-0.2848453,7.3284044,-0.91130805
SAL10071,Araluen (NSW),-2.147363368554767,0.14736350508303922,-0.6439972439546257,-13.050213,-38.855145,2.003733,3.9945202,-0.09980577
SAL10072,Aratula (NSW),-2.441649263220299,0.014125161414065213,-1.1162097358655065,-89.23959,0.44313678,-0.088417314,-1.7806572,0.35400155
SAL10073,Arcadia (NSW),1.360035089062563,1.2879455264107507,2.6720292569828525,55.96335,29.324955,-3.0273445,9.403473,-2.2702441
SAL10074,Arcadia Vale,-1.0644638541269542,0.06256654467440176,0.48797942382652065,26.043188,-7.509992,-1.1279382,8.384079,-1.585903
SAL10075,Ardglen,-2.316109757531303,0.1509034382869108,-1.0198509257541006,-25.465887,-49.188118,2.9803777,3.0222845,0.7390755
SAL10076,Arding,-1.9349311845012491,0.38090841357246674,-0.26251023950343266,16.69406,-11.405479,-0.0547251,6.680769,-0.7724086
SAL10077,Ardlethan,-2.214870012899433,0.017766559215043765,-1.6260857938393902,-25.55403,-55.081345,3.4422472,2.647339,1.361993
SAL10078,Argalong,-2.20735085843872,0.19755142652134983,0.28470537752784864,-25.319153,50.050533,-1.9508584,1.3692462,-0.13044208
SAL10079,Argenton,-1.6423119655310199,-0.1634631463048443,-0.2545893291460266,21.633904,-19.599535,-0.68806916,8.100721,-1.2322664
SAL10080,Argents Hill,-2.233795314149819,0.09838484002912347,-0.8098314095857045,-17.278978,-33.70141,2.2303631,3.626802,-0.22620645
SAL10081,Argoon,-2.1096045572142397,0.26543025874219567,1.9080562065063371,-43.645348,52.345455,-2.3526075,-0.7239838,-0.5364942
SAL10082,Ariah Park,-2.1682654427179826,0.06355309230681512,-0.8513222581952098,-30.556702,-31.776892,1.9284691,3.081227,-0.14847429
SAL10083,Arkell,-2.145824170508613,0.18179665794288585,0.3389622199980757,3.4817872,-11.055656,-0.05110574,5.1083746,-1.3802565
SAL10084,Arkstone,-2.149854626341058,0.19451728573519889,1.0458380176862756,-28.984354,47.281124,-2.2696564,1.5690562,-0.55142266
SAL10085,Armatree,-2.2317294789621034,0.10125601186442014,-0.43022533565833687,-44.581905,16.763998,0.016376546,1.5163499,-0.49633414
SAL10086,Armidale,40.537718047827205,12.018838683932888,-4.636547493803414,97.700516,-1.8268102,-6.019619,18.289968,-3.886534
SAL10087,Arncliffe,13.116959538099271,-6.570174633843011,-0.05846637731867903,87.03388,22.257252,-4.7651806,18.47839,-3.4541388
SAL10088,Arndell Park,-2.0467679730101067,0.19803794183824996,0.6582610982267009,-53.55834,35.68191,-1.2508379,6.522771,-2.641844
SAL10089,Arrawarra,-2.1516240151100696,0.08202972947069999,-1.413909267661863,-25.097055,-65.63621,3.8788853,2.944077,1.3694375
SAL10090,Arrawarra Headland,-1.5054710564731344,0.18356638758601102,0.49168003585431547,20.596483,-6.268721,-0.60547584,6.335653,-1.555096
SAL10091,Artarmon,23.677916103137335,0.9487928762861285,0.9552234758468097,98.65406,7.1245375,-5.8718367,17.6291,-3.6879206
SAL10092,Arthurville,-2.093711845940108,0.2564924182593465,0.9706515728618953,-22.8541,53.464058,-2.4323423,1.6725847,-0.23532735
SAL10093,Arumpo,-2.0597668660299164,0.21576710878999344,1.070224037564893,-10.339865,68.02314,-2.6962535,2.7371058,-0.121177524
SAL10094,Ashbury,4.196881713625444,0.3168474338280515,3.1969746206916017,54.42383,17.921513,-3.0815668,10.571274,-2.2978096
SAL10095,Ashby (NSW),-1.9771832544444665,0.26868271917352127,-0.6970114767958594,-6.6463184,-57.254032,3.2421446,4.346687,0.9144097
SAL10096,Ashby Heights,-2.023698924393886,0.1982889605737439,-0.3936406068198127,-5.027134,-32.787262,1.9219595,4.6912513,-0.5983111
SAL10097,Ashby Island,-2.288388481591158,0.19907273739721615,-0.7366218791862503,-48.512756,-6.322291,-0.019483835,1.5674152,0.9415365
SAL10098,Ashcroft,-1.2023491514288216,-0.8958579380644135,-0.2039172246631155,45.309864,-20.866394,-1.0956001,11.001454,-0.86874664
SAL10099,Ashfield (NSW),42.03777138488961,-6.883654840681538,-3.4754502202148996,99.774666,-8.060572,-5.769414,18.508873,-3.7568436
SAL10100,Ashford (NSW),-2.155900543403753,-0.017715394184692982,-1.391339220264291,-24.668526,-54.751816,3.4276714,2.9067688,1.2771101
SAL10101,Ashley,-1.850081761008201,0.005719249446033944,0.9343250267498484,2.456121,37.831608,-2.5439403,5.007744,-2.2144675
SAL10102,Ashmont,-0.6985277372478349,-0.5022562956138358,-1.3453457854997117,45.74862,-21.436714,-1.0926576,11.060459,-0.8977286
SAL10103,Ashtonfield,2.915862586743846,-0.5034894227381268,1.6886885079784013,57.68354,22.81161,-2.5547907,10.73766,-2.0901775
SAL10104,Asquith,9.419405230877132,-2.741689982211413,2.314921686569062,76.97113,-8.148447,-4.4958563,17.293013,-2.9364429
SAL10105,Atholwood,-2.28635185842154,0.11317937109152107,-0.5357560505791664,-37.731045,-11.9154415,1.3084444,1.8985023,0.07771494
SAL10106,Attunga,-1.8862082860157963,0.06566953521555004,-0.052378602010328616,-12.428258,1.8227316,-0.06531418,5.1555343,-0.7182229
SAL10107,Auburn (NSW),26.844381484095376,-19.650589222546312,-5.406618337147938,92.48044,-20.355965,-5.1234984,18.531857,-3.2740183
SAL10108,Auburn Vale,-2.0519472316666088,0.21225314539788936,0.7998582578283976,13.415063,23.777855,-1.5927335,6.0874844,-1.7261226
SAL10109,Austinmer,5.015470791061591,1.409882322645687,2.883360040237186,69.20079,-0.7022782,-4.4587803,16.015642,-2.9968185
SAL10110,Austral,2.466088763748359,-2.773277395400729,1.5732750427462718,50.214233,-6.4580846,-2.3746758,11.149527,-1.5721666
SAL10111,Austral Eden,-2.1331038943623764,0.15042652058194356,0.11321944460778552,-10.600645,-16.279392,0.7352773,4.339186,-1.6372334
SAL10112,Avalon Beach,24.461790206128146,14.263097200938606,-0.38303408836956987,95.25661,2.0804107,-5.9660864,17.764368,-3.7714825
SAL10113,Avisford,-2.160001648086969,0.15283917751059536,-0.1151552183541716,-4.148631,-26.171165,1.3550231,4.9237037,-1.1197686
SAL10114,Avoca (NSW),-1.7140696527352637,0.5180069741487947,1.4871534783625873,20.123768,49.79167,-2.9131868,5.891593,-1.3391827
SAL10115,Avoca Beach,6.945714557976066,2.422360457142738,1.975215625227098,71.56464,-34.131348,-5.2923756,16.789642,-2.944132
SAL10116,Avon (NSW),-2.589232584252714,-0.25470000586470437,-5.716893601960289,14.197575,-83.165634,16.6114,2.5178187,-1.061609
SAL10117,Avondale (NSW),-1.2064624905323555,-0.1075569379919059,0.2883812542910537,30.714878,-16.040964,-1.1521786,8.398177,-1.2521483
SAL10118,Avonside,-1.8708158466942255,0.30080523306030094,1.6520368813917874,26.591812,44.892113,-2.925646,6.669622,-1.7422571
SAL10119,Awaba,-1.9142960908237168,0.12769765399997363,0.8407796886000161,6.830515,24.614641,-1.7305951,5.4858804,-2.2061899
SAL10120,Aylmerton,-2.005662988526919,0.23917630810543497,0.5963597900956309,4.9862638,10.733377,-0.73682183,6.018236,-0.69511294
SAL10121,Baan Baa,-2.106246035945539,0.1823770727682166,0.2209019809671432,-3.3047917,10.594278,-0.42544073,5.247048,-0.64970523
SAL10122,Babinda (NSW),-2.2068777342093844,0.294522726867808,-0.12361280656094648,-26.402924,12.260964,-0.45121002,3.3607607,0.32446548
SAL10123,Babyl Creek,-2.5575393257037757,0.11465186204310093,-3.3566230451364767,-84.296425,-19.213408,2.4722211,-2.0451634,2.79506
SAL10124,Back Creek (Bland - NSW),-1.995727437713767,0.17687560741374,1.5290137079125319,1.2835965,42.283264,-2.759776,4.0971293,-1.9291027
SAL10125,Back Creek (Gwydir - NSW),-2.2473960716320254,0.10055875166531915,0.2682372803354826,-29.967003,36.798996,-1.3955247,1.4001175,-0.26572612
SAL10126,Back Creek (Mid-Coast - NSW),-2.232733439106999,0.29070396083105443,0.20662575966306723,-54.883587,-0.4578389,-0.88033944,1.2078817,0.9479716
SAL10127,Back Creek (Queanbeyan-Palerang Regional - NSW),-2.2545177922668755,0.18696739979388582,-1.03631144663619,-8.981743,-57.733704,3.402019,4.1086307,0.99145144
SAL10128,Back Creek (Tenterfield - NSW),-2.5292562511141155,0.1369056440215393,-3.0893523290745897,-83.60606,-19.525522,2.5028827,-1.9700549,2.8042107
SAL10129,Back Creek (Tweed - NSW),-2.258044517432883,0.05688452741094193,-0.6651345115030709,-39.548004,-38.13199,2.2589593,2.3768544,-0.22317137
SAL10130,Back Forest,-1.9111840140565735,0.3220190101145512,1.1976523869786946,-2.98289,73.54034,-3.3241134,4.049999,0.2088505
SAL10131,Backmede,-2.058493007421445,0.18181926113805008,0.505956561742849,6.3970633,7.339544,-0.87493265,5.396882,-1.7450352
SAL10132,Backwater,-2.3943231966241934,0.18205993756858396,-1.265639904099501,-68.752205,-24.945585,1.7476366,-0.35839263,1.8092662
SAL10133,Badgerys Creek,-2.0933657262131193,0.0673342850516954,0.003907996845378352,14.150165,1.8447832,-0.21923834,5.9101515,-2.4837034
SAL10134,Badja,-2.372882212849519,0.3341335953843157,-1.061731578413207,-71.27248,-9.1805525,1.4299718,-0.18658243,1.8099502
SAL10135,Baerami,-2.2127351831636477,0.11628929712871686,-0.5222311485586133,-17.294794,-28.717657,1.4232438,4.079206,-1.0081308
SAL10136,Baerami Creek,-2.1749690515036497,0.13186119039118804,-0.11153859871123424,0.15280162,-7.7226863,-0.12454972,4.5610237,-1.565156
SAL10137,Bagnoo,-2.190158658235608,0.26044190598552835,-0.1351268218697434,-22.276838,3.0918946,2.300971,4.6930995,0.5445239
SAL10138,Bago,-2.0024664268561025,0.19940563683230716,1.5281898981440034,13.776944,36.783085,-2.7878609,5.980535,-2.3815212
SAL10139,Bagotville,-1.9896953695080786,0.28432658001829025,1.051964857515303,23.496363,36.014732,-1.9180434,6.4270077,-1.4686433
SAL10140,Bakers Creek (Mid-Coast - NSW),-2.15641099189147,0.1888030248811951,0.1477183082340114,2.666385,-14.2390995,0.99822783,4.9498725,-0.82576203
SAL10141,Bakers Creek (Nambucca Valley - NSW),-2.3533345817780025,0.11243708221950308,-1.7187077104468265,-60.920704,-22.962086,1.9076108,0.64763904,1.6144316
SAL10142,Bakers Creek (Uralla - NSW),-2.3134505907605387,0.25952028110047026,-0.49486699689906555,-61.561676,17.432373,-0.6080757,0.18319851,0.88849837
SAL10143,Bakers Swamp,-2.121038778390466,0.25500747521530986,0.27321415460791176,-18.32463,12.074494,-1.1412364,3.779739,-0.22493398
SAL10144,Balaclava (NSW),-1.7206908992334449,0.12956285928793787,1.3147883890182792,28.147161,41.541775,-2.5626044,6.839605,-2.106859
SAL10145,Balala,-2.190183155443404,0.21096375212707336,-0.357013395217369,-23.923174,-6.4509935,1.1822789,3.5719697,0.4787871
SAL10146,Balcolyn,-1.1657205242010544,0.46010255814688283,0.2179820060159205,26.545626,-1.959869,-0.6230899,7.302294,-1.1188945
SAL10147,Bald Blair,-2.172467735549677,0.0371322337645501,0.031838477334301805,-40.00247,16.69509,-0.40121615,2.6701531,-1.6257148
SAL10148,Bald Hills (NSW),-1.821386823622346,0.13874222857866064,0.39874255051229135,12.683335,7.695585,-0.21537574,5.920751,-1.7414242
SAL10149,Bald Nob,-2.1955567622059857,0.13344659155879177,-0.030534460465600356,-9.584044,-16.57321,0.14589463,4.055373,-1.8914468
SAL10150,Bald Ridge,-2.140843016502419,0.06667429216221903,0.01830127209054853,-27.318644,27.576214,-0.96362495,3.1462688,-1.7686486
SAL10151,Baldersleigh,-2.20037351312648,0.21856359822914795,-0.41302499602189163,-55.232716,10.001505,0.07216188,0.84040534,0.7358767
SAL10152,Baldry,-2.1602981625095565,0.12036179116604792,0.22820767262280695,-25.328465,27.133953,-1.1475453,3.205453,-1.7140504
SAL10153,Balfours Peak,-2.282170641118002,0.02316850868642999,-0.7469077985868207,-41.55102,14.8864,0.6827806,1.4766704,-0.65031165
SAL10154,Balgowlah,18.791377327927908,4.551167978993471,2.9998448135282865,88.61677,0.10302017,-5.5924797,17.736607,-3.5745907
SAL10155,Balgowlah Heights,8.94837918779376,4.259817649944528,6.768134431584435,78.49437,11.815321,-5.2997293,16.490759,-3.473264
SAL10156,Balgownie,7.368527349357253,0.9193604246027841,1.0646591430061971,68.777176,5.745752,-4.68476,16.100727,-3.166177
SAL10157,Balickera,-2.1097501074167146,0.15790480005161373,1.4292351397937137,-31.310555,48.126236,-1.4034971,-1.1280894,-0.5528667
SAL10158,Balladoran,-2.195631840438295,0.12890344917983668,-0.19466596505340503,0.8765889,-13.383744,0.6626667,4.5600805,-0.9863425
SAL10159,Ballalaba,-2.1923215618913905,0.19628552047841896,-0.3766887758806544,-2.2931497,-43.510006,2.269199,4.9353566,0.29228303
SAL10160,Balldale,-2.2513578627027044,0.09443225070223157,-0.8086781095863093,-29.198723,-13.9235525,1.2085778,2.5267274,-0.29867277
SAL10161,Ballengarra,-2.036952602979072,0.18859783164936,0.6879543472613171,10.892557,0.7921303,-0.59354115,5.991808,-2.1953127
SAL10162,Ballimore,-2.007511493078476,0.19252325783330326,0.5422334977378268,3.356275,29.030918,-1.7526007,5.127981,-1.9238791
SAL10163,Ballina,8.438649046428566,8.879242336099674,-3.7555371676909957,96.99949,10.649668,-5.989848,17.155605,-3.671199
SAL10164,Ballyroe,-2.521428900498097,0.08531413389596183,-3.209022107690897,-85.16091,-18.545403,2.4032197,-2.0756283,2.710208
SAL10165,Balmain,34.27098788645322,6.784734629726749,4.060653460395813,96.62232,-5.041997,-5.909571,18.35018,-3.834773
SAL10166,Balmain East,6.343106726222848,4.771661767399456,3.5507044417889246,71.85279,11.790679,-5.3695803,16.274727,-3.442451
SAL10167,Balmoral (Lake Macquarie - NSW),-1.0887145100527147,0.022336398030889208,1.0158711129806897,29.575079,27.224491,-2.1450572,7.7385073,-1.7978594
SAL10168,Balmoral (Wingecarribee - NSW),-1.5735788834482471,0.12098682594368662,1.576983524011831,19.628256,40.00139,-2.648403,6.946193,-1.9698306
SAL10169,Balranald,-1.8460597548918785,-0.145542920417137,-0.5598123018297364,17.627577,-26.347454,0.3559639,6.9965997,0.110266596
SAL10170,Bamarang,-2.144074869565572,0.1954825442995769,0.2606523099621526,3.20585,-14.00075,0.9479919,5.0588403,-0.77049017
SAL10171,Banda Banda,-2.589232584252714,-0.25470000586470437,-5.716893601960289,14.949922,-82.611145,16.550184,2.4103181,-0.88577116
SAL10172,Bandon Grove,-2.0189883458696922,0.2209909150010863,0.6069091002874264,3.6644738,-14.5513525,0.48338234,5.11607,-1.4536684
SAL10173,Bangadang,-2.2646382266920355,-0.03733475966244721,-0.27488486210692287,-67.52316,37.67809,-0.740819,-1.3824942,-0.49684513
SAL10174,Bangalee (NSW),-1.027078332185101,0.1700816062908889,1.614306010534624,32.06653,38.08314,-2.6233947,7.347027,-1.8315129
SAL10175,Bangalow,2.36390505074131,1.784531490722521,1.2445702774193987,53.71394,-4.998154,-5.8491483,16.753544,-3.6143167
SAL10176,Bangheet,-2.200821929015588,0.30499982986322755,-0.024004673514772992,-53.47592,-1.9147683,-1.0510008,1.2909902,0.93707156
SAL10177,Bango,-1.7250548164489585,0.3847068616675874,2.419622682394992,34.679646,50.405567,-3.5166929,6.9007483,-1.9794872
SAL10178,Bangor (NSW),8.286872983302196,-0.7323017890588378,1.5619718306068189,81.47127,23.669186,-4.3528705,18.525013,-3.4536438
SAL10179,Banksia,0.960049789768788,-1.1173259880453106,1.6207668357826346,45.77527,11.579983,-2.2102249,9.408697,-1.6405804
SAL10180,Banksmeadow,-1.0781473177498342,-0.04830486642040072,2.491021898217751,27.436033,56.710896,-3.7766929,6.3024654,-1.8531823
SAL10181,Bankstown,22.74281096895173,-9.940135024856312,-3.536069889379669,90.17992,-20.00969,-5.0912633,18.468925,-3.1904886
SAL10182,Bankstown Aerodrome,-2.1540726298519033,0.31420932963150755,1.1064338968659615,-65.2961,26.534569,-0.785385,-0.395224,0.25433022
SAL10183,Bannaby,-2.2109338670671326,0.20172714087743368,-0.3597968447828781,-51.17816,-2.2074745,-0.57753396,1.2801178,0.94623435
SAL10184,Bannister (NSW),-1.7275463575581216,0.384159559763398,1.9016815392167403,25.233421,46.914875,-2.8870645,6.7275233,-1.391263
SAL10185,Banoon,-2.301112930029073,0.17681475727297552,-0.9656852768203265,-44.02535,-14.575893,1.2122339,1.490302,0.7480685
SAL10186,Banora Point,10.580821388017762,-0.9711032103963323,-0.0026445796063028814,69.77141,-29.194756,-5.105781,17.022053,-2.7496285
SAL10187,Banyabba,-2.166447485784415,0.19787352803521674,-0.26597675280115257,-1.9945129,-32.51788,1.7121838,5.460748,-0.742944
SAL10188,Bar Beach,2.2246150340253483,3.7457822375781515,1.4318588186663004,66.18474,14.211214,-5.2447805,15.820044,-3.4671416
SAL10189,Bar Point,-2.0793660126488875,0.21238443597664,-0.3124024909763638,-25.715948,4.5218487,1.0938344,3.9197187,0.59343094
SAL10190,Bara,-2.1679403351477093,0.22723149643243606,-0.280509003555091,-17.736862,8.47404,-0.39235494,4.1333895,0.19672391
SAL10191,Baradine,-2.061914820823772,-0.04860216164482004,-1.085015084440688,-34.100067,-42.568516,2.5069473,2.7892818,0.14892642
SAL10192,Barangaroo,-0.3089920729838343,0.9268015201592061,7.845621543493611,5.697373,74.51564,-4.0098596,4.770281,-0.20052193
SAL10193,Barcoongere,-2.6242093696671422,-0.1277824311260672,-5.486131439642873,-91.754845,-26.279974,3.9235709,-3.4099042,4.6731153
SAL10194,Barden Ridge,4.502195195058337,0.4181757215149493,4.065410316187075,57.920895,18.726994,-4.073752,15.881527,-2.812398
SAL10195,Bardia,3.9128922178483956,-3.127502593899519,2.4665687988313194,73.10283,-17.722404,-4.162694,17.308968,-2.768899
SAL10196,Bardwell Park,2.3092521606161847,0.7155266146900352,2.121973963446251,64.915405,13.252532,-5.17865,15.588969,-3.3782623
