SA2_CODE,SA3_CODE,state,total_population,total_commuters,total_car,total_public_transit,total_active_transport,sa2_employment,sa2_employment_density,tod_score,car_dependency_ratio,public_transit_ratio,active_transport_ratio,sa1_count,tod_category
203021040,20302,VIC,21174,7325,6733,147,405,11471,0.5410849056603774,78.1857568944533,0.9225180377677844,0.017995007898764622,0.054326944573254994,52,Very High
203021042,20302,VIC,24054,7756,7385,124,200,12368,0.51460431056004,78.04988498416435,0.9387389001103283,0.014183578925477284,0.02378715117114537,55,Very High
203021043,20302,VIC,20816,6877,6415,234,106,9939,0.477446317913244,74.297649795618,0.9368311487420775,0.026794754344136376,0.020459530407088866,48,High
203021044,20302,VIC,13269,4617,4437,63,71,6462,0.4868896925858951,77.92642071739772,0.954642532514483,0.013701919301617045,0.021145100391517787,27,Very High
203021045,20302,VIC,15449,4896,4627,83,135,6646,0.4298279653343681,69.98591071741708,0.8917311095433964,0.015365426652940412,0.027435740695493413,36,High
203021046,20302,VIC,10441,3279,2920,52,290,5375,0.5146002872187649,74.19796925057926,0.8924505410010137,0.013567920748434256,0.08979864799855018,25,High
203021047,20302,VIC,15805,5034,4632,144,185,7164,0.4535612535612535,67.3469984994468,0.8735030098925216,0.01928129694873902,0.045422121432529196,42,High
203021485,20302,VIC,10300,3949,3827,79,0,5648,0.5483495145631068,78.66581115543134,0.9346204741217252,0.014977153444933413,0.0,25,Very High
203021486,20302,VIC,18338,5636,5329,129,117,7264,0.3963983628922237,63.47692111383156,0.8941489289408584,0.021465791605149956,0.035080700475120005,52,Medium
203021487,20302,VIC,24768,8662,8294,200,114,12624,0.5097928360860962,79.18050636346184,0.9611537983569426,0.020568158730212564,0.012671463717284422,58,Very High
203021488,20302,VIC,9050,2360,2197,99,37,3107,0.3432769859684013,63.00604142441324,0.9360873523700205,0.037726382274224333,0.015388638517236512,25,Medium
203031048,20303,VIC,16802,5125,4985,30,70,7565,0.4503780436982794,70.93880654593774,0.9763513404292317,0.0041349154065251905,0.012294643542079903,41,High
203031049,20303,VIC,6237,1540,1357,0,142,2885,0.4627847289059993,70.52213370348096,0.8887229217308902,0.0,0.08239074067155155,11,High
203031051,20303,VIC,9536,2123,2007,13,71,3490,0.3659815436241611,61.010704473811536,0.9472707414781881,0.003936386194450708,0.034857474577786055,25,Medium
203031052,20303,VIC,5498,1106,1024,0,75,2167,0.3926435948541402,59.99077424098134,0.9268756223084234,0.0,0.06685197625788485,14,Medium
203031053,20303,VIC,24586,7074,6677,39,295,12385,0.5033120656723696,77.3825325415573,0.9410603299203828,0.0050827104392064575,0.04443314886381684,47,Very High
203031489,20303,VIC,11324,3617,3420,46,105,5826,0.514073943351275,76.01172393819036,0.8879671870109886,0.0102092313643335,0.035776921610265994,19,Very High
203031490,20303,VIC,19405,5586,5316,27,201,9272,0.4780860059812313,73.55385885211648,0.9471451376201527,0.0042992226899104145,0.04032455011609278,40,High
204011054,20401,VIC,6819,2005,1748,4,211,2952,0.4323374340949033,61.57125144115158,0.8791843141177421,0.0020050125313283208,0.10156345663633443,19,Medium
204011055,20401,VIC,6922,1929,1698,0,186,2893,0.4179427911008379,57.500148355134414,0.8375615014795074,0.0,0.09248339015355796,20,Medium
204011056,20401,VIC,15574,5120,4883,45,92,7220,0.4639208378847266,72.43907992166729,0.9523483850546413,0.00697301034693644,0.019109551758450274,35,High
204011057,20401,VIC,10514,3361,2874,4,428,4784,0.4548825710754017,62.90558782885456,0.8007846495223138,0.002173913043478261,0.13687082976403792,23,Medium
204011058,20401,VIC,4527,1497,1354,4,106,2046,0.4509587833370068,60.494175446371436,0.8427516742085085,0.0033613445378151215,0.13407271160002449,14,Medium
204011059,20401,VIC,6560,2065,1871,20,157,2690,0.4094991627340539,63.902613951268705,0.8942852379986348,0.010247572934270829,0.08653034764467964,17,Medium
204011060,20401,VIC,4640,1737,1451,5,223,2466,0.5308934337997847,68.35256991226377,0.8194008407389355,0.003665689149560109,0.05647854477330306,11,High
204011061,20401,VIC,238,54,54,0,0,83,0.3487394957983193,56.48470344738374,1.0,0.0,0.0,1,Medium
204011062,20401,VIC,4169,1171,1061,4,81,1760,0.4208512673362027,63.76618569981184,0.8995524319692875,0.0028776978417266097,0.07762506438645075,10,Medium
204021063,20402,VIC,10819,3362,3134,3,196,4437,0.4099981519127703,64.20213206711482,0.8980870883042612,0.001088929219600724,0.05806742631665493,29,Medium
204021064,20402,VIC,3773,1192,1101,0,53,1854,0.4903464691880455,71.65246825850147,0.9305150314701824,0.0,0.04481091008574226,9,High
204021065,20402,VIC,4050,1418,1322,0,76,1880,0.4645416357795898,70.55461911600568,0.933074084079967,0.0,0.0528657581028197,11,High
204021066,20402,VIC,19866,6955,6426,10,466,8929,0.4490996881601448,68.50463547918112,0.898990213458472,0.001270634894528845,0.07186218293723186,49,High
204021067,20402,VIC,9944,3434,3141,3,221,5116,0.5154659949622167,69.6913656168093,0.9121632652133038,0.0006243496357960451,0.06830778594475084,31,High
204031068,20403,VIC,4988,1476,1312,0,142,2312,0.4636983553951063,69.3770855400338,0.8877701080582919,0.0,0.09786086067942056,12,High
204031069,20403,VIC,8890,2813,2183,15,527,4305,0.4835448725148826,58.14113801721656,0.7494147850527091,0.006494409672069758,0.18484501178725568,31,Medium
204031070,20403,VIC,3177,1172,1088,0,46,1592,0.5,73.38775877633553,0.9253641055226143,0.0,0.0460381833088993,9,High
204031071,20403,VIC,4761,1671,1498,3,143,2273,0.4790305584826133,64.99572061977881,0.8252435477024455,0.0009049773755656067,0.0869447677975357,15,Medium
204031072,20403,VIC,6183,1946,1661,0,220,2832,0.4570690768237572,60.533638864286296,0.807571506345942,0.0,0.10975735069700239,20,Medium
204031073,20403,VIC,15395,5721,5543,10,109,7232,0.4697323980254612,76.73625812068472,0.9680086820131792,0.003384627690953991,0.018690799205975068,37,Very High
204031075,20403,VIC,5222,1817,1679,0,114,2621,0.5020111089829534,76.63303978785065,0.9241761408187812,0.0,0.06500158827467821,12,Very High
204031491,20403,VIC,12778,5308,4806,19,407,6753,0.5284864611050243,80.75821677073978,0.9339932035425242,0.002830773006708184,0.051445623548433,31,Very High
204031492,20403,VIC,15061,5317,5047,18,210,6711,0.4449675109401936,71.1333968095862,0.9235453241223675,0.003229652260848551,0.040838534265080426,39,High
205011076,20501,VIC,19784,6379,6046,95,133,8862,0.4481869215597026,70.44014664297869,0.9431575300671221,0.012841707958252803,0.02515366738009269,46,High
205011077,20501,VIC,6585,2076,1910,3,104,3103,0.4712224753227031,57.221777404753816,0.7615189671739977,0.0005877742946708455,0.08167835067173373,22,Medium
205011078,20501,VIC,8343,2759,2550,28,137,3870,0.4624760994263862,66.83478609276655,0.913382033088999,0.008086822788204249,0.05968139518046082,21,High
205011079,20501,VIC,23052,7644,7265,73,231,10836,0.4700880655936835,73.03681829454939,0.9293526238552335,0.009168344577202663,0.032792661963763306,51,High
205021080,20502,VIC,0,0,0,0,0,0,0.0,1.2353664057952267,0.0,0.0,0.0,1,Low
205021081,20502,VIC,15700,5004,4722,0,228,6472,0.4126498342259627,64.69103629251337,0.9187634581013077,0.0,0.04398596650883752,36,Medium
205021082,20502,VIC,8305,2810,2600,4,145,3879,0.467913148371532,63.44991360420981,0.9218641002812246,0.0006956521739130401,0.057560653804695605,25,Medium
205021083,20502,VIC,0,0,0,0,0,0,0.0,1.2353664057952267,0.0,0.0,0.0,1,Low
205021084,20502,VIC,11151,2835,2662,3,101,3922,0.3513077749910426,57.78470919138579,0.9025063453514282,0.0013736263736263716,0.03928325707164136,28,Medium
205021085,20502,VIC,6719,1698,1476,0,182,2522,0.3749070908280065,51.880635554762605,0.856917589645975,0.0,0.12568902503948756,22,Medium
205021086,20502,VIC,6963,1680,1609,9,58,2427,0.3478572452343414,56.37913943778444,0.8995371095092938,0.00545469137854927,0.035473811338920705,17,Medium
205031087,20503,VIC,9446,2527,2224,0,250,3972,0.4204954478085962,58.70561067913542,0.8761767630943826,0.0,0.1044105127182531,25,Medium
205031088,20503,VIC,139,21,17,4,0,57,0.4100719424460431,43.660648745193264,0.8095238095238095,0.1904761904761904,0.0,1,Low
205031089,20503,VIC,9836,3168,2929,4,144,4601,0.467486283275757,67.53455525813456,0.9226761932393357,0.0006459948320413416,0.049093965845622305,24,High
205031090,20503,VIC,11526,3553,3255,4,246,5168,0.4493131629281864,66.86771019588635,0.9198643958791622,0.0010010010010010001,0.06681869886322328,27,High
205031091,20503,VIC,13796,3502,3190,11,234,5529,0.4006812087832451,58.32791933066104,0.8841765679928649,0.0019189364775112857,0.06688656363513285,35,Medium
205031092,20503,VIC,16,5,0,0,5,11,0.6875,12.661292930599574,0.0,0.0,1.0,1,Low
205031093,20503,VIC,26779,7543,7035,21,395,10852,0.4050462824723798,63.756545050107114,0.9162192076466956,0.0018140239544070435,0.05443691307944765,60,Medium
205041094,20504,VIC,11906,3727,3644,26,37,5150,0.4323371390194762,62.75049282334651,0.9363722750743274,0.02089257526485895,0.01062730652355869,34,Medium
205041095,20504,VIC,17324,4972,4781,40,100,6497,0.3757446070209936,64.22640296616927,0.9340640181910379,0.008645518879712533,0.021153382426167867,39,Medium
205041096,20504,VIC,14432,3607,3421,50,108,4714,0.3266352549889135,55.66743877421452,0.8686172125527734,0.013268523338725345,0.08235136534383102,37,Medium
205041098,20504,VIC,4708,1681,1643,0,16,2278,0.4839600594858721,66.53547886778263,0.911287898846593,0.0,0.005416991567748864,14,High
205041493,20504,VIC,12004,3937,3800,27,86,5271,0.43925,65.24215006651063,0.966081995635006,0.006689924970149386,0.019915642900048457,35,High
205041494,20504,VIC,16835,6010,5798,33,149,8139,0.4838306978956129,73.05978865021338,0.9613273866378994,0.006106467406720553,0.02935976149061557,38,High
205051099,20505,VIC,23,9,4,0,5,16,0.6956521739130435,35.13212455712941,0.4444444444444444,0.0,0.5555555555555556,1,Low
205051100,20505,VIC,4918,1459,1263,4,162,2099,0.42706002034588,58.69227187060923,0.8292626138428355,0.001690617075232454,0.07639157249438065,13,Medium
205051101,20505,VIC,14746,4801,4463,9,228,6450,0.4371103280021686,66.62295616767871,0.9267957211432248,0.002049526707234614,0.05079840775494678,36,High
205051102,20505,VIC,4922,1374,1257,3,79,1904,0.3863636363636363,62.98733491453529,0.9228688803577633,0.0014285714285714249,0.05489268291785424,12,Medium
205051103,20505,VIC,15302,5054,4635,7,365,6564,0.4289915691784851,66.54924747335778,0.9106083336185651,0.0014937951924956,0.0797013218744046,34,High
205051104,20505,VIC,5601,1577,1382,6,144,2232,0.3982158786797502,55.21321436580963,0.8222291188337373,0.0024834437086092686,0.08620943352525298,16,Medium
206011106,20601,VIC,12732,3366,1908,707,711,8510,0.66807976134401,63.46035925525708,0.5766696248090704,0.20195797208766372,0.20902906427449672,26,Medium
206011107,20601,VIC,14337,4097,2895,650,486,8580,0.5992457047073614,68.1055862711686,0.7026297646632359,0.16030012983122452,0.12191201625550437,34,High
206011109,20601,VIC,10398,2801,2439,237,101,5622,0.5410972088546679,75.90690833231943,0.8735563455701415,0.08030290489683241,0.038022855335594144,24,Very High
206011495,20601,VIC,12902,3413,1927,705,746,8072,0.62622187742436,59.45759125822332,0.5711297038321341,0.19493425929237035,0.2250460762257789,32,Medium
206011496,20601,VIC,12965,3471,1749,756,893,8516,0.6559346838172996,59.49497938979763,0.5114018644049948,0.21053302728546158,0.2603634043296298,28,Medium
206011497,20601,VIC,12531,3222,2201,568,398,7019,0.5599521340247308,67.16578569467016,0.6809518029490476,0.17941996625598755,0.12412652064561872,26,High
206011498,20601,VIC,14020,3465,2637,433,357,7528,0.5365262632741786,67.50739610083735,0.7719825193708295,0.12291753972361986,0.0956797518511066,34,High
206021110,20602,VIC,8989,2155,1539,305,295,5162,0.573938181009562,60.91379828177483,0.6220492856842114,0.118018450937408,0.11745846767644269,22,Medium
206021112,20602,VIC,18921,4711,3450,636,568,10934,0.5779375231249009,68.01129036747459,0.7306012201858082,0.13612851244107843,0.12149959084535784,42,High
206021499,20602,VIC,15060,3526,2372,526,588,8749,0.5806344571276878,63.3267966580579,0.6679558585823848,0.1459655508117077,0.1750887692008793,34,Medium
206021500,20602,VIC,10309,2451,1564,431,434,6241,0.6059811632197301,60.924909687939014,0.618332263453114,0.16822598620492693,0.1625672216892598,24,Medium
206031113,20603,VIC,15195,3809,2874,598,291,8204,0.5400566124679086,65.78312596598757,0.7126074610414933,0.16869993741825573,0.07415698685243205,32,High
206031115,20603,VIC,9062,2204,1353,553,274,4871,0.5373414230557088,54.80526709777639,0.5933277219739316,0.20285107373171918,0.1162191788552453,25,Medium
206031116,20603,VIC,16228,4519,3248,845,376,9434,0.5814842209072978,69.07484365798689,0.7169094174141458,0.16138895884905513,0.0814880403649555,34,High
206031501,20603,VIC,16030,4550,4029,319,146,8733,0.5443834933300087,78.23024331487754,0.885199935542893,0.0681843562620706,0.033205621786849736,35,Very High
206031502,20603,VIC,12186,3596,2808,583,172,7120,0.5840374046427692,71.77908792694464,0.7922825273767266,0.15241315521649842,0.04605299078986547,30,High
206041117,20604,VIC,16631,4063,1325,1216,1454,8744,0.5250075052536776,43.68490669712546,0.3323422231493885,0.2565674198895577,0.34775075121668064,43,Low
206041118,20604,VIC,15500,4041,1640,1462,846,9439,0.6092428838830439,55.3479796741053,0.41933088166061405,0.3276600150573891,0.19998346300343747,30,Medium
206041119,20604,VIC,4897,1203,599,156,443,3081,0.6292892156862745,51.052966265328116,0.4701597383638569,0.1133870592374264,0.41270788404665676,15,Medium
206041120,20604,VIC,77,28,20,3,5,65,0.8441558441558441,56.45179312265622,0.7142857142857143,0.1071428571428571,0.1785714285714285,1,Medium
206041121,20604,VIC,10758,2656,1587,557,476,6571,0.6115402512796649,58.81404106556229,0.5664689491752192,0.18493699886820386,0.15902072867159098,26,Medium
206041124,20604,VIC,7310,1857,901,372,540,3973,0.5444703302727149,54.27501905077452,0.5097256339547015,0.16947598108673945,0.24186443147261769,17,Medium
206041125,20604,VIC,6412,1539,774,309,426,3712,0.5779230888992682,53.02654441892561,0.5228894207432531,0.1808151339353472,0.280782022861931,19,Medium
206041127,20604,VIC,0,0,0,0,0,0,0.0,10.348295711790955,0.0,0.0,0.0,2,Low
206041503,20604,VIC,9842,2955,487,1324,1068,5862,0.5952477660438668,40.49167600570819,0.17795744996184504,0.4308402148399057,0.36770616879364604,27,Low
206041504,20604,VIC,16867,5390,704,2717,1860,9614,0.5698873740367516,43.52789176428997,0.12570826650160874,0.4859006560365703,0.3399325943109545,34,Low
206041505,20604,VIC,15635,5450,853,2906,1553,10126,0.6471114519427403,42.22620218224149,0.12466839470557542,0.49343192567312033,0.3327777213388362,31,Low
206041506,20604,VIC,15642,4073,1750,949,1330,8818,0.5639189102769073,51.515766419005026,0.42143721871391676,0.23915604982585764,0.3055475735135257,39,Medium
206041507,20604,VIC,0,0,0,0,0,0,0.0,10.348295711790955,0.0,0.0,0.0,1,Low
206041508,20604,VIC,6462,1908,734,494,629,4196,0.6492341018103048,54.224463703357905,0.40785681679203845,0.240086584844893,0.33006007247753844,16,Medium
206041509,20604,VIC,16114,5275,1802,1714,1602,11321,0.7031240295633812,55.17433331308862,0.35419904375649514,0.2931211567574396,0.29442930164360875,33,Medium
206041510,20604,VIC,7453,2371,862,731,709,4837,0.6496105291431641,52.16391007627779,0.3147128645499406,0.25430458142088735,0.2801315261569097,16,Medium
206051128,20605,VIC,15820,3677,2340,604,675,8794,0.5557030015797788,60.21697422618756,0.6453844994103618,0.1448741247289835,0.16794479091850725,39,Medium
206051129,20605,VIC,14827,4032,3001,507,482,9216,0.6219462815494669,64.1780168344695,0.6692747340936689,0.1142603859632797,0.10838529750904465,40,Medium
206051130,20605,VIC,16188,3626,2707,302,560,8874,0.548048418972332,66.98809945380356,0.7593081608668036,0.08148831403293336,0.14735545446033368,36,High
206051134,20605,VIC,15804,4379,2984,848,483,10027,0.6340985265288054,65.9382953313638,0.6836568536248292,0.19348100036136404,0.10839903473823152,39,High
206051511,20605,VIC,1918,618,446,73,78,1244,0.6523335081279497,55.37191125027459,0.4245905648804311,0.07733855920706625,0.08158771919672765,5,Medium
206051512,20605,VIC,11688,2715,1476,478,712,6644,0.5682031984948259,54.173225044489854,0.5458652106457035,0.1611765766023045,0.27596550809510406,31,Medium
206051513,20605,VIC,11857,3670,2275,795,503,7810,0.6586826347305389,67.89856738885945,0.624790885070652,0.21096351036965874,0.1384533310220729,25,High
206051514,20605,VIC,13824,3734,2237,791,624,8420,0.6075912830134218,58.10161759541612,0.5379884867606421,0.1805960902484008,0.14878876895993665,35,Medium
