SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score
21204156617,212041566,21204,318,303,12,0,0.9528301886792453,0.03773584905660377,0.0,899,8026,0.5317696945603922,84715,0.43747805250872734,95.28301886792453,98.55442726861135,53.252538645624476,91.687433250267,87.49878678190481,5.49324812623839
21204156618,212041566,21204,324,295,26,0,0.9104938271604939,0.08024691358024691,0.0,880,8026,0.5317696945603922,84715,0.43747805250872734,91.0493827160494,98.69672078132075,53.252538645624476,83.74295076969975,85.05357212691085,5.266137125886644
21204156622,212041566,21204,318,291,17,0,0.9150943396226415,0.05345911949685535,0.0,775,8026,0.5317696945603922,84715,0.43747805250872734,91.50943396226415,98.55442726861135,53.252538645624476,86.61742019698589,85.48235151431255,5.275693745001226
21204156628,212041566,21204,316,301,8,4,0.9525316455696202,0.02531645569620253,0.012658227848101266,769,8026,0.5317696945603922,84715,0.43747805250872734,95.25316455696202,98.50915206002199,53.252538645624476,92.84169203653259,87.58868837356957,5.485536183345131
21401137427,214011374,21401,306,289,0,6,0.9444444444444444,0.0,0.0196078431372549,879,13253,0.5314166566422069,68544,0.4921274258513365,94.44444444444444,98.26903175732488,73.52572602030916,94.44444444444444,91.40807695348151,5.408689539387908
21401137444,214011374,21401,503,468,19,6,0.9304174950298211,0.03777335984095427,0.011928429423459244,1430,13253,0.5314166566422069,68544,0.4921274258513365,93.04174950298211,99.82132462324559,73.52572602030916,89.52725001877403,90.82096739410575,5.789593823970975
21401137455,214011374,21401,338,338,0,0,1.0,0.0,0.0,925,13253,0.5314166566422069,68544,0.4921274258513365,100.0,98.95947868831253,73.52572602030916,100.0,94.3929888105556,5.82600010738045
21401137603,214011376,21401,462,442,6,6,0.9567099567099567,0.012987012987012988,0.012987012987012988,1298,7174,0.5392768548447718,68544,0.4921274258513365,95.67099567099568,99.77362395705323,75.16008020179808,94.42851520773598,92.67535301664746,5.8720245842123715
21401137605,214011376,21401,308,296,5,7,0.961038961038961,0.016233766233766232,0.022727272727272728,769,7174,0.5392768548447718,68544,0.4921274258513365,96.1038961038961,98.32562576806157,75.16008020179808,94.5437679203913,92.42563900437567,5.5099643440316
30101100615,301011006,30101,318,294,15,5,0.9245283018867925,0.04716981132075472,0.015723270440251572,759,6240,0.5246783822416548,37250,0.5076038373487408,92.45283018867924,98.55442726861135,78.07628872647305,88.09184763260947,90.97190276461066,5.330082340310517
30102101117,301021011,30102,354,335,9,0,0.9463276836158192,0.025423728813559324,0.0,902,4658,0.5573770491803278,43545,0.4662505085979827,94.63276836158192,99.19879050514197,67.75960481210788,92.22685052188068,90.38735051078501,5.556947625633515
30102101121,301021011,30102,451,438,8,0,0.9711751662971175,0.017738359201773836,0.0,1177,4658,0.5573770491803278,43545,0.4662505085979827,97.11751662971176,99.76068818317056,67.75960481210788,95.39481123494969,91.86661519275242,5.937456307686292
30102101242,301021012,30102,311,291,13,7,0.9356913183279743,0.04180064308681672,0.022508038585209004,675,10235,0.5313294917717905,43545,0.4662505085979827,93.56913183279742,98.3935385809456,63.52960675247397,89.65788194911136,88.61742385280859,5.373678223963213
30102101251,301021012,30102,398,384,11,0,0.964824120603015,0.02763819095477387,0.0,958,10235,0.5313294917717905,43545,0.4662505085979827,96.4824120603015,99.53512062609146,63.52960675247397,93.81581273200172,90.541003635643,5.77829443237615
30103101924,301031019,30103,323,310,13,0,0.9597523219814241,0.04024767801857585,0.0,971,5148,0.5449925894558544,37963,0.5197491819662929,95.97523219814241,98.67570014876141,86.7582142164155,92.11245195487352,94.55569096265583,5.548082012060749
30201102315,302011023,30201,362,331,22,4,0.914364640883978,0.06077348066298342,0.011049723756906077,895,5602,0.5334730025711837,24454,0.5301680216802168,91.4364640883978,99.28125606364401,86.36448159886166,85.87955190622998,92.21981396484765,5.389633530778082
30201102503,302011025,30201,332,283,33,9,0.8524096385542169,0.09939759036144578,0.02710843373493976,816,5774,0.5748705694942254,24454,0.5301680216802168,85.2409638554217,98.87054524286916,91.21782226246685,76.76821744810567,89.67793531233336,4.9509166405556195
30201102505,302011025,30201,390,331,44,12,0.8487179487179487,0.11282051282051282,0.03076923076923077,850,5774,0.5748705694942254,24454,0.5301680216802168,84.87179487179488,99.4971217903111,91.21782226246685,75.2965154503616,89.5710704833408,5.0657492368080925
30201102507,302011025,30201,318,264,19,17,0.8301886792452831,0.059748427672955975,0.05345911949685535,733,5774,0.5748705694942254,24454,0.5301680216802168,83.01886792452831,98.55442726861135,91.21782226246685,78.05862109884895,88.823301912773,4.786196387217607
