SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score,state
80104103616,801041036,80104,260,244,8,8,0.9384615384615383,0.0307692307692307,0.0307692307692307,563,3770,0.5825992891361459,49565,0.5652813576332657,93.84615384615384,96.0982472026389,94.7630327921868,90.9585798816568,94.41640024585624,5.222088382256682,ACT
21401137455,214011374,21401,338,338,0,0,1.0,0.0,0.0,925,13253,0.5314166566422069,68544,0.4921274258513365,100.0,98.95947868831252,73.52572602030916,100.0,94.3929888105556,5.82600010738045,VIC
31401138333,314011383,31401,229,222,4,0,0.9694323144104804,0.0174672489082969,0.0,572,10841,0.5519014407167948,48196,0.5367874724344552,96.94323144104804,92.89987711014813,90.98336136084342,95.2498998874926,94.3689179703816,5.27184981039716,QLD
70102102116,701021021,70102,398,384,10,0,0.964824120603015,0.0251256281407035,0.0,776,3219,0.535964035964036,28054,0.512860825213433,96.4824120603015,99.53512062609146,82.43119785266154,94.05823085275624,94.34556366775595,5.77829443237615,NT
31401138316,314011383,31401,268,255,13,0,0.9514925373134328,0.0485074626865671,0.0,690,10841,0.5519014407167948,48196,0.5367874724344552,95.1492537313433,96.65286850785849,90.98336136084342,90.53380485631544,94.3056148026951,5.32332612611369,QLD
80104104008,801041040,80104,238,225,10,0,0.9453781512605042,0.042016806722689,0.0,534,5220,0.6079664570230608,49565,0.5652813576332657,94.53781512605042,94.0260979238083,95.91189121014165,90.56563801991383,94.2618974715824,5.1773289881705455,ACT
80107108809,801071088,80107,263,249,7,0,0.946768060836502,0.026615969581749,0.0,568,2189,0.5763559768299105,47294,0.5286549446127363,94.6768060836502,96.31087898583532,91.15839855119332,92.1568910928306,94.2113549487324,5.279130519708869,ACT
11103122637,111031226,11103,360,356,0,0,0.9888888888888888,0.0,0.0,1139,8512,0.518108223263741,90057,0.5031117318435754,98.88888888888889,99.25861845934934,74.91753444149796,98.88888888888889,94.20553687054884,5.823445981018071,NSW
10102161138,101021611,10102,257,243,0,8,0.9455252918287936,0.0,0.0311284046692607,661,9026,0.545740371243727,35546,0.5486086459957095,94.55252918287935,95.87106267382444,90.74041135760947,94.55252918287935,94.18566566510891,5.2504637320465095,NSW
20903121515,209031215,20903,288,271,14,0,0.9409722222222222,0.0486111111111111,0.0,1018,8106,0.5622528958868003,35849,0.5342224871470084,94.0972222222222,97.66994372938362,91.13980337623698,89.52305169753086,94.12013785270446,5.3319501127724624,VIC
10102100908,101021009,10102,284,266,8,10,0.9366197183098592,0.028169014084507,0.0352112676056338,537,6248,0.550872861929113,35546,0.5486086459957095,93.66197183098592,97.50177866890888,91.44217709074444,91.02360642729616,94.10611839394556,5.294232823772751,NSW
70101100808,701011008,70101,312,281,12,13,0.9006410256410257,0.0384615384615384,0.0416666666666666,549,2657,0.6478907583516216,16782,0.6205442981807425,90.06410256410257,98.42183558631396,99.36129616454303,86.60009861932939,94.08446079637676,5.175266335069817,NT
80110113910,801101139,80110,291,266,25,0,0.9140893470790378,0.0859106529209622,0.0,454,2424,0.6365546218487395,6984,0.6107564494971578,91.40893470790378,97.77908932151868,99.0484121337559,83.55593344433817,94.06257645080213,5.189060176643859,ACT
10103101623,101031016,10103,235,229,0,3,0.9744680851063828,0.0,0.0127659574468085,613,4699,0.5848164281269446,10573,0.5103538157069074,97.44680851063828,93.6630877692258,86.18863592264407,97.44680851063828,94.06005777061571,5.324329716386659,NSW
80104103408,801041034,80104,404,371,15,13,0.9183168316831684,0.0371287128712871,0.0321782178217821,961,3405,0.5555555555555556,49565,0.5652813576332657,91.83168316831684,99.57716189121014,92.90270681068496,88.4220909714734,94.0285722939741,5.513470549248827,ACT
70104104203,701041042,70104,386,361,3,15,0.9352331606217616,0.0077720207253886,0.038860103626943,828,3594,0.5571229266780344,19255,0.5179416828061115,93.52331606217616,99.4728672142811,87.2853470021344,92.79645091143388,93.98790108072508,5.5725163579889925,NT
80107107110,801071071,80107,333,308,10,7,0.924924924924925,0.03003003003003,0.021021021021021,717,2983,0.5849019607843138,47294,0.5286549446127363,92.49249249249247,98.88994890369317,91.63742642778604,89.71494016539062,93.9629609702012,5.374869146657129,ACT
31401138342,314011383,31401,351,326,17,0,0.9287749287749288,0.0484330484330484,0.0,926,10841,0.5519014407167948,48196,0.5367874724344552,92.87749287749288,99.15189832481728,90.98336136084342,88.37915276661715,93.93115419727272,5.445993627478574,QLD
40102100820,401021008,40102,293,285,0,0,0.9726962457337884,0.0,0.0,671,3576,0.523956043956044,40926,0.5133524829722915,97.26962457337883,97.86317185175604,79.66011254123278,97.26962457337883,93.9257863504628,5.528396702018855,SA
20903121318,209031213,20903,258,247,4,3,0.9573643410852714,0.0155038759689922,0.0116279069767441,772,5031,0.5321557012904591,35849,0.5342224871470084,95.73643410852712,95.95918763340016,86.95184658172175,94.25214830839494,93.89791408061475,5.319909035813123,VIC
31401138312,314011383,31401,261,246,8,0,0.942528735632184,0.0306513409961685,0.0,680,10841,0.5519014407167948,48196,0.5367874724344552,94.2528735632184,96.16858547312592,90.98336136084342,91.36389659576342,93.88478699897016,5.248324704694367,QLD
80104104632,801041046,80104,301,279,12,0,0.9269102990033222,0.0398671096345514,0.0,601,6010,0.5485078032308114,49565,0.5652813576332657,92.69102990033224,98.13239764568915,92.22964232585214,88.99570644915619,93.86163036392568,5.29305361411159,ACT
30601114108,306011141,30601,333,320,4,9,0.960960960960961,0.012012012012012,0.027027027027027,835,7294,0.5291642484039466,29713,0.5142970886557967,96.09609609609608,98.88994890369317,81.20795873488132,94.94178863548234,93.84119372007088,5.584279632890524,QLD
30601114113,306011141,30601,290,280,0,0,0.9655172413793104,0.0,0.0,727,7294,0.5291642484039466,29713,0.5142970886557967,96.55172413793105,97.74351594334132,81.20795873488132,96.55172413793105,93.84050859894418,5.477691430372476,QLD
20302148501,203021485,20302,433,426,0,0,0.9838337182448036,0.0,0.0,956,5648,0.5483495145631068,102683,0.484385761323861,98.38337182448036,99.69277537028653,73.64780738632689,98.38337182448036,93.82908000059152,5.974865985050283,VIC
20903121530,209031215,20903,235,225,10,0,0.9574468085106383,0.0425531914893617,0.0,691,8106,0.5622528958868003,35849,0.5342224871470084,95.74468085106383,93.6630877692258,91.13980337623698,91.6704391127207,93.79180325771274,5.231328323960692,VIC
80110113604,801101136,80110,332,300,23,6,0.9036144578313252,0.0692771084337349,0.0180722891566265,563,1650,0.5980427691192461,6984,0.6107564494971578,90.36144578313254,98.87054524286916,97.8676185240282,84.1014661053854,93.78941220145794,5.248321527090763,ACT
70101100811,701011008,70101,304,272,10,16,0.8947368421052632,0.0328947368421052,0.0526315789473684,535,2657,0.6478907583516216,16782,0.6205442981807425,89.47368421052632,98.20677834551452,99.36129616454303,86.53047091412742,93.77681351218624,5.118173694859263,NT
11103122638,111031226,11103,258,258,0,0,1.0,0.0,0.0,816,8512,0.518108223263741,90057,0.5031117318435754,100.0,95.95918763340016,74.91753444149796,100.0,93.77126317831964,5.556828061699537,NSW
80104103608,801041036,80104,250,233,10,3,0.932,0.04,0.012,597,3770,0.5825992891361459,49565,0.5652813576332657,93.2,95.28976133497189,94.7630327921868,89.47200000000001,93.76673495892892,5.149722139270822,ACT
80104103601,801041036,80104,234,220,7,0,0.9401709401709402,0.0299145299145299,0.0,514,3770,0.5825992891361459,49565,0.5652813576332657,94.017094017094,93.52402819998706,94.7630327921868,91.20461684564248,93.73711430983532,5.132943645776559,ACT
31401138341,314011383,31401,543,498,17,7,0.9171270718232044,0.0313075506445672,0.012891344383057,1326,10841,0.5519014407167948,48196,0.5367874724344552,91.71270718232044,99.87306771877628,90.98336136084342,88.84140695745958,93.7278161564757,5.776936878331969,QLD
80101100612,801011006,80101,249,237,6,3,0.9518072289156626,0.0240963855421686,0.0120481927710843,533,3959,0.5449415003441156,56414,0.5319014529374605,95.18072289156626,95.17899877110148,88.97831640902918,92.88721149658876,93.71037321942164,5.255366415796596,ACT
11103122640,111031226,11103,364,357,4,0,0.9807692307692308,0.0109890109890109,0.0,934,8512,0.518108223263741,90057,0.5031117318435754,98.07692307692308,99.30712761140936,74.91753444149796,96.99915469146238,93.70632987163786,5.78643778909052,NSW
21401137625,214011376,21401,252,252,0,0,1.0,0.0,0.0,771,7174,0.5392768548447718,68544,0.4921274258513365,100.0,95.4555009378436,75.16008020179808,100.0,93.6686663217127,5.53338948872752,VIC
31802147026,318021470,31802,301,294,0,0,0.9767441860465116,0.0,0.0,623,4813,0.565237815619495,94017,0.4875894616741002,97.67441860465117,98.13239764568915,76.90357997542203,97.67441860465117,93.65764459111674,5.577626389063826,QLD
70101100911,701011009,70101,266,239,3,14,0.8984962406015038,0.0112781954887218,0.0526315789473684,435,1856,0.6494051784464661,16782,0.6205442981807425,89.84962406015038,96.52351076903176,99.38150831123473,88.83628243541185,93.6568327605578,5.02012191487842,NT
70101100401,701011004,70101,415,371,12,15,0.8939759036144578,0.0289156626506024,0.036144578313253,751,2047,0.5682953914491949,16782,0.6205442981807425,89.39759036144578,99.62324558566716,96.40264213181554,86.81259979677746,93.60779822631932,5.391287304956454,NT
70104104307,701041043,70104,239,235,4,0,0.9832635983263598,0.0167364016736401,0.0,552,3437,0.5243325705568268,19255,0.5179416828061115,98.32635983263596,94.14817928982602,81.36965590841471,96.6807303793701,93.51700193962216,5.388912748892753,NT
31802147016,318021470,31802,346,335,0,0,0.9682080924855492,0.0,0.0,730,4813,0.565237815619495,94017,0.4875894616741002,96.82080924855492,99.07994308259492,76.90357997542203,96.82080924855492,93.51510354414036,5.663363587520803,QLD
70104104210,701041042,70104,295,278,14,3,0.9423728813559322,0.047457627118644,0.0101694915254237,620,3594,0.5571229266780344,19255,0.5179416828061115,94.23728813559322,97.93836103744906,87.2853470021344,89.76501005458202,93.50999397135708,5.362440434922335,NT
31802148423,318021484,31802,581,570,8,0,0.9810671256454389,0.0137693631669535,0.0,1306,5413,0.5354104846686449,94017,0.4875894616741002,98.10671256454388,99.8924713796003,73.08146303602614,96.75584561012676,93.50230360791554,6.245934862662512,QLD
70104104108,701041041,70104,213,209,0,0,0.9812206572769951,0.0,0.0,454,2460,0.552064631956912,19255,0.5179416828061115,98.12206572769952,90.2690640967596,86.74527844253282,98.12206572769952,93.4908077813842,5.265206512392332,NT
31802148705,318021487,31802,275,268,0,3,0.9745454545454544,0.0,0.0109090909090909,529,4123,0.5862363145172756,94017,0.4875894616741002,97.45454545454544,97.074089644913,78.15471185563676,97.45454545454544,93.480441991874,5.477336116407986,QLD
10102100913,101021009,10102,292,269,7,12,0.9212328767123288,0.023972602739726,0.0410958904109589,648,6248,0.550872861929113,35546,0.5486086459957095,92.12328767123287,97.82355604424036,91.44217709074444,89.91485269281291,93.47630256919544,5.232761752827368,NSW
10102161126,101021611,10102,218,209,0,5,0.9587155963302753,0.0,0.0229357798165137,610,9026,0.545740371243727,35546,0.5486086459957095,95.87155963302752,91.151930664252,90.74041135760947,95.87155963302752,93.42944128731126,5.166587117117655,NSW
70101100803,701011008,70101,235,215,9,8,0.9148936170212766,0.0382978723404255,0.0340425531914893,509,2657,0.6478907583516216,16782,0.6205442981807425,91.48936170212764,93.6630877692258,99.36129616454303,87.98551380715256,93.36548162524268,4.998824842895771,NT
10102101219,101021012,10102,296,269,8,10,0.9087837837837838,0.027027027027027,0.0337837837837837,634,7404,0.5809792843691148,35546,0.5486086459957095,90.87837837837836,97.97716835909708,93.61457861716576,88.42220598977356,93.30963818149098,5.174371436952454,NSW
10102100910,101021009,10102,274,254,14,6,0.927007299270073,0.0510948905109489,0.0218978102189781,564,6248,0.550872861929113,35546,0.5486086459957095,92.7007299270073,97.00455986029364,91.44217709074444,87.96419628110182,93.26651497515007,5.206787805866092,NSW
31401138213,314011382,31401,362,335,17,10,0.925414364640884,0.0469613259668508,0.0276243093922651,872,8780,0.5350396099939062,48196,0.5367874724344552,92.5414364640884,99.281256063644,88.16538386908996,88.19556790085772,93.25358496863232,5.454765053808632,QLD
80107107510,801071075,80107,244,230,10,4,0.9426229508196722,0.040983606557377,0.0163934426229508,551,2885,0.5648003132341425,47294,0.5286549446127363,94.26229508196722,94.68824784942758,90.44814371644785,90.39908626713247,93.24092975761798,5.18561224764462,ACT
20302104053,203021040,20302,288,285,3,0,0.9895833333333334,0.0104166666666666,0.0,791,11471,0.5410849056603774,102683,0.484385761323861,98.95833333333334,97.66994372938362,72.66185887070694,97.92751736111111,93.20943996240092,5.607401410111262,VIC
31802149001,318021490,31802,300,291,0,9,0.97,0.0,0.03,639,5067,0.5558358929354981,94017,0.4875894616741002,97.0,98.10329215445314,76.17230450811721,97.0,93.1654485479594,5.535896956806409,QLD
80110113514,801101135,80110,262,238,21,0,0.9083969465648856,0.0801526717557251,0.0,567,2915,0.6009070294784581,6984,0.6107564494971578,90.83969465648856,96.23730677187764,98.0099120367376,83.55865042829672,93.1649173443359,5.061727708619496,ACT
80104103615,801041036,80104,285,258,11,3,0.9052631578947368,0.0385964912280701,0.0105263157894736,599,3770,0.5825992891361459,49565,0.5652813576332657,90.52631578947368,97.54624539163056,94.7630327921868,87.03231763619576,93.13023825533558,5.120161007689551,ACT
20903121311,209031213,20903,295,275,8,5,0.9322033898305084,0.0271186440677966,0.0169491525423728,952,5031,0.5321557012904591,35849,0.5342224871470084,93.22033898305084,97.93836103744906,86.95184658172175,90.69232979029012,93.12924619982842,5.304572372674971,VIC
70104104212,701041042,70104,285,265,3,4,0.9298245614035088,0.0105263157894736,0.0140350877192982,556,3594,0.5571229266780344,19255,0.5179416828061115,92.98245614035088,97.54624539163056,87.2853470021344,92.00369344413666,93.11429481847009,5.259080104797406,NT
30905124503,309051245,30905,291,288,3,0,0.9896907216494846,0.0103092783505154,0.0,692,4563,0.5179341657207719,17940,0.4978769461327116,98.96907216494846,97.77908932151868,71.76160985705971,97.94877245190776,93.0685548790377,5.618230567193352,QLD
80104104402,801041044,80104,249,230,19,0,0.923694779116466,0.0763052208835341,0.0,588,4875,0.5913391557496361,49565,0.5652813576332657,92.3694779116466,95.17899877110148,95.168084211888,85.32120449670167,93.06722808803684,5.100144622924966,ACT
50403129821,504031298,50403,303,291,6,3,0.9603960396039604,0.0198019801980198,0.0099009900990099,652,8435,0.5379464285714286,74465,0.5020428251665273,96.03960396039604,98.18494922708751,78.90983765603778,94.1378296245466,93.06707684594689,5.490610762736669,WA
21105128113,211051281,21105,268,261,3,0,0.9738805970149254,0.0111940298507462,0.0,802,11999,0.5184049079754601,79479,0.5119222445509353,97.38805970149254,96.65286850785849,77.42828730353793,96.29789485408776,93.06653137907092,5.448580858492836,VIC
31802148710,318021487,31802,392,373,0,12,0.951530612244898,0.0,0.0306122448979591,790,4123,0.5862363145172756,94017,0.4875894616741002,95.1530612244898,99.50682362072313,78.15471185563676,95.1530612244898,93.05952006958918,5.684262717416415,QLD
70104104111,701041041,70104,218,212,6,0,0.9724770642201837,0.0275229357798165,0.0,484,2460,0.552064631956912,19255,0.5179416828061115,97.24770642201835,91.151930664252,86.74527844253282,94.57116404343068,93.05083386093258,5.240748654683937,NT
80107107309,801071073,80107,251,235,8,0,0.9362549800796812,0.0318725099601593,0.0,566,3178,0.5546247818499127,47294,0.5286549446127363,93.62549800796812,95.37950326628292,89.5782129228381,90.64141839018428,93.04383460665817,5.176955520180018,ACT
10102161007,101021610,10102,219,206,3,4,0.9406392694063926,0.0136986301369863,0.0182648401826484,409,3619,0.5814588688946015,35546,0.5486086459957095,94.06392694063926,91.33707392794774,93.65621563935062,92.77537999624694,93.03547408213484,5.07345787465108,NSW
70104104218,701041042,70104,272,253,0,3,0.9301470588235294,0.0,0.0110294117647058,571,3594,0.5571229266780344,19255,0.5179416828061115,93.01470588235294,96.8929888105556,87.2853470021344,93.01470588235294,93.03231898477004,5.217633691844834,NT
80104104717,801041047,80104,228,213,4,4,0.9342105263157896,0.0175438596491228,0.0175438596491228,508,3723,0.5573353293413174,49565,0.5652813576332657,93.42105263157896,92.74222236595304,93.28229092555463,91.78208679593722,93.02575462712215,5.076240292794092,ACT
20903121301,209031213,20903,226,217,3,3,0.9601769911504424,0.0132743362831858,0.0132743362831858,623,5031,0.5321557012904591,35849,0.5342224871470084,96.01769911504424,92.45763534053424,86.95184658172175,94.7431278878534,93.00905235330768,5.208912184926834,VIC
70102102114,701021021,70102,279,265,5,5,0.949820788530466,0.017921146953405,0.017921146953405,611,3219,0.535964035964036,28054,0.512860825213433,94.9820788530466,97.29561477265378,82.43119785266154,93.27989105998124,92.9957446495452,5.352040304085487,NT
80110113605,801101136,80110,218,203,12,0,0.9311926605504588,0.055045871559633,0.0,504,1650,0.5980427691192461,6984,0.6107564494971578,93.11926605504588,91.151930664252,97.8676185240282,87.99343489605252,92.96615281570485,5.01826404198509,ACT
30601114123,306011141,30601,449,420,0,10,0.935412026726058,0.0,0.0222717149220489,1102,7294,0.5291642484039466,29713,0.5142970886557967,93.5412026726058,99.75341181036156,81.20795873488132,93.5412026726058,92.93821662638764,5.7146636631648855,QLD
80104111801,801041118,80104,289,266,23,0,0.9204152249134948,0.0795847750865051,0.0,706,388,0.5449438202247191,49565,0.5652813576332657,92.04152249134948,97.70794256516396,91.67461677769872,84.71641862525593,92.9355569841543,5.218644724957849,ACT
11103122603,111031226,11103,231,231,0,0,1.0,0.0,0.0,695,8512,0.518108223263741,90057,0.5031117318435754,100.0,93.16586896061057,74.91753444149796,100.0,92.93326757648276,5.44673737166631,NSW
80110113508,801101135,80110,244,223,21,0,0.9139344262295082,0.0860655737704918,0.0,526,2915,0.6009070294784581,6984,0.6107564494971578,91.3934426229508,94.68824784942758,98.0099120367376,83.52761354474603,92.91859516583072,5.027789266194566,ACT
