Suburb_Name,SAL_CODE_2021,Value_Score,Undervalued_Score,Quality_Index,Price_Index,Education_Index,Employment_Index,Demographics_Index,Density_Index,Tertiary_Pct,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,Density_per_sqkm,Total_Population,Median_mortgage_repay_monthly,Median_rent_weekly,Mortgage_to_Income_Ratio,Median_tot_hhd_inc_weekly
Kangaroo Point (NSW),SAL12068,91582.06573791635,64.18318523581682,5313.387381978358,4.801777170198221,83.25358851674642,9251.537935748462,10000.0,86.3328313253012,54.81927710843374,1245,46,3.1,2266.5662650602408,602,4077,715,0.7556997219647822,4111
Kyle Bay,SAL12235,87761.91343591425,32.057416267942585,4686.834105774414,4.340396445659593,84.9624060150376,7159.945317840055,10000.0,89.07859078590786,57.168458781362006,940,45,3.1,2815.7181571815718,1039,3500,745,0.8592471358428805,3069
North Balgowlah,SAL12991,87749.77453503684,64.93506493506493,5323.466328678874,5.066643882433354,90.08885850991113,9275.461380724539,10000.0,92.00837939026565,62.9812438302073,1254,39,3.3,3401.675878053129,3816,4005,825,0.7370261317629738,4212
Belrose,SAL10283,84042.96593037015,24.196855775803144,4502.588974451404,4.357484620642509,75.93984962406014,6565.276828434723,10000.0,68.15980689179537,48.45273420941077,903,46,2.9,644.794206753861,8726,3441,890,0.8793764375159724,2598
Riverview (NSW),SAL13385,83117.70619810982,71.90704032809296,5425.944313363274,5.528024606971968,99.52153110047847,9610.389610389611,10000.0,86.47313944165026,75.63676633444075,1417,42,3.2,2294.6278883300533,3148,4333,1000,0.7056620161771892,4731
Elanora Heights,SAL11392,82915.48963265441,49.00888585099111,5016.018735432733,5.049555707450452,75.5980861244019,8270.676691729323,10000.0,80.90868051077003,47.988736926790025,1046,41,3.2,1181.7361021540048,4581,3586,750,0.7911457567289307,3052
Dover Heights,SAL11286,79995.998964215,71.9753930280246,5420.371413070838,5.775803144224199,96.51401230348598,9589.883800410116,10000.0,96.34712837837839,70.68819031435854,1404,41,3.0,4269.425675675676,4044,4333,798,0.7121959237343852,3877
Burraneer,SAL10702,78953.28242199196,63.84142173615858,5282.2606175424235,5.690362269309631,77.85372522214628,9152.426520847572,10000.0,87.84362481005664,49.685534591194966,1209,43,3.0,2568.7249620113275,3719,3987,660,0.7610230960106891,3490
Killarney Heights,SAL12138,77354.84672193721,51.674641148325364,5069.571226041927,5.553656869446343,90.36226930963774,8434.723171565276,10000.0,80.30395852968897,63.33197223356471,1063,43,3.2,1060.7917059377946,4502,3500,923,0.759823431507345,3426
Middle Dural,SAL12614,77156.18852349053,41.763499658236505,4865.375374049641,5.305878332194126,63.36295283663704,7795.625427204375,10000.0,51.19240024891535,40.10989010989011,990,46,3.4,135.7720074674604,1040,3588,650,0.8363636363636363,3067
Castlecrag,SAL10848,76500.3782575939,73.00068352699932,5431.892886807148,6.100478468899524,99.65823650034177,9630.895420369105,10000.0,84.84526497542835,75.98204264870931,1446,47,3.0,1969.0529950856687,2965,4333,1010,0.6915097350781998,4675
South Turramurra,SAL13614,74245.48424353884,51.60628844839371,5062.4458514793,5.818523581681475,93.98496240601504,8407.382091592617,10000.0,80.23823519806669,67.83947223749313,1058,42,3.1,1047.6470396133373,3208,3500,795,0.7634142794823323,3447
Frenchs Forest,SAL11571,72630.92412124439,48.94053315105947,4995.796236719633,5.878332194121668,82.2282980177717,8195.488721804511,10000.0,83.2075384863198,53.78444818217104,1038,40,3.2,1641.5076972639622,14267,3467,800,0.7707870164517563,3109
Palm Beach (NSW),SAL13143,69036.14115787444,47.23171565276829,4954.982913385236,6.17737525632262,81.3397129186603,9377.990430622009,8428.57142857143,66.9400878678546,52.72727272727272,1295,58,2.3,608.202636035638,1652,4000,895,0.7128007128007128,2807
Vaucluse,SAL14089,66144.86064629654,73.34244702665755,5414.338883593471,7.18557758031443,93.09637730690362,9576.213260423789,10000.0,90.3066151617576,67.07490237841675,1393,43,2.7,3061.323032351521,9510,4200,700,0.6957866254348667,3418
Collaroy Plateau,SAL10971,65686.37485876864,53.1784005468216,5079.357202852014,6.73274094326726,71.36021872863978,8479.152426520848,10000.0,94.68939518111785,44.38247011952191,1071,40,3.2,3937.87903622357,4805,3467,800,0.7470372764490412,3278
Church Point,SAL10914,65583.56584108481,53.930280246069714,5093.821316830118,6.766917293233078,79.01572112098428,9002.050580997948,9428.57142857143,82.39046034387133,50.595238095238095,1161,54,2.6,1478.0920687742653,1066,3600,1073,0.7155635062611807,3182
Hunters Hill,SAL11961,62925.08125935821,67.94258373205741,5312.07256386673,7.44190020505809,88.5850991114149,9241.285030758714,10000.0,87.41016603794367,61.099796334012225,1239,46,2.8,2482.0332075887327,9014,4333,530,0.8070404172099087,3413
North Manly,SAL13007,60884.901129959384,61.58578263841422,5197.065244777395,7.535885167464116,83.04853041695146,8861.927546138073,10000.0,90.48281207258138,54.52550740537575,1141,40,3.1,3096.562414516276,3396,3600,675,0.7281062495786422,3169
Cheltenham (NSW),SAL10895,60734.052890625855,63.77306903622693,5236.080718451571,7.6213260423786835,97.94941900205059,8981.544771018453,10000.0,81.54974296945872,72.3512336719884,1159,46,3.1,1309.9485938917448,2166,3612,695,0.7191876285922878,3573
Greenhills Beach,SAL11770,60513.77402174213,68.42105263157895,5320.496754898625,7.79220779220779,78.81066302118934,9514.695830485305,9714.285714285716,92.48918850165353,50.43227665706051,1373,37,3.7,3497.8377003307046,1375,4000,1625,0.6723065717967392,4704
Middle Cove,SAL12613,60412.03347715705,73.2740943267259,5394.138026740272,7.928913192071079,98.56459330143541,9507.860560492138,10000.0,81.40320401466899,73.5330836454432,1369,45,3.0,1280.6408029337965,1327,4000,930,0.6742709445412148,4446
West Pymble,SAL14267,60209.857623302596,58.09979494190021,5149.733072046374,7.552973342447018,96.78742310321257,8694.463431305538,10000.0,82.38543815832338,71.0594315245478,1107,41,3.2,1477.0876316646759,5441,3467,800,0.7227433812799666,3503
Caringbah South,SAL10815,59732.57977620399,50.78605604921395,5001.735943597997,7.373547505126453,67.3274094326726,8226.24743677375,10000.0,91.08993157380255,42.20157657657658,1041,42,2.9,3217.986314760509,13168,3380,730,0.7492795389048992,2721
St Ives (NSW),SAL13654,59128.14546991148,55.16062884483938,5097.63020377303,7.6213260423786835,94.46343130553657,8523.581681476418,10000.0,81.44446625629233,68.30777757251062,1077,43,2.9,1288.8932512584656,18384,3467,688,0.742875508892222,2888
Putney,SAL13290,58774.061895334686,56.390977443609025,5117.32057705245,7.706766917293237,84.75734791524265,8595.352016404648,10000.0,88.58511837655017,56.78646934460888,1085,44,3.0,2717.023675310034,4097,3467,700,0.7373980857851825,3053
Cabarita (NSW),SAL10734,58614.64124497909,63.08954203691046,5213.61808968498,7.89473684210526,85.03075871496925,8913.192071086809,10000.0,94.34160496297778,57.361702127659576,1150,50,2.6,3868.3209925955575,1933,3500,900,0.7023411371237459,2695
Allambie Heights,SAL10036,57751.661081682265,46.616541353383454,4909.878062433114,7.501708817498297,77.44360902255639,7915.242652084757,10000.0,80.48122733946603,49.269889224572005,1006,43,3.0,1096.2454678932072,7317,3467,600,0.7953050925217924,2890
Connells Point,SAL11013,57606.66332080699,36.84210526315789,4720.360081270224,7.194121667805874,84.00546821599453,7272.727272727273,10000.0,88.93505991495941,55.67741935483871,947,43,3.1,2787.0119829918826,2884,3434,600,0.836812606611973,2644
Beacon Hill,SAL10238,57569.99235275524,43.882433356117566,4850.163641448289,7.424812030075188,76.0082023239918,7713.602187286398,10000.0,88.53683043448132,48.47182425978988,982,41,3.2,2707.3660868962647,7814,3250,730,0.7637474541751528,2937
Curl Curl,SAL11168,56850.34434441226,69.17293233082707,5323.842397065069,8.364661654135332,88.38004101161997,9282.2966507177,10000.0,84.26259697515869,60.810810810810814,1260,40,3.0,1852.5193950317373,2364,3775,705,0.6913919413919414,3870
Bilgola Plateau,SAL10350,56359.57161257476,54.066985645933016,5066.00510246866,7.988721804511286,81.40806561859193,8427.88790157211,10000.0,88.1087487429967,52.76595744680851,1062,46,2.9,2621.749748599339,3650,3315,895,0.7203389830508474,2856
Bella Vista,SAL10263,56162.43526367687,56.25427204374572,5105.867875765779,8.091250854408742,93.02802460697197,8550.922761449077,10000.0,84.55093299309654,67.0073589533933,1081,40,3.4,1910.186598619307,8384,3400,740,0.7258236675442966,3518
Forestville (NSW),SAL11551,55823.841985562845,33.56117566643883,4660.127014146811,7.347915242652078,83.80041011619959,7074.504442925496,10000.0,84.23705489535106,55.28265932669913,936,43,2.9,1847.410979070214,8659,3250,650,0.8012820512820513,2507
Wahroonga,SAL14103,54765.51999350603,51.8796992481203,5011.625301934788,8.151059466848949,93.5064935064935,8236.5003417635,10000.0,84.15500902527076,67.35606484069312,1042,44,2.9,1831.0018050541514,17853,3467,600,0.7678281411486786,2998
Avalon Beach,SAL10112,54426.770068187645,46.001367053998635,4887.620677757004,7.980177717019828,76.1449077238551,7840.054682159945,10000.0,85.07200527909323,48.5547201336675,995,46,2.8,2014.4010558186476,10379,3250,700,0.7537688442211055,2481
Davidson,SAL11221,53488.07738428978,52.69993164730007,5018.117608599244,8.381749829118249,82.84347231715653,8270.676691729323,10000.0,80.41039590199738,54.44670739986422,1046,45,3.1,1082.079180399476,2725,3250,1000,0.7170172084130019,3254
Queens Park (NSW),SAL13307,53487.39629333753,77.3069036226931,5461.344674161828,9.210526315789465,97.74436090225564,9726.58920027341,10000.0,93.63070539419087,71.98093220338984,1515,40,2.6,3726.141078838174,3143,4333,682,0.6600152322924601,3441
Matcham,SAL12530,53351.317880694194,38.14080656185919,4736.342560727653,7.877648667122344,71.01845522898155,7358.168147641831,10000.0,50.57719910939319,44.26807760141093,953,44,3.2,117.31597328179569,1038,3517,550,0.8516425861651464,3360
Haberfield,SAL11835,52476.45842933756,46.889952153110045,4896.308241897965,8.330485304169514,86.26110731373889,7857.142857142857,10000.0,88.58035040657222,58.3215995494227,996,46,2.8,2716.0700813144435,6480,3674,530,0.8512511584800742,2761
Pymble,SAL13294,50930.27898219756,69.71975393028025,5304.686200483436,9.41558441558442,99.86329460013671,9207.108680792891,10000.0,83.96405243685196,76.7590027700831,1224,41,2.9,1792.8104873703924,11775,3689,630,0.6955128205128205,3379
Rodd Point,SAL13406,50837.300007174876,59.60355434039645,5134.289311387647,9.099453178400552,87.62816131237184,8646.616541353384,10000.0,93.43933725280598,59.97357992073976,1099,44,2.8,3687.8674505611975,1380,3350,750,0.7034366906978372,2953
Northwood (NSW),SAL13034,50543.53918987057,77.85372522214628,5463.055264589364,9.808612440191396,99.93164730006835,9733.424470266576,10000.0,86.98952879581152,77.08333333333334,1526,46,3.1,2397.9057591623036,916,4200,1200,0.6351446718419195,5012
Warrawee,SAL14183,50258.406898621695,65.07177033492823,5221.8244296821595,9.389952153110059,99.04306220095694,8930.280246069718,10000.0,86.84958133971293,74.24008243173623,1153,42,2.9,2369.916267942584,3170,3500,650,0.7005137100540396,3388
Roseville,SAL13426,48356.27228841522,68.89952153110048,5284.484493145477,9.928229665071783,98.76965140123035,9138.755980861244,10000.0,88.17868977823095,73.94745172522951,1203,40,2.9,2635.737955646189,10340,3651,600,0.7003644734318051,3200
Hurstville Grove,SAL11972,48227.13655695839,22.419685577580314,4380.329395549298,8.082706766917283,81.68147641831852,6141.490088858511,10000.0,89.1861731083288,52.932960893854755,872,43,3.2,2837.2346216657593,2606,3200,600,0.8468595624558928,2419
East Ryde,SAL11364,48133.03811739703,62.474367737525625,5161.388256908575,9.723171565276829,85.71428571428571,8742.310321257688,10000.0,86.5391654465593,57.986111111111114,1114,43,3.0,2307.8330893118596,2522,3346,735,0.6931363071398978,3240
Blakehurst,SAL10402,48069.6657920723,28.43472317156528,4497.4544453990775,8.356117566643874,78.94736842105263,6534.518113465482,10000.0,89.43200555410917,50.526615428408775,901,43,3.1,2886.401110821834,6652,3208,600,0.8216511568342867,2474
Cromer (NSW),SAL11119,47802.695668229215,38.619275461380724,4721.618959355752,8.877306903622696,64.5933014354067,7300.068352699933,10000.0,81.4697541010023,40.58587290337822,949,41,3.0,1293.9508202004577,8030,3142,650,0.7640431223149875,2483
Wheeler Heights,SAL14285,47675.821042117735,51.469583048530424,4969.788850326841,9.424128503075877,65.34518113465482,8120.300751879699,10000.0,93.96713615023474,41.18336262448741,1027,40,3.2,3793.4272300469484,3232,3198,750,0.7185978578383642,2914
Point Piper,SAL13245,47579.37740907633,70.88174982911825,5305.279450951894,10.150375939849624,92.27614490772386,9986.32946001367,9071.428571428572,92.27084412221647,66.36050516647532,1835,52,2.2,3454.168824443294,1334,5000,900,0.6287989939216097,4530
Darlington (Sydney - NSW),SAL11215,46234.981989784515,3.0758714969241283,3436.9688764860007,6.433697881066308,98.7012987012987,4606.9719753930285,8047.619047619048,89.08088235294117,73.72979214780601,780,27,2.3,6819.85294117647,2597,3200,650,0.9467455621301775,2392
Port Hacking,SAL13256,45176.00101154736,72.04374572795625,5303.625463935966,10.739917976760083,76.28161312371839,9224.196855775805,10000.0,89.87948844072798,48.61538461538461,1231,40,3.2,2975.8976881455974,1210,3500,795,0.656126976191964,3394
Glenhaven,SAL11671,45081.35085311949,39.576213260423785,4730.15226432543,9.492481203007515,78.05878332194122,7317.156527682843,10000.0,77.25114015996894,49.850746268656714,950,48,2.8,917.5342047990684,6619,3080,650,0.7481781376518218,2532
Balmain East,SAL10166,44259.863500145824,72.86397812713602,5313.301316835688,11.004784688995215,97.40259740259741,9767.6008202324,9357.142857142859,96.76384839650146,71.73414820473644,1550,46,2.2,5539.35860058309,1900,4333,617,0.6451116625310174,3020
Cattai,SAL10858,44152.68766205024,42.78879015721121,4772.292891319207,9.808612440191382,33.424470266575526,7535.885167464115,10000.0,10.0,24.46808510638298,969,40,3.3,47.44974160377483,1077,3284,560,0.7820909740414385,2878
Turramurra,SAL13998,43674.20704126175,66.23376623376623,5205.678895321413,10.919343814080662,97.06083390293917,8879.015721120983,10000.0,85.70619209491434,71.45961145194273,1144,43,2.8,2141.23841898287,12850,3484,590,0.7027972027972028,3046
Kenthurst,SAL12108,43242.0429312646,38.07245386192755,4688.643383586128,9.842788790157215,65.82365003417635,7204.374572795625,10000.0,50.55944491458674,41.45150034891835,942,44,3.3,116.78334743760234,5313,3280,550,0.8035276825085742,3061
North Narrabeen,SAL13009,43234.222398025006,54.68215994531784,5020.2527005991005,10.611756664388238,66.16541353383458,8291.182501708818,10000.0,86.98884017536868,41.704442429737085,1048,40,3.0,2397.7680350737346,6016,3200,665,0.7046388725778039,2711
Beecroft,SAL10249,43045.89210507959,59.80861244019139,5094.009091013274,10.83390293916608,94.25837320574163,8509.911141490089,10000.0,85.05491069683823,68.07045636509207,1076,43,3.0,2010.9821393676477,10291,3350,590,0.7184729768372891,2962
Clareville,SAL10922,42738.37586401211,53.588516746411486,4991.88904145071,10.68010936431989,83.18523581681477,9193.43814080656,8785.714285714286,83.15638023417344,54.77477477477477,1223,57,2.4,1631.2760468346894,822,3467,1125,0.6541920875526762,2802
Yowie Bay,SAL14537,42378.68563232904,61.44907723855092,5112.816068034345,11.064593301435423,70.19822282980178,8595.352016404648,10000.0,87.67330842673309,43.75373580394501,1085,46,2.9,2534.661685346617,3053,3200,750,0.6806097128677774,2959
Clovelly,SAL10937,41088.159897386344,82.77511961722487,5508.284894514276,12.406015037593988,97.47095010252906,9883.800410116199,10000.0,92.68990965771727,71.88311688311688,1633,37,2.6,6218.348390380455,4887,4333,700,0.6123227660276038,3474
Killara (NSW),SAL12137,40786.46304879919,65.00341763499658,5168.143896094599,11.671223513328783,98.01777170198223,8752.563226247436,10000.0,86.46397806515685,72.77558457333738,1117,42,2.8,2292.7956130313696,10620,3300,620,0.6817712278768681,2802
North Willoughby,SAL13026,40415.34639865285,60.21872863978127,5079.681405184068,11.568694463431314,91.66097060833903,8458.646616541353,10000.0,97.26086026107426,65.04895700297999,1067,40,2.7,4452.172052214852,4161,3275,590,0.7083123062504505,2488
Lindfield,SAL12348,40213.19933413714,70.26657552973342,5253.553512463179,12.064251537935746,99.45317840054683,9036.226930963774,10000.0,85.66319769254756,74.85336140773049,1174,40,2.8,2132.6395385095107,10943,3450,600,0.6781548945092387,2833
Lane Cove West,SAL12277,40203.82120103754,75.52973342447027,5351.944769656912,12.312030075187963,93.16473000683527,9371.155160628845,10000.0,84.32534977472136,67.08595387840671,1293,37,2.7,1865.0699549442731,3146,3769,570,0.6726753524897376,2966
Dural (Hornsby - NSW),SAL11331,40139.82310289889,31.57894736842105,4537.47364645073,10.304169514695829,76.07655502392345,6688.311688311688,10000.0,54.38115633364484,48.508137432188065,909,45,3.0,231.43469000934527,7900,3033,600,0.76999238385377,2489
Ewingsdale,SAL11477,39000.13753999887,43.130553656869445,4748.526657552973,11.175666438824337,70.40328092959672,7419.685577580314,10000.0,10.0,43.98073836276083,958,42,3.0,54.58166482065264,1025,3049,600,0.7344628231893369,2553
Warriewood,SAL14191,38493.779804443,59.26179084073821,5058.524700138887,12.141148325358856,68.215994531784,8417.634996582365,10000.0,85.12935203094777,42.588184375676256,1060,41,2.9,2025.870406189555,8379,3077,750,0.6698838896952105,2598
Cherrybrook,SAL10897,38186.959257438946,39.64456596035543,4688.669508826897,11.278195488721792,92.34449760765551,7159.945317840055,10000.0,86.5504279505587,66.4096723322236,940,43,3.1,2310.085590111739,19082,3000,695,0.7364975450081833,2924
North Bondi,SAL12994,37826.768182367676,81.3397129186603,5452.432586669649,13.414217361585784,92.41285030758715,9706.083390293916,10000.0,85.89142992798924,66.64954631056325,1493,35,2.6,7351.428345335126,9290,3966,700,0.6130145808645473,3292
Terrey Hills,SAL13819,36835.30580486912,47.02665755297335,4812.257005115949,12.064251537935746,70.33492822966507,7607.655502392345,10000.0,59.0658395289735,43.80022962112514,973,47,3.0,371.97518586920495,3142,3033,600,0.7193454027986402,2778
Mona Vale,SAL12683,36356.12792260235,53.110047846889955,4939.140263333448,12.585440874914568,69.30963773069037,8017.7717019822285,10000.0,86.772409463818,43.31372237239625,1020,46,2.6,2354.4818927635993,10877,3033,650,0.6861990950226244,2296
Watsons Bay,SAL14205,36331.16426892118,72.45386192754614,5249.269653564291,13.448393711551603,87.73069036226931,9213.943950786057,9785.714285714286,82.25793194147624,60.0,1225,40,2.4,1451.5863882952492,883,3384,674,0.6374882260596547,2924
Kareela,SAL12081,35986.010842097116,49.555707450444295,4855.036787432076,12.491455912508542,72.93233082706767,7734.107997265892,10000.0,86.16459336125524,45.33611255862428,983,42,3.0,2232.918672251047,3572,3000,695,0.7042804601299005,2765
Denistone East,SAL11241,35799.33810835567,27.546138072453864,4410.806350459091,11.320915926179083,89.8838004101162,6233.766233766234,10000.0,91.40893470790378,62.70270270270271,879,41,3.1,3281.786941580756,2292,2974,650,0.7807823575741665,2424
Oyster Bay,SAL13123,35772.93181457823,64.73000683526999,5125.823442440218,13.32877648667123,75.52973342447027,8632.946001367054,10000.0,88.53814668506972,47.73541870316064,1096,40,3.1,2707.6293370139447,5689,3190,620,0.6716732172936553,3137
Kogarah Bay,SAL12191,35526.94910949929,19.138755980861244,4195.1183140202,10.808270676691734,75.25632262474367,5529.733424470267,10000.0,90.809265944645,47.40740740740741,837,44,3.1,3161.8531889290016,2102,2963,650,0.8169285911221396,2528
