SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score,state
80105105807,801051058,80105,250,174,21,44,0.696,0.084,0.176,587,3383,0.5717424370458002,36571,0.5976825521344055,69.6,95.28976133497189,95.0189185693034,63.7536,81.80607211435225,3.845715245635721,ACT
80105105808,801051058,80105,246,173,23,46,0.7032520325203252,0.0934959349593495,0.1869918699186991,537,3383,0.5717424370458002,36571,0.5976825521344055,70.32520325203252,94.89036931634436,95.0189185693034,63.75008262277745,81.97598407185474,3.874488545677399,ACT
80105105811,801051058,80105,220,150,10,60,0.6818181818181818,0.0454545454545454,0.2727272727272727,526,3383,0.5717424370458002,36571,0.5976825521344055,68.18181818181817,91.51494081883448,95.0189185693034,65.08264462809917,80.23925769504822,3.680565478307558,ACT
50501107616,505011076,50501,479,419,42,4,0.8747390396659708,0.0876826722338204,0.0083507306889352,1140,5563,0.5713258703912909,84091,0.5234715919348112,87.47390396659708,99.79302761787724,89.93960610568527,79.80395831608126,90.89578692474718,5.400451727630295,WA
50501107609,505011076,50501,262,233,26,0,0.8893129770992366,0.099236641221374,0.0,592,5563,0.5713258703912909,84091,0.5234715919348112,88.93129770992367,96.23730677187764,89.93960610568527,80.10605442573276,90.44223777924309,4.955388891211523,WA
30203103802,302031038,30203,230,194,17,16,0.8434782608695652,0.0739130434782608,0.0695652173913043,677,4036,0.5710243350311262,24203,0.5632403248702613,84.34782608695653,93.04702153806352,93.6570241252183,78.11342155009451,88.1959838762548,4.590561025396643,QLD
50701115810,507011158,50701,257,221,22,8,0.8599221789883269,0.0856031128404669,0.0311284046692607,547,2132,0.5699010959636461,61606,0.5318932172952066,85.99221789883269,95.87106267382444,91.16041976586249,78.6310163666369,89.2533915515166,4.775113106099912,WA
50701115807,507011158,50701,219,190,14,12,0.867579908675799,0.0639269406392694,0.0547945205479452,537,2132,0.5699010959636461,61606,0.5318932172952066,86.7579908675799,91.33707392794774,91.16041976586249,81.21181793540585,88.45758427212937,4.679402894095657,WA
50701115805,507011158,50701,322,284,28,3,0.8819875776397516,0.0869565217391304,0.0093167701863354,662,2132,0.5699010959636461,61606,0.5318932172952066,88.19875776397515,98.65710497380503,91.16041976586249,80.52930056710775,91.16164860761484,5.095817577003833,WA
80104103812,801041038,80104,238,218,7,3,0.9159663865546218,0.0294117647058823,0.0126050420168067,522,2525,0.5693348365276212,49565,0.5652813576332657,91.5966386554622,94.0260979238083,93.99901364724144,88.902619871478,92.53654955592344,5.016256530760796,ACT
80104103804,801041038,80104,206,197,6,3,0.9563106796116504,0.029126213592233,0.0145631067961165,462,2525,0.5693348365276212,49565,0.5652813576332657,95.63106796116504,88.88736174891663,93.99901364724144,92.8456970496748,93.00300814355678,5.099735933365426,ACT
