SA1_CODE_2021,Median_rent_weekly,Median_tot_hhd_inc_weekly,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,rent_to_income_ratio,rental_stress,severe_rental_stress,stress_category,low_income_households,total_households,low_income_pct,high_low_income_concentration,public_housing_dwellings,total_rental_dwellings,total_dwellings,public_housing_rate,estimated_demand,public_housing_gap,supply_demand_ratio,critical_housing_gap,unemployment_rate,labour_force_participation,norm_rent_income_ratio,norm_low_income_pct,norm_public_housing_gap,norm_unemployment,norm_public_housing_rate,rental_stress_score,displacement_risk_score,stress_risk_category,displacement_risk_category,investment_priority_score,investment_priority,Median_rent_weekly_2016,Median_tot_hhd_inc_weekly_2016,public_housing_dwellings_2016,unemployment_rate_2016,rent_to_income_ratio_2016,rental_stress_2016,rent_change_5yr,income_change_5yr,unemployment_change_5yr,rent_pct_change,income_pct_change,affordability_deterioration,stress_transition,stress_trend,stress_acceleration,high_acceleration
30701117813,0,1050,436,50,2.5,0.0,0,0,No Data,35,45,77.77777777777779,1,0,0,0,0.0,0,0,0.0,0,32.4,31.1,0.0,0.0,0.5481335952848723,0.324,1.0,24.20267190569745,26.480000000000004,Low (0-25),Moderate (25-50),29.36507662082515,Moderate Priority,0.0,937.4999999999999,0.0,32.394999999999996,0.0,0,0.0,112.50000000000011,0.005000000000002558,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,24.20267190569745,1
10704114506,0,2374,1312,46,3.3,0.0,0,0,No Data,0,4,0.0,0,0,0,0,0.0,0,0,0.0,0,25.0,66.7,0.0,0.0,0.5481335952848723,0.25,1.0,23.462671905697448,25.0,Low (0-25),Moderate (25-50),28.32907662082515,Moderate Priority,0.0,2119.642857142857,0.0,24.995,0.0,0,0.0,254.35714285714312,0.004999999999999005,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,23.462671905697448,1
12002138909,0,1624,1125,49,1.0,0.0,0,0,No Data,0,4,0.0,0,0,0,0,0.0,0,0,0.0,0,25.0,80.0,0.0,0.0,0.5481335952848723,0.25,1.0,23.462671905697448,25.0,Low (0-25),Moderate (25-50),28.32907662082515,Moderate Priority,0.0,1449.9999999999998,0.0,24.995,0.0,0,0.0,174.00000000000023,0.004999999999999005,0.0,12.000000000000018,-12.000000000000018,0,Remained Affordable,23.462671905697448,1
12302170533,0,725,560,42,1.8,0.0,0,0,No Data,0,3,0.0,0,0,4,4,0.0,0,0,0.0,0,25.0,16.0,0.0,0.0,0.5481335952848723,0.25,1.0,23.462671905697448,25.0,Low (0-25),Moderate (25-50),28.32907662082515,Moderate Priority,0.0,647.3214285714286,0.0,24.995,0.0,0,0.0,77.67857142857144,0.004999999999999005,0.0,12.000000000000002,-12.000000000000002,0,Remained Affordable,23.462671905697448,1
20202103022,0,474,450,62,1.7,0.0,0,0,No Data,10,5,200.0,1,0,0,0,0.0,0,0,0.0,0,25.0,66.7,0.0,0.0,0.5481335952848723,0.25,1.0,23.462671905697448,25.0,Low (0-25),Moderate (25-50),28.32907662082515,Moderate Priority,0.0,423.21428571428567,0.0,24.995,0.0,0,0.0,50.785714285714334,0.004999999999999005,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,23.462671905697448,1
20904143215,0,2250,572,81,5.0,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,25.0,4.3,0.0,0.0,0.5481335952848723,0.25,1.0,23.462671905697448,25.0,Low (0-25),Moderate (25-50),28.32907662082515,Moderate Priority,0.0,2008.9285714285713,0.0,24.995,0.0,0,0.0,241.07142857142867,0.004999999999999005,0.0,12.000000000000005,-12.000000000000005,0,Remained Affordable,23.462671905697448,1
30601113922,0,725,674,61,1.1,0.0,0,0,No Data,10,11,90.9090909090909,1,0,0,0,0.0,0,0,0.0,0,25.0,50.0,0.0,0.0,0.5481335952848723,0.25,1.0,23.462671905697448,25.0,Low (0-25),Moderate (25-50),28.32907662082515,Moderate Priority,0.0,647.3214285714286,0.0,24.995,0.0,0,0.0,77.67857142857144,0.004999999999999005,0.0,12.000000000000002,-12.000000000000002,0,Remained Affordable,23.462671905697448,1
10902117806,0,474,425,56,2.2,0.0,0,0,No Data,0,7,0.0,0,0,0,0,0.0,0,0,0.0,0,20.0,38.5,0.0,0.0,0.5481335952848723,0.2,1.0,22.962671905697448,24.000000000000004,Low (0-25),Low (0-25),27.629076620825145,Moderate Priority,0.0,423.21428571428567,0.0,19.995,0.0,0,0.0,50.785714285714334,0.004999999999999005,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,22.962671905697448,1
20504109604,0,724,474,58,1.3,0.0,0,0,No Data,0,4,0.0,0,0,0,0,0.0,0,0,0.0,0,20.0,35.7,0.0,0.0,0.5481335952848723,0.2,1.0,22.962671905697448,24.000000000000004,Low (0-25),Low (0-25),27.629076620825145,Moderate Priority,0.0,646.4285714285713,0.0,19.995,0.0,0,0.0,77.57142857142867,0.004999999999999005,0.0,12.000000000000016,-12.000000000000016,0,Remained Affordable,22.962671905697448,1
21301134010,0,1125,350,54,2.7,0.0,0,0,No Data,0,4,0.0,0,0,0,0,0.0,0,0,0.0,0,20.0,31.3,0.0,0.0,0.5481335952848723,0.2,1.0,22.962671905697448,24.000000000000004,Low (0-25),Low (0-25),27.629076620825145,Moderate Priority,0.0,1004.4642857142857,0.0,19.995,0.0,0,0.0,120.53571428571433,0.004999999999999005,0.0,12.000000000000005,-12.000000000000005,0,Remained Affordable,22.962671905697448,1
