SA1_CODE_2021,New_Zealand_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
31004130013,162,903,0.17940199335548174,True,338,1300,1658,2.7,0.20386007237635706,0.18094089264173704,Affordable,Affordable
31402157830,162,1029,0.15743440233236153,True,435,2152,2824,3.6,0.15403682719546744,0.1758553061669209,Affordable,Affordable
30903123720,162,793,0.2042875157629256,True,440,1760,1115,2.0,0.39461883408071746,0.3642635391514315,Moderately_Affordable,Moderately_Affordable
30306108011,162,1095,0.14794520547945206,True,400,1710,1913,2.9,0.20909566126502874,0.20628091197876874,Affordable,Affordable
51103128007,162,854,0.18969555035128804,True,350,1733,3094,2.7,0.11312217194570136,0.12925762020784645,Affordable,Affordable
30910156209,161,1579,0.1019632678910703,True,580,1950,1846,1.9,0.314192849404117,0.2437703141928494,Moderately_Affordable,Affordable
30907125325,161,656,0.24542682926829268,True,430,1508,1341,1.9,0.32065622669649513,0.2595078299776286,Moderately_Affordable,Affordable
31103131740,161,1030,0.1563106796116505,True,380,1600,1712,3.7,0.2219626168224299,0.21567217828900073,Affordable,Affordable
30907155624,161,903,0.17829457364341086,True,600,2427,3094,3.5,0.19392372333548805,0.18102033712893442,Affordable,Affordable
31103131715,161,1010,0.1594059405940594,True,340,1458,1380,3.0,0.2463768115942029,0.24381270903010033,Affordable,Affordable
31102130734,161,1122,0.14349376114081996,True,320,1225,1172,2.4,0.27303754266211605,0.2412050406930953,Affordable,Affordable
21305158616,161,1344,0.11979166666666667,True,411,2167,2336,3.5,0.1759417808219178,0.2140740252897787,Affordable,Affordable
30907155217,161,879,0.1831626848691695,True,435,1833,2020,3.2,0.21534653465346534,0.2094059405940594,Affordable,Affordable
31102130702,161,1115,0.14439461883408072,True,270,1213,995,2.2,0.271356783919598,0.2813297255508311,Affordable,Affordable
50705131355,161,606,0.26567656765676567,True,355,1785,1981,3.5,0.17920242301867745,0.20793693938570262,Affordable,Affordable
30906124611,161,1030,0.1563106796116505,True,540,2167,2054,2.9,0.2629016553067186,0.24346490899558085,Affordable,Affordable
30908126010,161,1104,0.14583333333333334,True,425,1756,1255,2.1,0.3386454183266932,0.3228930432117683,Moderately_Affordable,Moderately_Affordable
30101100316,161,1516,0.10620052770448549,True,500,2080,2244,3.0,0.22281639928698752,0.21390374331550802,Affordable,Affordable
31305137803,161,1021,0.15768854064642507,True,305,1404,1132,1.8,0.26943462897526504,0.2862190812720848,Affordable,Affordable
31302136608,161,1321,0.12187736563209689,True,330,1499,1254,2.6,0.2631578947368421,0.27585572322414426,Affordable,Affordable
31402138937,161,1007,0.15988083416087387,True,360,1289,1415,2.3,0.254416961130742,0.21022016852405545,Affordable,Affordable
31106133012,161,1041,0.15465898174831894,True,333,1300,1439,2.9,0.231410701876303,0.20847810979847117,Affordable,Affordable
50705131333,160,1005,0.15920398009950248,True,395,1888,2515,3.4,0.15705765407554673,0.17323749808839273,Affordable,Affordable
51103127926,160,980,0.16326530612244897,True,320,1700,2284,2.8,0.14010507880910683,0.1717634379630877,Affordable,Affordable
31102130736,160,1116,0.14336917562724014,True,325,1092,1147,2.4,0.2833478639930253,0.21970357454228423,Affordable,Affordable
31103131106,160,1134,0.14109347442680775,True,340,1425,1260,2.5,0.2698412698412698,0.260989010989011,Affordable,Affordable
30103102137,160,1241,0.128928283642224,True,580,2515,2892,3.0,0.20055325034578148,0.20068624321736356,Affordable,Affordable
50503109915,160,1209,0.13234077750206782,True,350,1715,1818,3.0,0.1925192519251925,0.2176948464077177,Affordable,Affordable
31004156602,160,892,0.17937219730941703,True,400,1853,1958,3.2,0.20429009193054137,0.2183939655849768,Affordable,Affordable
31305138046,160,886,0.18058690744920994,True,410,1517,1713,2.9,0.23934617629889082,0.2043648120705914,Affordable,Affordable
30906124635,160,1134,0.14109347442680775,True,560,2138,1978,2.8,0.28311425682507585,0.2494361048456094,Affordable,Affordable
31104156705,160,1121,0.14272970561998216,True,400,1647,1730,3.3,0.23121387283236994,0.21969764339706535,Affordable,Affordable
30908155902,160,1146,0.13961605584642234,True,623,2143,2052,2.8,0.30360623781676416,0.24100314889788574,Moderately_Affordable,Affordable
30907125222,160,693,0.23088023088023088,True,420,1454,1359,2.3,0.3090507726269316,0.2469010018678893,Moderately_Affordable,Affordable
30305107330,160,1399,0.11436740528949249,True,485,2000,2281,3.5,0.21262604120999562,0.20234040400633999,Affordable,Affordable
30102100713,160,1173,0.13640238704177324,True,380,2000,1713,2.7,0.22183304144775248,0.269432843863667,Affordable,Affordable
31106133419,160,868,0.18433179723502305,True,330,1300,1506,2.0,0.21912350597609562,0.199203187250996,Affordable,Affordable
30102100926,160,1508,0.10610079575596817,True,485,2167,2360,3.1,0.2055084745762712,0.21189700130378097,Affordable,Affordable
31004156617,160,849,0.18845700824499412,True,260,1300,795,1.9,0.3270440251572327,0.37735849056603776,Moderately_Affordable,Moderately_Affordable
30903123712,160,1033,0.15488867376573087,True,430,1600,1341,2.4,0.32065622669649513,0.2753398726553089,Moderately_Affordable,Affordable
30909126406,160,927,0.1725997842502697,True,420,1779,1724,2.8,0.24361948955916474,0.23813135820096376,Affordable,Affordable
30907125324,160,951,0.16824395373291273,True,770,2535,2156,2.5,0.35714285714285715,0.27133580705009275,Moderately_Affordable,Affordable
31103131901,160,987,0.16210739614994935,True,400,1755,1875,3.0,0.21333333333333335,0.216,Affordable,Affordable
31103131902,160,932,0.17167381974248927,True,363,1636,1760,3.0,0.20625,0.2145104895104895,Affordable,Affordable
31004129908,160,983,0.16276703967446593,True,350,1565,1656,3.0,0.2113526570048309,0.21808807134894093,Affordable,Affordable
30907155520,160,894,0.1789709172259508,True,395,1641,1478,2.6,0.2672530446549391,0.25621942333715,Affordable,Affordable
31004130456,160,1333,0.12003000750187547,True,435,2000,2370,3.1,0.18354430379746836,0.19474196689386564,Affordable,Affordable
21304157815,160,1276,0.12539184952978055,True,387,1900,1899,3.5,0.2037914691943128,0.23089075221776645,Affordable,Affordable
51103127817,159,706,0.22521246458923513,True,340,1415,2308,2.7,0.14731369150779897,0.1414811358485535,Affordable,Affordable
11301125639,159,1086,0.1464088397790055,True,360,1387,1885,3.2,0.1909814323607427,0.16980208120791676,Affordable,Affordable
30103102119,159,774,0.2054263565891473,True,460,2029,1958,2.9,0.23493360572012256,0.23913726722715486,Affordable,Affordable
31103131904,159,881,0.18047673098751418,True,373,1580,1708,3.0,0.21838407494145198,0.21347504954062332,Affordable,Affordable
31103131928,159,1152,0.13802083333333334,True,380,1512,2022,3.1,0.18793273986152326,0.17256334170280757,Affordable,Affordable
31004130453,159,956,0.16631799163179917,True,440,2050,2361,3.8,0.18636171113934774,0.20037142019352946,Affordable,Affordable
50605113928,159,1325,0.12,True,440,1863,2201,2.7,0.19990913221263062,0.19533079369517353,Affordable,Affordable
31103131744,159,886,0.17945823927765236,True,345,1300,1290,3.0,0.26744186046511625,0.23255813953488372,Affordable,Affordable
31601141631,159,1250,0.1272,True,85,368,656,1.5,0.12957317073170732,0.1294559099437148,Affordable,Affordable
30903124005,159,869,0.18296892980437285,True,418,1450,1257,2.1,0.3325377883850438,0.2662015788507435,Moderately_Affordable,Affordable
51103128017,159,1062,0.1497175141242938,True,351,1733,2605,2.8,0.13474088291746641,0.1535213347113539,Affordable,Affordable
30908126215,159,1202,0.13227953410981697,True,181,1517,979,1.9,0.18488253319713993,0.35758623399072836,Affordable,Moderately_Affordable
30908155916,159,1125,0.14133333333333334,True,650,1907,2270,3.0,0.28634361233480177,0.1938664859369705,Affordable,Affordable
30909154016,159,1071,0.1484593837535014,True,388,1343,1329,2.4,0.29194883370955604,0.23320020836950858,Affordable,Affordable
31301136359,159,1352,0.11760355029585799,True,181,823,916,1.8,0.19759825327510916,0.20733960362781323,Affordable,Affordable
31102130807,159,868,0.18317972350230416,True,370,1619,1894,3.0,0.19535374868004224,0.19726261067338152,Affordable,Affordable
31305138032,159,862,0.18445475638051045,True,290,1521,1048,2.4,0.2767175572519084,0.3349236641221374,Affordable,Moderately_Affordable
30907155224,159,809,0.1965389369592089,True,440,1950,2089,3.1,0.2106270943034945,0.215414073719483,Affordable,Affordable
21305158401,159,1001,0.15884115884115885,True,391,2167,2054,3.4,0.19036027263875366,0.24346490899558085,Affordable,Affordable
31103131136,158,747,0.21151271753681392,True,388,1825,1481,2.9,0.26198514517218097,0.2843712668155612,Affordable,Affordable
31106133318,158,1034,0.1528046421663443,True,360,1496,1470,2.8,0.24489795918367346,0.234850863422292,Affordable,Affordable
30905124446,158,1205,0.13112033195020747,True,700,2600,2970,3.3,0.2356902356902357,0.20202020202020202,Affordable,Affordable
30906125001,158,1237,0.12772837510105092,True,595,2800,2694,3.3,0.2208611729769859,0.23984923762206614,Affordable,Affordable
30908155917,158,1153,0.1370338248048569,True,700,2101,1762,2.7,0.39727582292849034,0.27516807823277745,Moderately_Affordable,Affordable
30909154103,158,916,0.17248908296943233,True,490,1755,936,2.1,0.5235042735042735,0.4326923076923077,Very_Expensive,Expensive
50503125512,158,931,0.16970998925886144,True,340,1972,2250,2.9,0.1511111111111111,0.20225641025641025,Affordable,Affordable
30907155320,158,1147,0.13775065387968613,True,450,1765,2178,3.1,0.2066115702479339,0.18700995973723247,Affordable,Affordable
30907155515,158,546,0.2893772893772894,True,450,1871,1886,3.1,0.23860021208907742,0.2289338445223917,Affordable,Affordable
31402157813,158,1053,0.15004748338081672,True,440,2113,2434,3.4,0.18077239112571897,0.20033499778775046,Affordable,Affordable
30907125622,158,802,0.1970074812967581,True,560,2167,2339,2.8,0.2394185549380077,0.21379945407307527,Affordable,Affordable
31104157109,158,901,0.1753607103218646,True,370,1733,1616,3.0,0.22896039603960397,0.24747715156130998,Affordable,Affordable
31001156417,158,767,0.20599739243807041,True,375,1690,1678,2.7,0.2234803337306317,0.232419547079857,Affordable,Affordable
30910126708,158,999,0.15815815815815815,True,568,2000,1875,3.0,0.30293333333333333,0.24615384615384617,Moderately_Affordable,Affordable
31104157110,158,857,0.18436406067677946,True,390,1687,1662,3.4,0.23465703971119134,0.23424048875312414,Affordable,Affordable
31402157947,158,827,0.19105199516324062,True,480,2167,2656,3.0,0.18072289156626506,0.18828197405004635,Affordable,Affordable
31101130530,157,971,0.16168898043254376,True,340,1400,1071,2.3,0.31746031746031744,0.30165912518853694,Moderately_Affordable,Moderately_Affordable
21305158342,157,1150,0.13652173913043478,True,381,1900,2336,3.6,0.16309931506849315,0.18769757639620654,Affordable,Affordable
31402138941,157,1368,0.11476608187134503,True,360,2000,2114,2.5,0.17029328287606432,0.2183247216359799,Affordable,Affordable
30901122513,157,1134,0.1384479717813051,True,470,2121,1439,2.1,0.32661570535093815,0.3401400545250441,Moderately_Affordable,Moderately_Affordable
30907125638,157,842,0.18646080760095013,True,510,2058,2219,3.5,0.2298332582244254,0.21402572191215724,Affordable,Affordable
31103131911,157,771,0.20363164721141375,True,423,1848,1968,3.3,0.2149390243902439,0.21669793621013134,Affordable,Affordable
31103131724,157,1070,0.14672897196261683,True,365,1297,1656,3.2,0.22041062801932368,0.18074136008918618,Affordable,Affordable
31104157118,157,696,0.22557471264367815,True,353,1690,1797,2.9,0.19643850862548692,0.21702838063439064,Affordable,Affordable
31602158027,157,1030,0.1524271844660194,True,520,1862,2083,3.0,0.24963994239078252,0.2062853133424425,Affordable,Affordable
31104157026,157,1178,0.133276740237691,True,520,2000,2654,3.5,0.19593067068575734,0.1739029621471219,Affordable,Affordable
31602142418,157,1025,0.15317073170731707,True,490,2427,2143,2.5,0.22865142323845078,0.26135180731540975,Affordable,Affordable
31402157922,157,949,0.1654373024236038,True,428,1900,2229,3.3,0.19201435621354868,0.19670773371984676,Affordable,Affordable
31004130257,157,734,0.21389645776566757,True,358,1300,1383,3.2,0.2588575560375994,0.21691973969631237,Affordable,Affordable
31105132421,157,1033,0.15198451113262343,True,408,1625,1557,2.4,0.26204238921001927,0.24084778420038536,Affordable,Affordable
30103101612,157,990,0.15858585858585858,True,425,2112,2228,3.0,0.19075403949730702,0.21875431570225107,Affordable,Affordable
31003128423,157,1114,0.14093357271095153,True,350,1337,1474,2.7,0.23744911804613297,0.2093205302160526,Affordable,Affordable
31001156446,157,765,0.20522875816993463,True,390,1733,1978,3.1,0.19716885743174925,0.202185579839776,Affordable,Affordable
31301136205,157,1255,0.1250996015936255,True,355,1192,691,1.6,0.5137481910274964,0.39808527218078593,Very_Expensive,Moderately_Affordable
30909126407,157,952,0.16491596638655462,True,560,1933,1958,3.1,0.28600612870275793,0.2278227390586941,Affordable,Affordable
30906124701,157,861,0.18234610917537747,True,383,1669,1612,2.5,0.23759305210918114,0.23892918495896162,Affordable,Affordable
31106133303,157,843,0.18623962040332148,True,395,1517,1726,2.8,0.22885283893395134,0.2028255637757376,Affordable,Affordable
30909154020,157,1056,0.14867424242424243,True,450,1630,1548,2.6,0.29069767441860467,0.24299344066785927,Affordable,Affordable
30903123505,156,789,0.19771863117870722,True,420,1680,1593,2.5,0.263653483992467,0.24337244676227726,Affordable,Affordable
30907155411,156,1093,0.14272644098810613,True,375,1573,1549,2.7,0.2420916720464816,0.2343447385409942,Affordable,Affordable
31004130429,156,1278,0.12206572769953052,True,400,1600,1875,2.9,0.21333333333333335,0.19692307692307692,Affordable,Affordable
30906124705,156,1140,0.1368421052631579,True,500,1874,1883,2.9,0.2655337227827934,0.22966624453613302,Affordable,Affordable
50705118614,156,577,0.2703639514731369,True,300,1415,1241,2.5,0.24174053182917002,0.26312527118328893,Affordable,Affordable
30908155903,156,1039,0.15014436958614052,True,600,2232,2240,3.1,0.26785714285714285,0.22994505494505493,Affordable,Affordable
30903123607,156,896,0.17410714285714285,True,360,1426,1072,1.6,0.3358208955223881,0.30697474167623423,Moderately_Affordable,Moderately_Affordable
31602158008,156,1236,0.1262135922330097,True,498,1950,1933,3.0,0.2576306259699948,0.23279875840662184,Affordable,Affordable
30907125108,156,1303,0.11972371450498849,True,780,2600,2734,3.0,0.2852962692026335,0.2194586686174104,Affordable,Affordable
30907155218,156,612,0.2549019607843137,True,205,836,697,1.6,0.29411764705882354,0.2767906412095795,Affordable,Affordable
31102130608,156,1120,0.1392857142857143,True,338,1452,1505,2.5,0.2245847176079734,0.2226424738052645,Affordable,Affordable
30907125339,156,1234,0.12641815235008103,True,620,2210,2286,2.9,0.27121609798775154,0.2230971128608924,Affordable,Affordable
30201102229,156,780,0.2,True,383,1733,1837,2.7,0.2084921066956995,0.21770445123738538,Affordable,Affordable
31304137239,156,1254,0.12440191387559808,True,398,1727,1793,2.7,0.22197434467373117,0.22227465785747993,Affordable,Affordable
30903123515,156,1336,0.11676646706586827,True,510,2167,2214,3.0,0.23035230352303523,0.2258703356264332,Affordable,Affordable
30102100715,156,1328,0.11746987951807229,True,360,1733,1260,2.3,0.2857142857142857,0.3173992673992674,Affordable,Moderately_Affordable
31106133024,156,637,0.24489795918367346,True,360,1400,1454,3.1,0.24759284731774414,0.22219870913130885,Affordable,Affordable
30901122622,156,1025,0.1521951219512195,True,420,1593,1221,1.9,0.343980343980344,0.3010773010773011,Moderately_Affordable,Moderately_Affordable
50503125525,156,1201,0.1298917568692756,True,340,1867,2055,3.0,0.1654501216545012,0.20965749578888265,Affordable,Affordable
30901122718,156,1006,0.1550695825049702,True,430,1300,1254,1.8,0.34290271132376393,0.23923444976076555,Moderately_Affordable,Affordable
30901122720,156,1014,0.15384615384615385,True,430,1800,1899,2.0,0.22643496577145866,0.21873860736419978,Affordable,Affordable
31104156812,155,667,0.23238380809595202,True,380,1800,1787,3.0,0.21264689423614996,0.23244802203951617,Affordable,Affordable
30906124819,155,1032,0.1501937984496124,True,460,1733,1875,2.9,0.24533333333333332,0.2132923076923077,Affordable,Affordable
30909126515,155,802,0.19326683291770574,True,600,1937,2299,3.1,0.26098303610265333,0.19443236189647672,Affordable,Affordable
31106133407,155,904,0.17146017699115043,True,440,1950,1895,2.9,0.23218997361477572,0.23746701846965698,Affordable,Affordable
31601141620,155,1021,0.15181194906953965,True,500,1968,2125,3.1,0.23529411764705882,0.21371945701357467,Affordable,Affordable
31602141907,155,1507,0.1028533510285335,True,352,1484,994,1.7,0.35412474849094566,0.3445287107258938,Moderately_Affordable,Moderately_Affordable
30903123826,155,1032,0.1501937984496124,True,453,1733,1726,2.6,0.26245654692931636,0.23170514306087886,Affordable,Affordable
30907125225,155,793,0.19546027742749053,True,530,1945,2143,2.9,0.24731684554363043,0.20944757528985247,Affordable,Affordable
31003128720,155,1314,0.11796042617960426,True,330,1326,1489,3.4,0.2216252518468771,0.20550705171255876,Affordable,Affordable
30102101116,155,1339,0.1157580283793876,True,465,1800,2140,2.7,0.21728971962616822,0.19410496046010065,Affordable,Affordable
31402157752,155,1162,0.1333907056798623,True,390,1580,1755,2.6,0.2222222222222222,0.20775805391190005,Affordable,Affordable
12701150526,155,1328,0.11671686746987951,True,540,2600,1875,3.3,0.288,0.32,Affordable,Moderately_Affordable
31403139403,155,1063,0.1458137347130762,True,410,1729,1875,2.7,0.21866666666666668,0.2128,Affordable,Affordable
31105132708,155,1070,0.14485981308411214,True,460,1837,2349,3.1,0.19582801191996593,0.1804695942626977,Affordable,Affordable
31402157746,155,1172,0.13225255972696245,True,360,1657,1575,2.7,0.22857142857142856,0.24278388278388277,Affordable,Affordable
31402157610,155,947,0.16367476240760295,True,380,1950,1875,2.7,0.20266666666666666,0.24,Affordable,Affordable
50605113833,155,1316,0.11778115501519756,True,333,1580,1298,2.4,0.25654853620955315,0.2809055351428233,Affordable,Affordable
31102130722,155,874,0.17734553775743708,True,260,1042,830,1.5,0.3132530120481928,0.2897126969416126,Moderately_Affordable,Affordable
30901122910,155,913,0.16976998904709747,True,460,1800,1854,2.2,0.2481121898597627,0.22404779686333084,Affordable,Affordable
51103127803,155,898,0.17260579064587972,True,320,1346,2077,2.4,0.15406836783822822,0.14955001666604942,Affordable,Affordable
30906125012,154,1165,0.13218884120171673,True,760,2600,2681,3.2,0.28347631480790747,0.22379709063782172,Affordable,Affordable
50705118814,154,1227,0.12550937245313773,True,260,1300,900,1.9,0.28888888888888886,0.3333333333333333,Affordable,Moderately_Affordable
50705119153,154,1092,0.14102564102564102,True,335,1700,1542,2.8,0.2172503242542153,0.25441484585453455,Affordable,Affordable
30907155216,154,892,0.1726457399103139,True,465,2071,2583,3.4,0.1800232288037166,0.1850263557580631,Affordable,Affordable
30903123513,154,632,0.24367088607594936,True,715,2167,2525,3.1,0.28316831683168314,0.19805026656511804,Affordable,Affordable
31105132326,154,893,0.17245240761478164,True,418,1619,1974,3.1,0.21175278622087132,0.18926817862988077,Affordable,Affordable
30907155742,154,650,0.23692307692307693,True,455,1712,1854,2.8,0.24541531823085222,0.21309434901667912,Affordable,Affordable
30102100806,154,1168,0.13184931506849315,True,450,2167,2465,2.6,0.18255578093306288,0.2028709627086909,Affordable,Affordable
50703116917,154,1535,0.1003257328990228,True,320,1517,1600,2.6,0.2,0.21879807692307693,Affordable,Affordable
30907155727,154,779,0.19768934531450577,True,460,1733,1812,3.0,0.25386313465783666,0.22070809984717268,Affordable,Affordable
31003129410,154,861,0.17886178861788618,True,400,1921,2058,2.9,0.19436345966958213,0.21540704193765417,Affordable,Affordable
31004130450,154,974,0.15811088295687886,True,420,1977,2272,3.3,0.18485915492957747,0.2008057963163597,Affordable,Affordable
30910156218,154,1035,0.14879227053140096,True,420,1538,1255,1.8,0.3346613545816733,0.2828072326080294,Moderately_Affordable,Affordable
30906124605,154,615,0.25040650406504067,True,557,2000,1516,2.1,0.36741424802110817,0.30444489547391923,Moderately_Affordable,Moderately_Affordable
30102101209,154,1089,0.1414141414141414,True,515,2167,2319,3.1,0.22207848210435532,0.2156433475967758,Affordable,Affordable
51002127023,154,1192,0.12919463087248323,True,186,1733,2890,2.9,0.0643598615916955,0.13838168751663563,Affordable,Affordable
31102130728,154,1019,0.15112855740922473,True,300,1040,870,1.7,0.3448275862068966,0.27586206896551724,Moderately_Affordable,Affordable
31106133401,154,1206,0.12769485903814262,True,460,1800,2009,2.8,0.22896963663514186,0.20676187923574682,Affordable,Affordable
30907155717,154,832,0.18509615384615385,True,510,1997,2055,3.1,0.24817518248175183,0.22425603593486806,Affordable,Affordable
30903123727,154,580,0.2655172413793103,True,308,836,618,1.4,0.49838187702265374,0.3121732636295743,Expensive,Moderately_Affordable
30907125310,153,1072,0.14272388059701493,True,620,2400,2073,2.1,0.29908345393150026,0.2671713236112657,Affordable,Affordable
31104132214,153,1007,0.1519364448857994,True,575,2106,2374,3.1,0.2422072451558551,0.2047177759056445,Affordable,Affordable
31305138042,153,869,0.1760644418872267,True,415,1742,1797,3.5,0.23094045631608237,0.22370617696160267,Affordable,Affordable
30907125227,153,767,0.19947848761408082,True,890,2507,2416,3.4,0.36837748344370863,0.2394612837493632,Moderately_Affordable,Affordable
31103131609,153,914,0.1673960612691466,True,360,1560,1846,2.9,0.19501625135427952,0.19501625135427952,Affordable,Affordable
31104157104,153,915,0.16721311475409836,True,340,1539,1265,2.9,0.26877470355731226,0.28075402858011556,Affordable,Affordable
31601141625,153,1386,0.11038961038961038,True,500,1950,2044,3.0,0.2446183953033268,0.22015655577299412,Affordable,Affordable
30908126223,153,1180,0.12966101694915255,True,520,1842,1916,2.7,0.27139874739039666,0.22185643166854022,Affordable,Affordable
31103131214,153,786,0.1946564885496183,True,360,1517,1433,2.9,0.2512212142358688,0.24429652692039294,Affordable,Affordable
51002127009,153,1096,0.1395985401459854,True,253,1600,2481,2.5,0.10197501007658202,0.14882336526834714,Affordable,Affordable
31601141505,153,1175,0.1302127659574468,True,573,2000,2202,3.2,0.26021798365122617,0.2095996646405366,Affordable,Affordable
31004156514,153,1047,0.14613180515759314,True,405,1883,1922,3.1,0.21071800208116545,0.22608660850076043,Affordable,Affordable
51003127219,153,1248,0.12259615384615384,True,400,2086,3384,3.1,0.1182033096926714,0.142253136933988,Affordable,Affordable
30909154107,153,1219,0.12551271534044298,True,440,1509,1510,2.6,0.2913907284768212,0.23061640346408557,Affordable,Affordable
31106133114,153,1032,0.14825581395348839,True,325,1300,1261,3.3,0.25773195876288657,0.23790642347343377,Affordable,Affordable
30909154108,153,1092,0.1401098901098901,True,435,1663,1329,2.3,0.327313769751693,0.2887654106615732,Moderately_Affordable,Affordable
30906124804,152,1198,0.12687813021702837,True,92,393,501,1.3,0.18363273453093812,0.18102257024412713,Affordable,Affordable
31102130617,152,1050,0.14476190476190476,True,285,972,742,1.6,0.38409703504043125,0.30230147211279285,Moderately_Affordable,Moderately_Affordable
31105132319,152,929,0.16361679224973089,True,338,1300,1407,2.6,0.24022743425728502,0.21321961620469082,Affordable,Affordable
21305146614,152,1409,0.1078779276082328,True,450,2140,3202,3.8,0.1405371642723298,0.15423052899630038,Affordable,Affordable
31103131914,152,850,0.17882352941176471,True,363,1560,1767,3.0,0.20543293718166383,0.2037351443123939,Affordable,Affordable
12104141435,152,1193,0.12740989103101424,True,650,3074,3166,2.0,0.20530638029058748,0.22406336556683998,Affordable,Affordable
50705118713,152,984,0.15447154471544716,True,330,1450,1583,3.0,0.20846493998736576,0.21138053355362263,Affordable,Affordable
51002127022,152,917,0.16575790621592149,True,300,1092,2535,2.9,0.11834319526627218,0.09940828402366864,Affordable,Affordable
30906124937,152,686,0.22157434402332363,True,505,2297,2263,3.4,0.22315510384445428,0.23423637785104864,Affordable,Affordable
31004130434,152,1346,0.11292719167904904,True,460,2200,2625,3.4,0.17523809523809525,0.1934065934065934,Affordable,Affordable
31103131312,152,619,0.2455573505654281,True,320,1784,1419,2.5,0.2255109231853418,0.2901284761749878,Affordable,Affordable
31004130222,152,653,0.2327718223583461,True,310,1257,1409,2.5,0.22001419446415899,0.20587432439810013,Affordable,Affordable
31106133619,152,895,0.16983240223463686,True,273,863,911,2.2,0.2996706915477497,0.2186101494553745,Affordable,Affordable
30907125216,152,896,0.16964285714285715,True,575,2000,2260,3.0,0.25442477876106195,0.2042205582028591,Affordable,Affordable
30501110607,152,1376,0.11046511627906977,True,470,1755,1754,1.8,0.26795895096921324,0.23090079817559864,Affordable,Affordable
50201102218,152,994,0.1529175050301811,True,300,1700,886,1.9,0.33860045146726864,0.4427852057648897,Moderately_Affordable,Expensive
30907155804,152,733,0.2073669849931787,True,410,1706,1738,2.6,0.23590333716915995,0.22652031512791007,Affordable,Affordable
30305107427,152,759,0.2002635046113307,True,380,2145,2182,2.9,0.17415215398716774,0.22685609532538956,Affordable,Affordable
31105132403,152,1398,0.10872675250357654,True,743,2448,3011,3.3,0.24676187313184988,0.1876197532125795,Affordable,Affordable
31106133319,152,969,0.1568627450980392,True,300,1414,1055,3.0,0.2843601895734597,0.3092963908129785,Affordable,Moderately_Affordable
31305137915,151,907,0.16648291069459759,True,380,1560,1292,2.4,0.29411764705882354,0.2786377708978328,Affordable,Affordable
31102131019,151,738,0.2046070460704607,True,450,1950,2410,2.9,0.18672199170124482,0.18672199170124482,Affordable,Affordable
31102130729,151,541,0.27911275415896486,True,350,1083,1307,2.4,0.26778882938026016,0.1912188805838385,Affordable,Affordable
51103127801,151,685,0.22043795620437956,True,300,1200,1781,2.2,0.16844469399213924,0.15548740983889778,Affordable,Affordable
30909154136,151,925,0.16324324324324324,True,460,1582,1243,2.1,0.3700724054706356,0.2937062937062937,Moderately_Affordable,Affordable
30903123816,151,928,0.1627155172413793,True,420,1354,1210,2.6,0.34710743801652894,0.2582326764144946,Moderately_Affordable,Affordable
21305158115,151,1175,0.12851063829787235,True,420,2167,2457,3.5,0.17094017094017094,0.2035315112238189,Affordable,Affordable
30907155806,151,717,0.2105997210599721,True,440,1820,2038,3.2,0.21589793915603533,0.20608439646712462,Affordable,Affordable
30903123719,151,1008,0.1498015873015873,True,365,1330,1084,2.0,0.3367158671586716,0.283139369855237,Moderately_Affordable,Affordable
30905124432,151,1038,0.14547206165703275,True,560,2167,2218,3.2,0.25247971145175835,0.22546299507525838,Affordable,Affordable
30906124905,151,647,0.23338485316846985,True,555,1950,2011,2.8,0.2759820984584784,0.22376926902038788,Affordable,Affordable
31305138023,151,930,0.16236559139784945,True,365,1257,1383,2.5,0.26391901663051337,0.20974470215251126,Affordable,Affordable
31301136348,151,1142,0.13222416812609458,True,520,2121,1416,2.3,0.3672316384180791,0.3456649282920469,Moderately_Affordable,Moderately_Affordable
30907155219,151,608,0.24835526315789475,True,470,2045,2888,3.8,0.16274238227146814,0.16340826763264438,Affordable,Affordable
30907155303,150,930,0.16129032258064516,True,445,2093,2182,3.2,0.20394133822181484,0.2213565536205316,Affordable,Affordable
50705118715,150,896,0.16741071428571427,True,351,1733,1958,3.1,0.17926455566905006,0.20425080537440088,Affordable,Affordable
51103128003,150,962,0.15592515592515593,True,350,2000,2287,2.7,0.1530389156099694,0.20180955904611347,Affordable,Affordable
30907155617,150,723,0.2074688796680498,True,580,2300,2750,3.5,0.2109090909090909,0.193006993006993,Affordable,Affordable
31104132223,150,853,0.17584994138335286,True,473,2167,2512,3.3,0.18829617834394904,0.19907520823125918,Affordable,Affordable
50403129813,150,1137,0.13192612137203166,True,380,1923,2054,2.6,0.18500486854917234,0.2160512321174444,Affordable,Affordable
50503110008,150,1158,0.12953367875647667,True,350,1842,2241,3.5,0.15618027666220438,0.18968180413963545,Affordable,Affordable
30907125330,150,1189,0.1261564339781329,True,595,2200,2159,2.7,0.2755905511811024,0.2351516015249225,Affordable,Affordable
30907155744,150,903,0.16611295681063123,True,495,2308,2853,3.7,0.17350157728706625,0.18668607943055893,Affordable,Affordable
30102100709,150,836,0.17942583732057416,True,430,1982,1946,2.6,0.2209660842754368,0.235038342952012,Affordable,Affordable
