SA1_CODE_2021,India_population,total_population,concentration_ratio,is_cluster,anchor_strength
21203130632,534,1108,0.48194945848375453,True,3.0277350567170283
21203130615,722,1570,0.45987261146496816,True,3.0275295913367057
21305158510,380,746,0.5093833780160858,True,3.027163220573923
21304135931,368,719,0.5118219749652295,True,3.0252756119706734
21205156822,550,1150,0.4782608695652174,True,3.018655778290525
12003139648,470,959,0.49009384775808135,True,3.016458085701477
21203155629,457,930,0.4913978494623656,True,3.010730341010949
12504158940,318,610,0.521311475409836,True,3.005460279812427
21305158911,370,729,0.5075445816186557,True,3.0027363006375185
21305158815,581,1232,0.4715909090909091,True,3.002369586146076
12403146255,589,1252,0.4704472843450479,True,3.001511321273132
21005144538,437,887,0.4926719278466742,True,2.996538516160662
21205156805,329,637,0.5164835164835165,True,2.9951357665895024
21205156721,562,1189,0.4726661059714045,True,2.9935266198608126
21305158712,523,1095,0.4776255707762557,True,2.9906485396346163
21203155742,878,1991,0.44098442993470616,True,2.989338593755693
11601162703,392,784,0.5,True,2.9869048059346306
21005154220,587,1257,0.4669848846459825,True,2.9778350981833683
21203155814,427,870,0.4908045977011494,True,2.9738455224292264
40203117519,637,1384,0.4602601156069364,True,2.972515524920976
20904143753,534,1130,0.4725663716814159,True,2.9687880025154576
50601130822,478,994,0.48088531187122735,True,2.967880166561788
11501162216,450,927,0.4854368932038835,True,2.966731718205184
21305146860,459,951,0.48264984227129337,True,2.959235498078614
21305158334,535,1137,0.47053649956024624,True,2.9569144909172196
20604111824,492,1032,0.47674418604651164,True,2.9560566992529105
12601172007,247,461,0.5357917570498916,True,2.9540496752771164
12504149118,364,727,0.5006877579092159,True,2.9540063778597343
40203103834,449,929,0.48331539289558667,True,2.9526933957601726
12504148932,309,601,0.5141430948419301,True,2.949419034810433
20802118212,332,655,0.5068702290076336,True,2.9439745140053546
21203155604,584,1266,0.46129541864139023,True,2.9391953544892613
21203155713,348,694,0.5014409221902018,True,2.9359726641591424
21305158706,329,650,0.5061538461538462,True,2.9352330512577125
12003139646,797,1815,0.4391184573002755,True,2.934237218825068
21204131028,292,566,0.5159010600706714,True,2.9304070703762966
21305136831,524,1120,0.46785714285714286,True,2.9303756157125096
21304135933,507,1078,0.47031539888682744,True,2.930291367274852
12504171910,383,778,0.4922879177377892,True,2.929429431415295
50603112719,402,824,0.4878640776699029,True,2.9266656527943766
70102102608,417,860,0.4848837209302326,True,2.926506694607934
21305146857,484,1023,0.4731182795698925,True,2.9258338838844007
12504149343,286,554,0.516245487364621,True,2.9216821547062306
11602163307,324,642,0.5046728971962616,True,2.9189398116430447
20904122524,650,1443,0.45045045045045046,True,2.9182475865804363
21304135942,304,596,0.5100671140939598,True,2.9177429196118343
21305158719,347,696,0.4985632183908046,True,2.9176929029910097
50403105752,503,1073,0.46877912395153776,True,2.917013851668125
12504148913,545,1178,0.4626485568760611,True,2.9158975736680586
21305136322,585,1279,0.4573885848318999,True,2.915083719235772
21305157916,460,968,0.47520661157024796,True,2.9146313014240275
11601156111,618,1364,0.4530791788856305,True,2.9124406587383285
20604111829,654,1458,0.448559670781893,True,2.9087458464372116
12504171811,280,543,0.5156537753222836,True,2.907438871847972
21305146601,599,1322,0.45310136157337366,True,2.898457536667528
21305158215,493,1055,0.46729857819905213,True,2.8984360284110386
21203155610,503,1082,0.46487985212569316,True,2.8927503353418653
11602156351,302,597,0.5058626465661642,True,2.8903639987668837
21203155806,673,1518,0.44334650856389984,True,2.8876178291462336
21305158901,421,882,0.47732426303854875,True,2.8854277065863503
21203130622,616,1372,0.4489795918367347,True,2.884635071957521
21304135915,455,966,0.47101449275362317,True,2.883782845061124
21305158323,503,1086,0.4631675874769797,True,2.882095637974124
21005154205,620,1384,0.4479768786127168,True,2.8810876234095066
11602156312,508,1099,0.462238398544131,True,2.880876790179859
21305158320,408,852,0.4788732394366197,True,2.8798072578233134
20904143729,419,880,0.47613636363636364,True,2.8759849136650413
21005144509,443,939,0.47177848775292863,True,2.875878893671433
21305158401,468,1001,0.4675324675324675,True,2.8756064891437148
30303106623,530,1158,0.45768566493955093,True,2.8718686280295573
12504158929,398,830,0.4795180722891566,True,2.8718152336411635
50601130814,256,495,0.5171717171717172,True,2.8698252075417705
40403110605,421,887,0.4746335963923337,True,2.869162612411681
21203130639,481,1036,0.4642857142857143,True,2.8683311958092075
21005144539,291,576,0.5052083333333334,True,2.867943327187622
11602162922,538,1180,0.4559322033898305,True,2.867683878939865
21203155624,354,725,0.4882758620689655,True,2.867213375826617
21005154215,484,1044,0.46360153256704983,True,2.866980903461439
30305107428,330,668,0.4940119760479042,True,2.866315963883878
20802117632,457,977,0.4677584442169908,True,2.8658947974822753
21305158831,788,1838,0.42872687704026113,True,2.859936812201604
21304157815,574,1276,0.4498432601880878,True,2.8584705355937925
21005144531,370,766,0.4830287206266319,True,2.85769551326991
11602162830,628,1417,0.44318983768525055,True,2.855973485679518
21203155637,602,1350,0.44592592592592595,True,2.8547808536516786
21304135940,524,1150,0.45565217391304347,True,2.8539310344330526
20904143714,648,1472,0.44021739130434784,True,2.850598098114301
21305146612,690,1583,0.43588123815540114,True,2.8498524816169883
21305158608,394,827,0.47642079806529625,True,2.848465527655432
21005154207,392,823,0.47630619684082626,True,2.84536253688062
21305159033,801,1885,0.4249336870026525,True,2.841577716127893
20904143745,606,1367,0.44330651060716897,True,2.8409425364901653
20604150527,699,1614,0.43308550185873607,True,2.83717791461917
12003168008,490,1071,0.45751633986928103,True,2.8349744375530483
11602156201,308,624,0.4935897435897436,True,2.8299184507764514
21304135358,452,977,0.4626407369498465,True,2.829460840039234
12504171719,702,1627,0.43146896127842654,True,2.8284330289189223
21203155613,780,1837,0.42460533478497553,True,2.8281157413581686
20904143748,371,777,0.4774774774774775,True,2.826138506995286
11601130417,665,1530,0.434640522875817,True,2.825723941770823
20604111817,789,1863,0.42351046698872785,True,2.825675788496394
21305159025,674,1554,0.4337194337194337,True,2.825557499130042
12003139649,417,891,0.468013468013468,True,2.824686596366805
12102157917,361,753,0.47941567065073043,True,2.824546561047946
21305136841,422,904,0.4668141592920354,True,2.8229989596875322
11601162718,571,1286,0.4440124416796267,True,2.8190967061258667
21305146632,444,962,0.46153846153846156,True,2.814495822538265
11602156329,359,751,0.4780292942743009,True,2.8137301561792354
11601130324,463,1011,0.4579624134520277,True,2.811836347854358
12102157918,490,1082,0.45286506469500926,True,2.806153070812676
50403105756,546,1227,0.4449877750611247,True,2.8054026455765295
21305136321,374,791,0.47281921618204803,True,2.8023645179683103
21203130422,730,1718,0.42491268917345754,True,2.802049956703922
21304135912,509,1133,0.4492497793468667,True,2.8008076428867175
20904143710,535,1201,0.4454621149042465,True,2.799343693732622
31105132301,244,480,0.5083333333333333,True,2.7964729236935697
21005154201,417,900,0.4633333333333333,True,2.796439730403137
50601130821,655,1521,0.43063773833004604,True,2.7931856125959094
11601156026,550,1243,0.4424778761061947,True,2.79280301289952
11601156011,279,563,0.4955595026642984,True,2.7923735333645126
21203130450,362,765,0.47320261437908495,True,2.7892468313776155
21305158223,559,1269,0.4405043341213554,True,2.7874835792786605
30305107418,583,1333,0.4373593398349587,True,2.785935688663808
21203130627,525,1181,0.4445385266723116,True,2.785167770268669
21203155518,426,927,0.459546925566343,True,2.7833764720985914
21203130634,383,819,0.46764346764346765,True,2.7827791179989005
11504162308,325,676,0.4807692307692308,True,2.7821622025801482
21203155628,408,882,0.46258503401360546,True,2.7818546300061944
21203155740,608,1402,0.43366619115549215,True,2.780588806538957
11601130327,406,878,0.4624145785876993,True,2.7785628169586483
12102157924,376,804,0.46766169154228854,True,2.774283819005537
11602156323,388,835,0.46467065868263474,True,2.771100341705338
20904143725,587,1352,0.4341715976331361,True,2.768593726639419
20604150804,278,566,0.4911660777385159,True,2.765860203792119
21205156816,355,755,0.47019867549668876,True,2.7623846482814183
21304157202,376,809,0.4647713226205192,True,2.7571374418794217
12003139630,291,601,0.4841930116472546,True,2.748644519900283
11601130614,602,1403,0.42908054169636495,True,2.746938098666975
21203130460,409,896,0.4564732142857143,True,2.746214596335521
21305146607,664,1572,0.4223918575063613,True,2.7454571214984016
50601130719,536,1228,0.4364820846905538,True,2.743725552652078
20904153208,443,985,0.449746192893401,True,2.7415738894999753
21305158325,609,1427,0.42676944639103015,True,2.7370683286019064
21301133912,341,728,0.4684065934065934,True,2.733063820519709
21305146609,457,1026,0.44541910331384016,True,2.72902457810934
21305136320,507,1158,0.4378238341968912,True,2.727853276271408
50603112743,326,692,0.47109826589595377,True,2.727640196116336
40401109123,595,1394,0.4268292682926829,True,2.727541748137649
50601130701,483,1095,0.4410958904109589,True,2.7268922465243226
21305157913,561,1303,0.43054489639293936,True,2.725995807974183
40203103632,485,1103,0.4397098821396192,True,2.720137064906382
21305158210,372,811,0.45869297163995065,True,2.7161864021054245
21205156827,320,680,0.47058823529411764,True,2.7159722932376544
21303134806,371,809,0.45859085290482077,True,2.714350580884224
12504149117,376,822,0.45742092457420924,True,2.713533078443372
11601130320,372,812,0.458128078817734,True,2.712841344959975
21305158221,388,853,0.4548651817116061,True,2.712624601786585
21205156812,415,923,0.4496208017334778,True,2.7115215417209364
21203130055,498,1142,0.436077057793345,True,2.7091749874643223
21305157914,314,667,0.4707646176911544,True,2.7081076590573443
20604150802,259,532,0.4868421052631579,True,2.70717395194177
21203155817,514,1186,0.433389544688027,True,2.706156650034705
21305158515,433,972,0.4454732510288066,True,2.7053788922484316
12504148909,260,536,0.48507462686567165,True,2.699207660268471
12703173114,228,459,0.49673202614379086,True,2.6991037403275966
20904143743,393,872,0.4506880733944954,True,2.6934700772409266
11601162616,497,1146,0.4336823734729494,True,2.693427782095334
21305136302,560,1319,0.4245640636846095,True,2.687372029638142
11602156310,546,1281,0.4262295081967213,True,2.6871421125077295
21205156821,455,1039,0.4379210779595765,True,2.6811686509422965
12601172109,375,830,0.45180722891566266,True,2.679031239483386
12602150004,279,588,0.4744897959183674,True,2.6736501688507155
20904143732,391,874,0.4473684210526316,True,2.671353980958891
21005154202,467,1076,0.4340148698884758,True,2.668526667466116
11602162929,381,849,0.44876325088339225,True,2.6680862801874032
11601156001,476,1101,0.4323342415985468,True,2.666428564634742
50603112716,404,913,0.4424972617743702,True,2.656703587197198
12504158918,445,1022,0.4354207436399217,True,2.656205414529284
12504158821,254,530,0.47924528301886793,True,2.655624415981585
21203155816,342,752,0.45478723404255317,True,2.6549252831525947
21203130333,369,822,0.4489051094890511,True,2.65460171420988
21305158517,490,1144,0.42832167832167833,True,2.6540713484434573
12504158814,587,1411,0.4160170092133239,True,2.652826873434794
11602163233,324,707,0.4582743988684583,True,2.6505790085924112
21305146604,453,1046,0.43307839388145314,True,2.649615708138366
21305158114,373,834,0.447242206235012,True,2.6495772331362355
50603112729,353,783,0.4508301404853129,True,2.646055951898113
11602156338,427,978,0.43660531697341515,True,2.645445403387962
21305158113,539,1284,0.4197819314641745,True,2.641087045344186
21305146836,301,651,0.46236559139784944,True,2.640304965022789
21305146629,466,1085,0.4294930875576037,True,2.639805930021849
21203130346,275,586,0.46928327645051193,True,2.6375601332290377
12504149329,364,815,0.4466257668711656,True,2.6350461800049407
11602156203,373,839,0.4445768772348033,True,2.6337871423547323
21305158326,587,1423,0.4125087842586086,True,2.63045588082677
21203155744,330,728,0.4532967032967033,True,2.6300811316956465
21005144320,355,793,0.44766708701134933,True,2.630013126673986
11602130905,374,843,0.44365361803084225,True,2.6295021752229344
80104112114,405,928,0.4364224137931034,True,2.6213071440072215
11301125603,297,647,0.45904173106646057,True,2.615203656092898
50603112730,483,1142,0.42294220665499127,True,2.6146646321752485
21305158211,368,832,0.4423076923076923,True,2.6143908233256177
21305158923,362,817,0.4430844553243574,True,2.6117182692825898
21203155630,279,602,0.4634551495016611,True,2.6114722579472103
21305158340,526,1264,0.4161392405063291,True,2.608028076370852
11602130923,351,791,0.44374209860935526,True,2.60194000333114
21305158832,377,860,0.4383720930232558,True,2.601691990405331
21203130611,297,651,0.45622119815668205,True,2.599134816424125
21005144111,443,1039,0.42637151106833493,True,2.5990859298916993
11602130917,325,724,0.4488950276243094,True,2.597709459867652
11602163226,396,913,0.43373493975903615,True,2.5954422422257695
21304135936,329,736,0.4470108695652174,True,2.5922574501596642
21205156807,267,577,0.462738301559792,True,2.5871638194045037
21005144228,252,539,0.4675324675324675,True,2.5870392414829966
50603112752,431,1011,0.42631058358061324,True,2.587034053939873
20604111835,667,1677,0.3977340488968396,True,2.5869768704525598
50703116938,485,1160,0.41810344827586204,True,2.5864751574066718
21005144518,598,1480,0.40405405405405403,True,2.5840313754547557
21305158502,347,786,0.44147582697201015,True,2.5836059293660845
21305158816,444,1049,0.4232602478551001,True,2.581072432108494
11601130412,342,774,0.4418604651162791,True,2.579462290608206
11602162806,412,963,0.42782969885773625,True,2.577009769781875
12504148940,256,552,0.463768115942029,True,2.573484561110827
21005144545,464,1108,0.4187725631768953,True,2.5721167474661852
31402157806,337,763,0.4416775884665793,True,2.5719088686471525
21304157819,612,1528,0.4005235602094241,True,2.570706374864504
21305157917,347,792,0.43813131313131315,True,2.5640331571739177
40203117540,396,925,0.4281081081081081,True,2.561771640164462
21203155635,354,812,0.43596059113300495,True,2.5600119427023365
21005144348,623,1569,0.397068196303378,True,2.5555906179057706
11602163325,466,1122,0.41532976827094475,True,2.5527535063045512
21005144526,661,1686,0.39205219454329776,True,2.546483115346597
50603112732,373,869,0.42922899884925203,True,2.5428623848511167
21305158918,293,655,0.44732824427480916,True,2.5424257585194407
11602163024,345,794,0.4345088161209068,True,2.5403291906736967
21305158117,349,806,0.43300248138957814,True,2.5364995917056166
12102140361,282,628,0.44904458598726116,True,2.5350573648652754
12003139644,437,1049,0.41658722592945663,True,2.533774703369406
12504148959,323,737,0.43826322930800543,True,2.533487321032459
21305158335,482,1177,0.40951571792693287,True,2.5308139567209342
21305158812,525,1301,0.4035357417371253,True,2.528272972088623
21005154208,436,1050,0.41523809523809524,True,2.524619879106359
40203103821,565,1419,0.3981677237491191,True,2.523823575887807
50603112734,231,499,0.46292585170340683,True,2.521435536783402
12504148941,498,1228,0.40553745928338764,True,2.5194444915995575
11601130445,418,1004,0.4163346613545817,True,2.5137749447484596
21201155111,453,1105,0.4099547511312217,True,2.508143014219666
12504171802,352,824,0.42718446601941745,True,2.5060640243210197
21005144517,381,908,0.4196035242290749,True,2.49471944039549
21204131015,355,837,0.4241338112305854,True,2.4917567615919602
11602156353,299,685,0.4364963503649635,True,2.4896802334630714
21204131011,855,2319,0.36869340232858994,True,2.4895175384222465
21305146866,296,677,0.43722304283604135,True,2.489430890820678
20604150509,395,952,0.41491596638655465,True,2.4817842578209244
12003168023,317,736,0.43070652173913043,True,2.481753109159397
21201155109,370,883,0.4190260475651189,True,2.4790427668909976
21304135937,307,710,0.4323943661971831,True,2.4776628639054747
30306107810,514,1296,0.3966049382716049,True,2.4764674281953396
11601156130,530,1343,0.39463886820551003,True,2.4762649823218372
11602162925,378,907,0.41675854465270123,True,2.4745189476528746
21305158717,359,854,0.4203747072599532,True,2.4743692591224895
21203155812,637,1663,0.3830426939266386,True,2.4738192943419306
21005144534,324,758,0.42744063324538256,True,2.4722418985156134
11601156105,623,1623,0.3838570548367221,True,2.4705617248885727
20904153213,256,575,0.44521739130434784,True,2.4705451786663937
11103122635,361,861,0.41927990708478513,True,2.4702480377109217
21203130345,315,734,0.42915531335149865,True,2.47010735324234
21203155627,287,658,0.43617021276595747,True,2.470014677506104
21305136328,425,1042,0.40786948176583493,True,2.4694210385455686
11602163231,291,669,0.4349775784753363,True,2.469260622511315
21305158516,379,913,0.41511500547645125,True,2.4658542221041
21304157214,397,964,0.4118257261410788,True,2.465374944084981
21203155703,269,611,0.4402618657937807,True,2.4647716971694975
20904122452,213,464,0.45905172413793105,True,2.4632605413785655
20604150901,486,1221,0.39803439803439805,True,2.463141985109041
21305146628,298,690,0.4318840579710145,True,2.4619307027107604
21005154311,327,770,0.42467532467532465,True,2.4601499349891105
40205105212,535,1367,0.3913679590343819,True,2.459408760916517
21005154210,323,760,0.425,True,2.45681599421174
21203155522,531,1357,0.391304347826087,True,2.456077887133687
11602162840,423,1044,0.4051724137931034,True,2.451185106861224
21305136306,414,1020,0.40588235294117647,True,2.446771869975989
21203155917,511,1304,0.3918711656441718,True,2.444619542480973
21305157921,432,1073,0.4026095060577819,True,2.4441367180774236
11603131642,890,2474,0.3597413096200485,True,2.4434868797287876
21304157206,447,1117,0.40017905102954343,True,2.4430103624794075
20904153212,551,1424,0.386938202247191,True,2.4429529308277242
21305146634,371,900,0.4122222222222222,True,2.4398995777059302
21305158707,367,890,0.41235955056179774,True,2.436254425065166
12504148953,440,1100,0.4,True,2.4356179501787385
21304157213,444,1112,0.39928057553956836,True,2.4348426090663766
11602156207,332,792,0.41919191919191917,True,2.4347263973150346
21005144530,413,1023,0.40371456500488756,True,2.4327298604006398
21305136319,370,901,0.41065482796892344,True,2.4295169402494463
21305158212,226,505,0.44752475247524753,True,2.4277994137639545
50703116929,414,1028,0.4027237354085603,True,2.427730843750495
12302170421,674,1809,0.37258153676064126,True,2.42726166591934
21005154321,489,1248,0.3918269230769231,True,2.4271348046876478
20904143747,455,1148,0.39634146341463417,True,2.426597759868507
21203155601,292,684,0.4269005847953216,True,2.4248690085277538
21203155902,564,1474,0.38263229308005425,True,2.424674160357254
21005154308,336,808,0.4158415841584158,True,2.420232505691081
21203155709,441,1111,0.39693969396939693,True,2.4178826804646847
21203155733,544,1419,0.383368569415081,True,2.415523236290912
20604111832,499,1284,0.3886292834890966,True,2.415178692455353
50403105754,469,1195,0.39246861924686194,True,2.414754505285544
12504171820,330,793,0.416141235813367,True,2.414500711064856
21203155705,445,1125,0.39555555555555555,True,2.4130150521323808
11601130403,482,1237,0.3896523848019402,True,2.408058227211431
21305136318,453,1151,0.3935708079930495,True,2.4079044576131454
11602163308,714,1949,0.366341713699333,True,2.4077012496067325
11601130421,322,773,0.4165588615782665,True,2.4067322743566564
21203155508,415,1042,0.3982725527831094,True,2.401856413635724
21005144520,362,889,0.40719910011248595,True,2.400195529813134
11602163317,357,875,0.408,True,2.3992574584514856
21305136840,380,943,0.4029692470837752,True,2.3947653897647365
50603112720,479,1235,0.38785425101214577,True,2.394529185238079
21203155612,408,1025,0.3980487804878049,True,2.393751984063867
21005144522,330,800,0.4125,True,2.3933738298430383
21204146027,573,1521,0.3767258382642998,True,2.3931996345109217
21204131014,368,909,0.40484048404840484,True,2.392929774485054
11601130326,410,1032,0.39728682170542634,True,2.391107769325054
21005144344,461,1183,0.389687235841082,True,2.390951322729232
20604111836,540,1422,0.379746835443038,True,2.3899060552581575
11602162910,243,559,0.4347048300536673,True,2.3896455791525013
11602162912,603,1616,0.37314356435643564,True,2.3894525008383005
21005154323,645,1747,0.3692043503148254,True,2.38904732681155
21304157403,433,1102,0.3929219600725953,True,2.3862325619468923
21305158108,365,903,0.40420819490586934,True,2.3858927648853805
11602162827,335,817,0.41003671970624234,True,2.3852291781978865
21203155701,594,1592,0.3731155778894472,True,2.383671780712377
11602162829,543,1435,0.378397212543554,True,2.3835048369636076
21005144553,375,934,0.4014989293361884,True,2.3807236924745294
21305136832,335,819,0.409035409035409,True,2.379404442719992
21203155611,292,698,0.4183381088825215,True,2.376232667382498
50601130819,475,1233,0.38523925385239255,True,2.3751609738523314
21304135947,307,741,0.4143049932523617,True,2.3740089519202257
12102157907,606,1637,0.37018937080024433,True,2.3723692409175663
12504171716,549,1461,0.3757700205338809,True,2.3710781209762883
21305146401,675,1857,0.36348949919224555,True,2.368567757850835
21305158913,278,661,0.4205748865355522,True,2.3683462561971855
21005154203,347,858,0.40442890442890445,True,2.3667998373913086
21305158120,403,1022,0.3943248532289628,True,2.3665070409181443
50403129904,483,1266,0.3815165876777251,True,2.358567938344497
80104112011,274,653,0.41960183767228176,True,2.3568074743654526
21305136837,450,1167,0.3856041131105398,True,2.356606943252961
40203117527,516,1369,0.3769174579985391,True,2.3549964377256023
30305107426,438,1134,0.3862433862433862,True,2.3500976569020504
12003139639,431,1114,0.3868940754039497,True,2.3478379071213746
12504158804,405,1038,0.3901734104046243,True,2.3435192963763987
30906124828,519,1385,0.3747292418772563,True,2.3434925293918196
21205156808,381,967,0.3940020682523268,True,2.3425080164209984
21305158505,296,720,0.4111111111111111,True,2.340756545952221
11602162913,324,801,0.4044943820224719,True,2.339524792852478
21203155615,274,658,0.41641337386018235,True,2.3388986029796968
11602130903,295,718,0.41086350974930363,True,2.3379610571387155
21305146608,573,1559,0.36754329698524696,True,2.334866352848693
11904137829,433,1127,0.3842058562555457,True,2.333299275302108
21305146856,445,1164,0.38230240549828176,True,2.3321666096640277
50601130816,610,1678,0.3635280095351609,True,2.3320674285427136
11602162924,339,849,0.3992932862190813,True,2.327458850847892
21005144508,327,814,0.40171990171990174,True,2.327168857422132
31004130436,433,1130,0.3831858407079646,True,2.3271046754561726
21305158514,393,1010,0.3891089108910891,True,2.3254513934198893
30204104543,273,659,0.4142640364188164,True,2.3253171062882294
12504149327,208,478,0.4351464435146444,True,2.3246977498089554
12504171912,366,930,0.3935483870967742,True,2.324045630524702
11902157326,270,651,0.4147465437788018,True,2.3234594187980324
12003139619,260,623,0.4173354735152488,True,2.3222717590752815
20904143739,549,1493,0.36771600803750837,True,2.3202579603123628
12601172030,435,1140,0.3815789473684211,True,2.3191003296989736
50601130825,432,1132,0.38162544169611307,True,2.3167479668702082
21204131016,343,865,0.3965317919075145,True,2.3160001022879486
21203155912,424,1109,0.3823264201983769,True,2.3138735866762423
21005154216,328,822,0.39902676399026765,True,2.312782168188616
11601130651,223,522,0.4272030651340996,True,2.3118717807733216
12003139632,781,2252,0.34680284191829486,True,2.3103501564679787
80104112005,316,788,0.4010152284263959,True,2.3094073103365744
11601130338,371,951,0.3901156677181914,True,2.3090532281128677
11301125616,968,2884,0.3356449375866852,True,2.307983406487608
31004130455,556,1524,0.3648293963254593,True,2.306657659711004
11602162839,244,582,0.41924398625429554,True,2.3063694216029442
21305146854,334,842,0.39667458432304037,True,2.306317811911606
21204156329,407,1063,0.38287864534336785,True,2.3015858325329197
50601130706,488,1314,0.3713850837138508,True,2.2997510615401353
21204145906,535,1462,0.36593707250341995,True,2.2995976581209843
21305136833,339,861,0.39372822299651566,True,2.2950203999649945
12504158944,316,793,0.39848675914249687,True,2.2948461040923336
50604113351,370,954,0.38784067085953877,True,2.2945437769022545
50603112741,459,1229,0.37347436940602113,True,2.2898559468452087
30204104615,308,772,0.39896373056994816,True,2.287395224461795
12003139633,335,852,0.3931924882629108,True,2.2872444114878796
21205156809,367,948,0.3871308016877637,True,2.2872008842911367
11501129052,445,1187,0.37489469250210616,True,2.2869771976823325
21305136313,343,876,0.3915525114155251,True,2.286917909222689
21203130643,286,708,0.403954802259887,True,2.286175019360525
80104112007,319,805,0.39627329192546584,True,2.2858315498859794
11602163204,456,1223,0.37285363859362225,True,2.283610487528829
12601172005,453,1214,0.3731466227347611,True,2.282947307012134
11602156349,208,487,0.4271047227926078,True,2.2817361897508843
20904143321,510,1394,0.36585365853658536,True,2.281598630562331
40203103814,639,1810,0.35303867403314915,True,2.2811481572873067
11602162927,295,736,0.4008152173913043,True,2.280782661719562
50603112742,286,710,0.4028169014084507,True,2.279735089728524
20904153120,446,1194,0.37353433835845895,True,2.2795151869327066
70102102116,562,1563,0.35956493921944976,True,2.2772253045518274
40403110606,430,1146,0.37521815008726006,True,2.2761138557980902
21305146851,237,570,0.41578947368421054,True,2.2753125432634027
20904143220,337,863,0.3904982618771727,True,2.2738893010171233
11601162705,371,966,0.38405797101449274,True,2.2731983643222953
21203155614,335,858,0.39044289044289043,True,2.2712496953236285
11602163023,441,1185,0.3721518987341772,True,2.2668925383934724
11602162923,348,900,0.38666666666666666,True,2.263961143251605
20604111821,494,1354,0.36484490398818314,True,2.2637012811735104
11602163113,509,1402,0.3630527817403709,True,2.2634201564840595
20604111828,631,1799,0.3507504168982768,True,2.261950643527886
12501158305,227,545,0.41651376146788993,True,2.261397170225061
21005154214,404,1073,0.3765144454799627,True,2.2605502097959382
11601130443,371,972,0.3816872427983539,True,2.259166275653639
21203155904,389,1028,0.3784046692607004,True,2.257617783578907
21203130352,243,592,0.41047297297297297,True,2.2564389843686623
21005144512,421,1128,0.37322695035460995,True,2.256158898235072
21204146004,580,1637,0.354306658521686,True,2.2550735729835725
21201154620,376,992,0.3790322580645161,True,2.2485122887907782
11601130323,394,1048,0.37595419847328243,True,2.2477872055067194
21203130339,310,792,0.39141414141414144,True,2.2466361146156095
21304135927,280,703,0.39829302987197723,True,2.245717364741748
21203130623,452,1231,0.36718115353371245,True,2.245640325522609
20604151006,359,941,0.38150903294367694,True,2.245601856844427
12001167317,425,1146,0.37085514834205935,True,2.2453200018887283
12403170808,383,1016,0.37696850393700787,True,2.243204820512893
11601130404,413,1110,0.37207207207207205,True,2.242056438909779
21201154615,462,1265,0.3652173913043478,True,2.2416046632314943
11602130918,420,1133,0.3706972639011474,True,2.2399874582052957
11602163017,384,1021,0.376101860920666,True,2.2390258965391863
12504149104,337,877,0.38426453819840367,True,2.237590041935892
30204104501,321,829,0.38721351025331724,True,2.235984374088969
21305158504,357,939,0.3801916932907348,True,2.235729793551704
21005144532,403,1082,0.3724584103512015,True,2.23527744530346
12003168014,216,520,0.4153846153846154,True,2.234726593009114
21201154643,356,938,0.3795309168443497,True,2.2307824502276667
21305146602,485,1346,0.3603268945022288,True,2.2290573421929714
40403110733,412,1114,0.36983842010771995,True,2.227702341382357
40203103636,437,1194,0.3659966499162479,True,2.226071745255031
11601162615,260,650,0.4,True,2.2258081629290776
11602163117,464,1281,0.3622170179547229,True,2.224750473218215
12504158807,441,1208,0.3650662251655629,True,2.2237315049637956
21005144519,417,1132,0.36837455830388693,True,2.223317806857618
20904143307,562,1601,0.3510306058713304,True,2.2231749850184297
11301125623,390,1048,0.37213740458015265,True,2.22117934007089
30304106904,343,902,0.3802660753880266,True,2.220997880797201
21005144337,363,964,0.37655601659751037,True,2.220608769659893
20604111816,212,512,0.4140625,True,2.219910037364059
11602162834,417,1134,0.36772486772486773,True,2.219396611431061
80104112102,234,576,0.40625,True,2.2179566151210643
20904143752,276,700,0.3942857142857143,True,2.2174697595824364
11601162604,497,1392,0.35704022988505746,True,2.2174340792250375
80104112010,353,935,0.3775401069518717,True,2.215894984316815
11601156024,323,844,0.38270142180094785,True,2.2122987625603345
21005144535,242,601,0.40266222961730447,True,2.2118483682003536
21203155918,469,1305,0.3593869731800766,True,2.2112119799358045
11602162803,280,714,0.39215686274509803,True,2.211119478170096
10402109103,324,848,0.38207547169811323,True,2.20985773475806
11602162808,323,845,0.38224852071005916,True,2.2096806575158845
80110113602,201,483,0.4161490683229814,True,2.209030656682489
21305136327,466,1298,0.35901386748844377,True,2.2066174376530867
21203155805,504,1422,0.35443037974683544,True,2.2061726078444313
11602163115,326,857,0.38039673278879815,True,2.2024819319865867
21305146840,205,496,0.41330645161290325,True,2.2020455939553716
21205156810,394,1070,0.36822429906542054,True,2.201571019972936
21305146603,614,1791,0.3428252372975991,True,2.201494177796316
12003139618,436,1205,0.36182572614107883,True,2.199876243204711
12504149136,309,806,0.38337468982630274,True,2.199256625212246
12601172021,360,964,0.37344398340248963,True,2.199166042530951
21203130624,406,1110,0.36576576576576575,True,2.1978181561168406
20904143727,519,1477,0.35138794854434663,True,2.197520076647035
11602163001,380,1028,0.36964980544747084,True,2.1967546328289362
11501162217,426,1175,0.3625531914893617,True,2.1959063741577824
80104112006,356,954,0.3731656184486373,True,2.1933689080854837
12504171817,244,613,0.39804241435562804,True,2.189734100118945
11602162838,586,1707,0.3432923257176333,True,2.1884970969064237
21305158104,378,1026,0.3684210526315789,True,2.187513338714578
