SA1_CODE_2021,England_population,total_population,concentration_ratio,is_cluster,anchor_strength
50503109948,411,922,0.44577006507592193,True,2.683991970263184
50503125815,1113,2923,0.3807731782415327,True,2.6713951159775187
50201102713,423,959,0.4410844629822732,True,2.6684434322868804
50501107101,366,816,0.4485294117647059,True,2.6487284759656533
50503125537,504,1191,0.42317380352644834,True,2.634070065789069
50503110520,374,843,0.44365361803084225,True,2.6295021752229344
50503109905,441,1022,0.4315068493150685,True,2.6284419354170887
50503110550,262,557,0.4703770197486535,True,2.6210132072362198
50705119136,430,996,0.43172690763052207,True,2.6189020870929833
40701114424,429,996,0.4307228915662651,True,2.611811098922675
40204104339,270,580,0.46551724137931033,True,2.607882899375033
50501107122,363,821,0.44214372716199757,True,2.6073895906846976
50501107405,433,1009,0.42913776015857286,True,2.6061727287071115
50902123608,245,519,0.4720616570327553,True,2.598855927366915
50501107908,468,1109,0.4220018034265104,True,2.5955654604444174
50201102749,469,1114,0.42100538599640935,True,2.5903336030666293
50501107609,488,1167,0.4181662382176521,True,2.5894369279038028
50503110029,332,745,0.44563758389261743,True,2.588326586138936
50503125526,428,1004,0.4262948207171315,True,2.583967690539035
21201155104,448,1061,0.4222431668237512,True,2.5786486839854197
40304107426,551,1350,0.40814814814814815,True,2.576862943332355
50501107134,394,917,0.4296619411123228,True,2.568899663436251
50501107135,431,1019,0.422963689892051,True,2.5667236786390695
50601111601,211,441,0.47845804988662133,True,2.5629018230290126
50501107132,354,812,0.43596059113300495,True,2.5600119427023365
50501107128,300,669,0.4484304932735426,True,2.5592422711878364
50501107117,459,1100,0.4172727272727273,True,2.55839359879342
50605114023,472,1137,0.415127528583993,True,2.556810046937724
50503110721,496,1205,0.41161825726141077,True,2.555569006592471
50503110513,255,555,0.4594594594594595,True,2.5477842312473666
50501107121,265,581,0.45611015490533563,True,2.5466893663117904
11203125014,332,758,0.43799472295514513,True,2.5439357607829916
50201102109,647,1649,0.39235900545785324,True,2.5400893150636272
50503110001,439,1052,0.41730038022813687,True,2.5400134079035195
50501107603,393,927,0.42394822006472493,True,2.5336633304790595
50503125804,298,673,0.4427934621099554,True,2.524119145424108
50403106814,357,832,0.42908653846153844,True,2.52325754344357
50606114404,361,844,0.4277251184834123,True,2.5200042185652887
40304117812,371,874,0.4244851258581236,True,2.5124824026720107
50503110019,370,874,0.4233409610983982,True,2.5045706672365573
40304108314,265,591,0.44839255499153974,True,2.503598175680457
50501107731,350,821,0.42630937880633374,True,2.4985081342424516
50501107102,352,831,0.42358604091456076,True,2.484953978388111
50705119137,425,1036,0.41023166023166024,True,2.4837227047919717
50705119125,346,817,0.423500611995104,True,2.477192624065622
50503125501,231,508,0.4547244094488189,True,2.476764434753775
40304108305,535,1364,0.39222873900293254,True,2.464818017722052
50501107708,428,1054,0.4060721062618596,True,2.461388578084622
50705118716,262,595,0.4403361344537815,True,2.453620767110209
50503110026,298,694,0.42939481268011526,True,2.4477409003896606
50503125807,281,648,0.43364197530864196,True,2.446567726749398
50501107129,310,730,0.4246575342465753,True,2.4374463051720032
50503109907,429,1071,0.4005602240896359,True,2.4289111620233275
50501107902,385,945,0.4074074074074074,True,2.4264522616338198
50501107905,451,1139,0.39596136962247586,True,2.4207819693628942
50503110530,482,1231,0.3915515840779854,True,2.4197953103659953
50501107715,290,680,0.4264705882352941,True,2.419505510999607
50501108321,341,823,0.41433778857837184,True,2.4175825775678597
50503110722,501,1290,0.3883720930232558,True,2.4151307441593457
50705119124,474,1212,0.3910891089108911,True,2.4104052946472114
50503109936,419,1050,0.39904761904761904,True,2.4103492609764157
50503110552,233,529,0.44045368620037806,True,2.4028162946660574
50503110737,336,814,0.41277641277641275,True,2.4023929540520803
50503109913,313,753,0.4156706507304117,True,2.3898539237573484
50503125514,332,807,0.4114002478314746,True,2.389471259818473
50503125518,298,711,0.4191279887482419,True,2.3892154498880798
50501107921,413,1042,0.3963531669865643,True,2.3883710625622405
50705118717,352,868,0.4055299539170507,True,2.3790285207840096
50501107725,351,866,0.4053117782909931,True,2.376598779024171
50705119134,368,916,0.4017467248908297,True,2.374643193238989
50501108002,277,657,0.4216133942161339,True,2.372680439105489
40202103206,363,910,0.3989010989010989,True,2.3523811581891616
50501107115,265,630,0.42063492063492064,True,2.3486135267097623
50501107105,420,1082,0.38817005545286504,True,2.345569122131793
50501107601,273,655,0.416793893129771,True,2.339517516097623
50501107116,429,1113,0.38544474393531,True,2.3372541370413153
50501107730,262,626,0.4185303514376997,True,2.332115585352355
50501107108,274,660,0.41515151515151516,True,2.331811031455516
50501107724,364,921,0.3952225841476656,True,2.331772678288846
50501107722,326,810,0.4024691358024691,True,2.330280266311734
50503109921,391,1008,0.3878968253968254,True,2.3162335112679275
50705119119,313,778,0.4023136246786632,True,2.3130591318628317
50705131346,208,481,0.43243243243243246,True,2.3101985954442426
50503110734,281,687,0.4090247452692867,True,2.3076796025234496
50601111605,249,596,0.41778523489932884,True,2.306784846556542
50501107126,287,708,0.4053672316384181,True,2.2955786127104756
50503125522,278,683,0.40702781844802344,True,2.292059846773557
50501107728,276,678,0.40707964601769914,True,2.289423055616085
50705118718,420,1110,0.3783783783783784,True,2.286401612744685
50501107604,325,823,0.39489671931956255,True,2.2852267909406803
50101129452,261,636,0.41037735849056606,True,2.2851225086189406
40304117813,433,1155,0.3748917748917749,True,2.276734444385693
50601111612,412,1093,0.37694419030192133,True,2.270503575754754
50501107112,322,820,0.3926829268292683,True,2.2687854244849945
50501107703,344,894,0.38478747203579416,True,2.2485226839583756
40304117818,325,837,0.38829151732377537,True,2.2470031648078614
50503110524,261,647,0.4034003091190108,True,2.246271894098371
50503125510,454,1238,0.3667205169628433,True,2.244438633444048
50503110732,349,911,0.38309549945115257,True,2.244147827568306
50501108017,230,558,0.4121863799283154,True,2.2432904541577283
50705131332,286,722,0.3961218836565097,True,2.2418447558272185
21203155815,245,602,0.4069767441860465,True,2.2405419041585195
50501107714,427,1155,0.3696969696969697,True,2.24003948442721
50201102429,1017,3147,0.323164918970448,True,2.238109410696328
50501107127,302,771,0.39169909208819714,True,2.2380639523525674
50501107706,355,933,0.3804930332261522,True,2.235370213775424
50503125540,332,863,0.3847045191193511,True,2.2344186635845973
50501107123,383,1024,0.3740234375,True,2.225679782852636
50503110512,269,677,0.397341211225997,True,2.224483762142633
50503110031,649,1892,0.3430232558139535,True,2.2217521477354145
50201102420,287,734,0.391008174386921,True,2.214263838963238
50503125520,319,833,0.382953181272509,True,2.208996875940232
50501107926,400,1088,0.36764705882352944,True,2.2036622894509446
50201102438,292,753,0.38778220451527223,True,2.202669856351904
50501108012,240,598,0.4013377926421405,True,2.2012562943775205
50501107927,446,1237,0.3605497170573969,True,2.200275774614108
50503125710,657,1938,0.33900928792569657,True,2.1999007429725146
40201102626,426,1176,0.3622448979591837,True,2.194039106832818
50501108006,245,616,0.3977272727272727,True,2.189620497245826
50605114028,299,779,0.38382541720154045,True,2.189256687961751
40302105908,278,716,0.388268156424581,True,2.1864202169641613
40205105229,260,662,0.39274924471299094,True,2.1854611871660126
50501107906,435,1210,0.359504132231405,True,2.184937500708124
50503110014,427,1185,0.36033755274261603,True,2.183329624061964
50705119305,347,931,0.3727175080558539,True,2.181218324899831
40202103020,294,769,0.3823146944083225,True,2.1742142454667195
50705118825,503,1440,0.34930555555555554,True,2.173580460305485
50503125802,482,1375,0.35054545454545455,True,2.16637674695312
50501107713,457,1298,0.35208012326656396,True,2.1571488575810345
50705119120,577,1705,0.33841642228739005,True,2.152184235908482
50605114006,377,1046,0.3604206500956023,True,2.139058424233829
50503125512,341,931,0.36627282491944146,True,2.137132611534209
30903123727,228,580,0.3931034482758621,True,2.1360148565695978
50503109965,263,687,0.38282387190684136,True,2.134606425221952
31601141418,205,512,0.400390625,True,2.133231669144266
50705118720,290,772,0.3756476683937824,True,2.131170657357167
50501108008,243,628,0.3869426751592357,True,2.1270889788952996
50503125524,237,610,0.3885245901639344,True,2.126111720754327
50503109906,349,967,0.3609100310237849,True,2.1141868365198833
31105132322,260,685,0.3795620437956204,True,2.1120807385458398
31102130707,268,710,0.37746478873239436,True,2.1118065489201308
50705119015,378,1063,0.35559736594543745,True,2.1113722347329795
50503125515,253,665,0.3804511278195489,True,2.1066850670010373
50501107834,210,534,0.39325842696629215,True,2.1046633109175543
50705118827,279,747,0.37349397590361444,True,2.104559972268033
50705118818,407,1163,0.34995700773860705,True,2.1036850730717918
40304108312,392,1116,0.35125448028673834,True,2.0983273905490596
50503110037,440,1277,0.3445575567736883,True,2.0980264253693126
31102130730,398,1138,0.34973637961335674,True,2.0945576835871402
50503125801,475,1399,0.33952823445318087,True,2.093333438713313
50501107732,364,1027,0.35443037974683544,True,2.091102859497592
50705119228,287,779,0.3684210526315789,True,2.086353861102717
40304108801,280,760,0.3684210526315789,True,2.0772885623861166
50503109915,416,1209,0.34408602150537637,True,2.075900635457652
50501108022,313,867,0.36101499423298733,True,2.075617075650846
50601111512,286,780,0.36666666666666664,True,2.075143479111861
11203125441,338,951,0.35541535226077814,True,2.070649880435954
50705119225,391,1131,0.34571175950486294,True,2.064335437098206
40304117821,397,1156,0.34342560553633217,True,2.055900904928998
50503109925,428,1263,0.3388756927949327,True,2.05408041274837
50705131315,425,1253,0.3391859537110934,True,2.0535807838503453
50501107113,301,839,0.35876042908224076,True,2.0486752469962286
50705118821,420,1240,0.3387096774193548,True,2.046698217860161
50503109950,277,762,0.36351706036745407,True,2.0457362841106383
50503110015,271,743,0.36473755047106327,True,2.0446465140864274
21401137339,438,1306,0.33537519142419603,True,2.040590155380494
50501108023,248,671,0.36959761549925485,True,2.039237434162813
50503125528,234,628,0.37261146496815284,True,2.034304156544161
50705118805,380,1111,0.342034203420342,True,2.0326406503583674
50705119304,215,569,0.37785588752196836,True,2.031080593413173
31103131119,214,566,0.37809187279151946,True,2.030594590140141
50501107707,256,700,0.3657142857142857,True,2.0293763967616805
50705131342,339,974,0.3480492813141684,True,2.0287603330286044
50601111517,468,1420,0.3295774647887324,True,2.027100067347084
31301136359,447,1352,0.3306213017751479,True,2.0183746855691553
50201102523,465,1416,0.3283898305084746,True,2.017688079003125
50601111514,368,1079,0.3410565338276182,True,2.01591581557638
50705119224,282,790,0.3569620253164557,True,2.0152101583992317
50705119010,256,705,0.36312056737588655,True,2.0149836563591155
50201102706,229,619,0.36995153473344106,True,2.011825786338307
50501108325,317,910,0.34835164835164834,True,2.007220097078369
50501108317,305,870,0.3505747126436782,True,2.0065442024085933
50501107712,296,843,0.35112692763938314,True,1.9992226726994058
50705118816,334,973,0.3432682425488181,True,1.9958063696090156
50601111507,442,1352,0.3269230769230769,True,1.992128578668602
50705131335,226,616,0.36688311688311687,True,1.9903225713486965
50503110731,307,884,0.34728506787330315,True,1.9899780920507772
50503110711,487,1515,0.3214521452145215,True,1.9898901667659954
40701114408,449,1379,0.3255982596084119,True,1.9891603804649747
50501107702,223,607,0.3673805601317957,True,1.9881335577655253
50705119206,329,961,0.34235171696149846,True,1.9853293270733747
50705119108,221,602,0.36710963455149503,True,1.9833749192587604
50503125808,811,2744,0.2955539358600583,True,1.9800636938305833
50705119226,258,725,0.35586206896551725,True,1.9774643309220423
50201102752,426,1306,0.32618683001531396,True,1.9756431773624765
50606114413,287,825,0.3478787878787879,True,1.9700238276351716
50605114019,330,972,0.3395061728395062,True,1.9698550039860399
50503109956,302,878,0.3439635535307517,True,1.9653158397082338
50503109963,270,770,0.35064935064935066,True,1.9643793268019731
50403130005,297,863,0.34414831981460026,True,1.960645151207538
50501108020,303,884,0.3427601809954751,True,1.9595694496901417
50705119142,404,1239,0.32606941081517354,True,1.9576839185722694
40304108301,215,591,0.3637901861252115,True,1.955473532406253
50201102201,260,740,0.35135135135135137,True,1.9551017647350006
50501107901,313,921,0.33984799131378934,True,1.9539196575345095
50503125536,285,825,0.34545454545454546,True,1.9538880801014036
50705119139,207,566,0.3657243816254417,True,1.952067813601012
50201102815,355,1069,0.33208606173994387,True,1.950982609403621
50501107103,273,788,0.3464467005076142,True,1.9446497119846997
31304137348,330,986,0.33468559837728196,True,1.9418854603188953
50503109944,385,1182,0.3257191201353638,True,1.9399301076514044
12202142120,469,1488,0.31518817204301075,True,1.9392685711130544
40402110005,214,593,0.3608768971332209,True,1.938139187216391
50501108304,256,733,0.34924965893587995,True,1.9380129300589035
21402159114,527,1706,0.30890973036342323,True,1.9365848426220398
40302105920,260,748,0.34759358288770054,True,1.9341915854330218
40701114823,422,1321,0.3194549583648751,True,1.9318630276741324
50503125523,224,629,0.356120826709062,True,1.9287861527723211
50503110537,289,850,0.34,True,1.9277595138133767
50705119019,220,617,0.3565640194489465,True,1.9247905904925535
50501108301,261,756,0.34523809523809523,True,1.9224046501079977
50503110736,260,753,0.3452855245683931,True,1.9213483478139448
50705119140,227,643,0.35303265940902023,True,1.916736326240526
40304117805,274,803,0.3412204234122042,True,1.9165570121552187
50503110719,359,1103,0.3254759746146872,True,1.9157854463196788
50705118828,259,752,0.34441489361702127,True,1.9151815723843373
50902123609,404,1267,0.31886345698500396,True,1.9144201855651475
50601111407,282,832,0.3389423076923077,True,1.9134807994415783
50705119004,267,783,0.34099616858237547,True,1.9065051389481464
50501108318,238,684,0.347953216374269,True,1.9055531072510228
50402105001,208,584,0.3561643835616438,True,1.9027491856313024
40302105915,259,757,0.34214002642007924,True,1.902531760149302
50601111421,288,858,0.3356643356643357,True,1.9020173498559214
50503130618,310,936,0.3311965811965812,True,1.900999789290131
40304107214,457,1473,0.3102511880515954,True,1.900868443408135
60104102235,264,775,0.3406451612903226,True,1.9007079665295001
50705119003,316,958,0.3298538622129436,True,1.899595992218393
50201102440,404,1277,0.3163664839467502,True,1.899428641433862
50705119030,209,589,0.3548387096774194,True,1.8973607367061986
50705119131,414,1319,0.31387414708112205,True,1.8921207789048589
50503110538,246,717,0.34309623430962344,True,1.890250391646419
50705119118,369,1155,0.3194805194805195,True,1.8892490121909278
12201141945,369,1156,0.31920415224913495,True,1.8876147137374755
50601111503,232,670,0.34626865671641793,True,1.887523763025735
50501108303,273,812,0.33620689655172414,True,1.8871723805959892
50705118832,302,916,0.3296943231441048,True,1.8837852699386783
30906124718,296,895,0.3307262569832402,True,1.8830667185313956
12202142014,254,748,0.339572192513369,True,1.8816590113238505
40202103308,233,676,0.34467455621301774,True,1.8803103844354208
50503110502,228,660,0.34545454545454546,True,1.877103964864192
31602158126,282,849,0.3321554770318021,True,1.8751661073443968
50403106813,290,878,0.33029612756264237,True,1.8738767055577823
50705118836,263,783,0.33588761174968074,True,1.8728922274935902
40304117807,388,1236,0.313915857605178,True,1.872062124048509
30601113918,260,773,0.33635187580853815,True,1.8716368769778788
50503109945,325,1005,0.32338308457711445,True,1.8713847253175921
50501108306,221,639,0.3458528951486698,True,1.8685316140747632
50705131312,289,877,0.3295324971493729,True,1.8684100190893618
50503130621,335,1043,0.3211888782358581,True,1.8683914080418729
50503110733,301,920,0.32717391304347826,True,1.8683027524237346
50201102728,564,1914,0.2946708463949843,True,1.8672778016544371
50705131320,277,835,0.3317365269461078,True,1.866887483224319
50503125527,316,975,0.3241025641025641,True,1.8664748313284314
40202102846,239,702,0.34045584045584043,True,1.86591553088139
50201102316,274,825,0.3321212121212121,True,1.8654488251644128
50705118807,388,1247,0.3111467522052927,True,1.8555483442854506
40304117816,230,675,0.34074074074074073,True,1.8544534421037222
31103131131,329,1029,0.3197278911564626,True,1.8541316650315969
12201141924,391,1261,0.31007137192704204,True,1.8515173507994218
50501107511,329,1031,0.31910766246362754,True,1.8505349013748913
50201102427,883,3246,0.2720271102895872,True,1.845556249633099
50403106819,455,1510,0.30132450331125826,True,1.8448571048536726
50601111611,273,831,0.3285198555956679,True,1.8440240349505936
40304117721,283,867,0.3264129181084198,True,1.843898165397487
40302105928,290,893,0.3247480403135498,True,1.842400613079208
50503125812,280,858,0.32634032634032634,True,1.8400225028128772
50705118803,400,1305,0.3065134099616858,True,1.8372295562625498
50503110707,350,1117,0.3133393017009848,True,1.8364146626795461
50503130610,324,1021,0.31733594515181196,True,1.8354156308274583
50603112442,228,676,0.33727810650887574,True,1.8326754686543887
40302106025,247,744,0.33198924731182794,True,1.830399059546708
50705118732,272,834,0.3261390887290168,True,1.8294680195327448
50201102721,344,1099,0.3130118289353958,True,1.8290985254402072
50705131322,336,1070,0.31401869158878504,True,1.8276148267274706
50503125541,283,875,0.32342857142857145,True,1.8270396678852816
50503110726,225,668,0.33682634730538924,True,1.8257790042459048
50705118824,232,694,0.33429394812680113,True,1.8222491660334905
50503109902,428,1424,0.300561797752809,True,1.8218423885542074
50902123905,390,1278,0.3051643192488263,True,1.8214365793382572
40701114822,345,1108,0.31137184115523464,True,1.8204164055910785
50705119220,346,1112,0.31115107913669066,True,1.8200237175014509
50605114114,285,886,0.3216704288939052,True,1.8193653116068373
30907125341,246,745,0.3302013422818792,True,1.8192074239066878
50503110710,269,828,0.3248792270531401,True,1.8188109987567185
50605114022,249,756,0.32936507936507936,True,1.8185764134228826
30601113927,200,584,0.3424657534246575,True,1.8162003109791354
50601111516,262,804,0.32587064676616917,True,1.8158014383464856
50601111508,285,888,0.32094594594594594,True,1.8152676419861014
50601111033,362,1177,0.30756159728122345,True,1.812891950725468
50501108011,258,791,0.32616940581542353,True,1.8124673071030097
40701114434,391,1290,0.30310077519379847,True,1.8098940925256364
50705118604,336,1084,0.30996309963099633,True,1.80401094520147
50705119011,322,1032,0.312015503875969,True,1.80271710085048
50503125535,303,962,0.31496881496881496,True,1.8006854402558057
50605114026,289,910,0.31758241758241756,True,1.8006544909245825
50501108005,290,914,0.3172866520787746,True,1.8000697456014583
11801134114,297,940,0.3159574468085106,True,1.8000391122256436
50501108018,212,632,0.33544303797468356,True,1.7984081315354403
50403106815,278,871,0.31917336394948337,True,1.7973328075158894
50501107803,288,908,0.31718061674008813,True,1.7972807116479963
50503130602,305,972,0.31378600823045266,True,1.795980921908926
31607154528,326,1052,0.30988593155893535,True,1.794227201247628
40201102643,242,741,0.3265856950067476,True,1.7939552891881412
40304107415,278,874,0.3180778032036613,True,1.791163472936315
50503109952,282,890,0.31685393258426964,True,1.7887820507139247
40304117803,323,1044,0.30938697318007663,True,1.7884867390813433
50605114024,326,1056,0.3087121212121212,True,1.787430886091387
40304107227,308,988,0.3117408906882591,True,1.787316916279864
40304107216,218,658,0.331306990881459,True,1.785437138449844
50501108302,309,995,0.31055276381909547,True,1.7815083818302215
50501107922,263,825,0.3187878787878788,True,1.7775449868211892
50503110730,352,1162,0.3029259896729776,True,1.7771056420314288
50402105305,366,1218,0.30049261083743845,True,1.7745175996617184
40304107222,330,1079,0.30583873957367935,True,1.774512570782605
50501107228,367,1222,0.30032733224222585,True,1.7743587874860864
40601113613,252,786,0.32061068702290074,True,1.774063805546228
50501107912,289,924,0.31277056277056275,True,1.773371847122695
50501107729,219,668,0.3278443113772455,True,1.7682701087592325
50705119202,250,783,0.31928480204342274,True,1.7641931478709398
50503110531,284,910,0.3120879120879121,True,1.764073546369557
50601111520,510,1806,0.2823920265780731,True,1.7611010470674915
50705118710,266,844,0.31516587677725116,True,1.760910122197235
50501107918,203,614,0.3306188925081433,True,1.7582709425901886
31605154406,320,1052,0.3041825095057034,True,1.7555714442981036
50201102437,278,892,0.3116591928251121,True,1.755018918549708
50705119132,256,810,0.3160493827160494,True,1.7537820712755263
50402105020,322,1061,0.30348727615457116,True,1.753443966142974
50501107007,341,1135,0.3004405286343612,True,1.7530136223245358
50503110028,272,871,0.31228473019517794,True,1.7517523860967956
50705119204,300,979,0.30643513789581206,True,1.748859120964926
50703116908,343,1147,0.2990409764603313,True,1.7465911843758286
50501107111,204,622,0.3279742765273312,True,1.7458103468556838
50201102102,300,981,0.3058103975535168,True,1.7452936589446102
50705131316,344,1153,0.2983521248915872,True,1.7434338937196774
50501107726,218,674,0.32344213649851633,True,1.7430528740356042
50501108310,238,748,0.3181818181818182,True,1.7425111301600262
50503125703,223,694,0.32132564841498557,True,1.7389006766047173
50605114020,265,851,0.31139835487661577,True,1.7386915650142778
50501107723,334,1118,0.29874776386404295,True,1.7369584951963972
50601111420,254,811,0.31319358816276205,True,1.7354882126636748
50601111603,299,983,0.3041709053916582,True,1.7349246794732494
50902123607,776,2983,0.2601407978545089,True,1.731351562817732
50201102416,515,1860,0.2768817204301075,True,1.729432787216669
40701114814,338,1139,0.2967515364354697,True,1.72887448313836
50501107721,305,1010,0.30198019801980197,True,1.7284093624707684
50501108326,369,1263,0.2921615201900237,True,1.7276980277755514
40202103518,291,957,0.30407523510971785,True,1.7261602470847126
31105132329,221,692,0.319364161849711,True,1.7254215338060315
50501107223,316,1055,0.2995260663507109,True,1.724941194829593
40201102612,215,670,0.3208955223880597,True,1.7249027726150679
50501107916,202,623,0.32423756019261635,True,1.7227409434453305
40304117719,368,1263,0.2913697545526524,True,1.72222736738473
21105127837,292,964,0.3029045643153527,True,1.7205502093703149
50501107118,388,1351,0.2871946706143597,True,1.712708205273099
50201102716,430,1524,0.2821522309711286,True,1.7115659309347844
50705131304,262,854,0.30679156908665106,True,1.709489878724326
50705118734,312,1050,0.29714285714285715,True,1.7074432337605026
50501107910,295,984,0.2997967479674797,True,1.7059512591723553
50503125516,261,852,0.30633802816901406,True,1.7057956754479415
10201103103,278,918,0.3028322440087146,True,1.7053125003772762
40304117717,211,663,0.31825037707390647,True,1.7047356017432798
