SA1_CODE_2021,Vietnam_population,total_population,concentration_ratio,is_cluster
40401109707,262,911,0.287596048298573,True
20505110203,262,1662,0.15764139590854392,True
21303134714,262,1055,0.24834123222748816,True
31001156427,261,799,0.32665832290362956,True
21301133843,261,634,0.4116719242902208,True
31001127207,261,638,0.4090909090909091,True
40401109709,261,976,0.26741803278688525,True
21301133312,260,707,0.36775106082036774,True
12701159413,260,1187,0.21903959561920808,True
12702151514,260,646,0.4024767801857585,True
11901136144,260,704,0.3693181818181818,True
21301133604,260,659,0.3945371775417299,True
12501158638,260,762,0.34120734908136485,True
21301133442,260,859,0.30267753201396974,True
11901157245,259,793,0.3266078184110971,True
21204131715,259,592,0.4375,True
12702151509,259,953,0.27177334732423925,True
12701150406,259,1272,0.20361635220125787,True
11901136136,258,817,0.3157894736842105,True
21301133537,258,601,0.4292845257903494,True
12503147926,258,1391,0.1854780733285406,True
21301157016,257,1473,0.17447386286490157,True
12702151610,257,1095,0.23470319634703196,True
21001153424,257,707,0.3635077793493635,True
21301133836,256,823,0.3110571081409477,True
21301133807,256,697,0.3672883787661406,True
11901157211,255,673,0.3789004457652303,True
21301157011,255,1473,0.17311608961303462,True
21301133616,255,1201,0.21232306411323898,True
21303134812,255,1024,0.2490234375,True
21303134804,254,1031,0.2463627546071775,True
12702151620,254,932,0.27253218884120173,True
21301133313,254,812,0.312807881773399,True
21301133419,254,842,0.3016627078384798,True
21303134739,254,1007,0.2522343594836147,True
40402110241,254,717,0.3542538354253835,True
21204146024,254,1307,0.1943381790359602,True
40402110206,254,894,0.2841163310961969,True
11901136135,253,779,0.3247753530166881,True
12702150907,253,1104,0.22916666666666666,True
12702151405,253,1189,0.2127838519764508,True
21301157002,253,887,0.2852311161217587,True
12702151133,252,408,0.6176470588235294,True
21204146007,252,1070,0.23551401869158878,True
21204145909,252,1172,0.2150170648464164,True
21301133327,252,600,0.42,True
21301156928,251,891,0.28170594837261503,True
21303134933,251,660,0.3803030303030303,True
21303134748,251,956,0.2625523012552301,True
11901157243,251,836,0.30023923444976075,True
20606151604,250,1154,0.21663778162911612,True
12702152005,249,683,0.3645680819912152,True
12702151543,248,1103,0.22484134179510426,True
21204131025,248,799,0.31038798498122655,True
12503147922,248,725,0.34206896551724136,True
21303134819,247,1153,0.2142237640936687,True
31001127414,247,842,0.29334916864608074,True
21301156942,246,1130,0.2176991150442478,True
21301133821,246,638,0.38557993730407525,True
21204131817,246,656,0.375,True
21204131809,245,728,0.33653846153846156,True
20607114106,244,1449,0.168391994478951,True
21204156536,244,931,0.2620837808807734,True
11901157137,244,971,0.2512873326467559,True
12701150439,244,1158,0.21070811744386875,True
21301133331,244,779,0.31322207958921694,True
21204146018,244,1245,0.19598393574297188,True
40402110104,243,952,0.2552521008403361,True
12702152023,243,752,0.32313829787234044,True
50503130419,243,1556,0.15616966580976863,True
21301133819,243,595,0.4084033613445378,True
11901136112,243,1099,0.2211101000909918,True
12702151535,243,719,0.3379694019471488,True
31001127426,243,646,0.3761609907120743,True
12702151920,243,1468,0.16553133514986376,True
11702163731,242,1433,0.1688764829030007,True
12702151622,242,1228,0.1970684039087948,True
21301133434,242,623,0.3884430176565008,True
20607113901,241,542,0.4446494464944649,True
31001127416,241,1145,0.21048034934497817,True
40402110205,241,823,0.2928311057108141,True
50502108539,241,1191,0.20235096557514692,True
21301132805,241,833,0.2893157262905162,True
21301133834,240,767,0.31290743155149936,True
21303134725,240,686,0.3498542274052478,True
12702150906,240,1034,0.23210831721470018,True
31001127506,239,1041,0.22958693563880883,True
21301133316,239,556,0.42985611510791366,True
21301133523,239,615,0.3886178861788618,True
31001127208,238,582,0.40893470790378006,True
11901136107,238,1203,0.19783873649210307,True
12702151412,237,1154,0.20537261698440207,True
21301133117,237,1293,0.18329466357308585,True
20607151812,237,487,0.486652977412731,True
11702163713,237,1108,0.213898916967509,True
31001156422,237,1243,0.1906677393403057,True
40402110212,237,675,0.3511111111111111,True
31001127115,236,529,0.44612476370510395,True
21503140311,236,1317,0.1791951404707669,True
21303134704,236,549,0.42987249544626593,True
12703173218,236,861,0.27409988385598144,True
12702151512,236,1191,0.19815281276238456,True
12702152026,235,904,0.25995575221238937,True
30305107409,235,1301,0.180630284396618,True
31001127217,235,1263,0.18606492478226444,True
21204131737,235,1029,0.22837706511175898,True
31001127204,234,1172,0.19965870307167236,True
11901135410,233,1185,0.19662447257383966,True
21301157013,233,1020,0.2284313725490196,True
21204156515,233,1106,0.21066907775768534,True
12701159410,233,862,0.2703016241299304,True
50503109822,233,1093,0.2131747483989021,True
21204131020,232,1180,0.19661016949152543,True
21301133817,232,887,0.2615558060879369,True
12702151142,232,426,0.5446009389671361,True
40402110234,231,884,0.26131221719457015,True
11901136101,231,785,0.29426751592356687,True
11901135619,231,1599,0.14446529080675422,True
20607113910,231,1102,0.20961887477313976,True
12503148017,231,974,0.23716632443531827,True
12702151237,229,825,0.2775757575757576,True
11901157127,229,846,0.2706855791962175,True
12503147913,229,1637,0.13989004276114844,True
12701150422,229,1247,0.18364073777064957,True
40402110105,229,1297,0.17656129529683887,True
12702151523,229,1016,0.22539370078740156,True
40402110239,228,795,0.28679245283018867,True
21204156526,228,849,0.26855123674911663,True
11901157206,228,319,0.7147335423197492,True
12701159406,228,1367,0.1667885881492319,True
21301133101,227,852,0.2664319248826291,True
12503147910,227,646,0.35139318885448917,True
40402110248,227,824,0.27548543689320387,True
21301133608,227,815,0.2785276073619632,True
21204156508,227,1005,0.22587064676616916,True
11901135618,227,1063,0.21354656632173094,True
21301133823,226,994,0.22736418511066397,True
50403105738,226,1086,0.20810313075506445,True
70203105714,226,1124,0.20106761565836298,True
20902152515,226,1064,0.212406015037594,True
12702151631,226,1154,0.19584055459272098,True
11901135623,226,1348,0.16765578635014836,True
12503147904,226,1014,0.22287968441814596,True
21303134817,226,703,0.32147937411095306,True
21204131738,225,724,0.31077348066298344,True
12702151915,225,1368,0.16447368421052633,True
11902166014,225,1364,0.16495601173020527,True
11902136607,225,939,0.23961661341853036,True
11901135450,225,1184,0.19003378378378377,True
21301157007,224,852,0.26291079812206575,True
11902136235,224,1405,0.1594306049822064,True
21301156908,224,1173,0.19096334185848252,True
11901135621,223,869,0.2566168009205984,True
21204131739,223,756,0.294973544973545,True
21301133818,223,524,0.4255725190839695,True
12703152343,223,1067,0.20899718837863168,True
12702151704,223,1069,0.20860617399438727,True
20904153026,222,2135,0.10398126463700234,True
12501158706,222,793,0.27994955863808324,True
12503147931,222,772,0.28756476683937826,True
21301133110,221,736,0.30027173913043476,True
21303134813,221,780,0.2833333333333333,True
12702151037,221,1017,0.21730580137659783,True
11702163605,221,991,0.22300706357214933,True
12702151511,220,699,0.3147353361945637,True
20902120510,220,616,0.35714285714285715,True
21301133814,220,1028,0.2140077821011673,True
21204146004,220,1637,0.13439218081857054,True
11901136108,220,1224,0.17973856209150327,True
21204146032,220,563,0.3907637655417407,True
21204146031,220,926,0.23758099352051837,True
11901135442,220,770,0.2857142857142857,True
12701159408,220,986,0.2231237322515213,True
12702151413,219,1093,0.20036596523330283,True
40402110208,219,793,0.27616645649432536,True
21303134715,219,537,0.40782122905027934,True
21204156522,218,787,0.2770012706480305,True
12501158520,218,657,0.3318112633181126,True
21301133613,218,1538,0.14174252275682706,True
21204146009,218,1087,0.20055197792088317,True
11902136621,217,1352,0.16050295857988164,True
12702151417,217,1248,0.17387820512820512,True
21503140301,217,807,0.26889714993804215,True
50401104707,216,919,0.235038084874864,True
21303135113,216,1081,0.1998149861239593,True
21301133325,216,691,0.3125904486251809,True
21301133444,215,441,0.4875283446712018,True
31001127103,215,1275,0.16862745098039217,True
21303134908,215,517,0.4158607350096712,True
31001127425,215,812,0.2647783251231527,True
11702163612,215,890,0.24157303370786518,True
20607151822,214,452,0.47345132743362833,True
12701150420,214,866,0.2471131639722864,True
21301133830,214,793,0.2698612862547289,True
31001156314,214,635,0.33700787401574805,True
11901135409,214,1019,0.2100098135426889,True
21303134721,213,1100,0.19363636363636363,True
12702150923,213,727,0.29298486932599727,True
21304146104,213,1249,0.17053642914331466,True
12501158507,213,982,0.21690427698574338,True
21301133303,213,775,0.27483870967741936,True
12503147941,213,831,0.2563176895306859,True
21301133323,213,735,0.2897959183673469,True
40402110103,212,439,0.48291571753986334,True
21301133438,212,617,0.34359805510534847,True
51102127615,212,743,0.2853297442799462,True
21301133214,212,808,0.2623762376237624,True
21204145911,212,1495,0.14180602006688964,True
12501158524,212,678,0.31268436578171094,True
12701159418,211,786,0.2684478371501272,True
11901135603,211,844,0.25,True
21204156519,211,878,0.24031890660592256,True
12702151613,211,1170,0.18034188034188034,True
50503109819,211,957,0.22048066875653083,True
40204104334,211,447,0.4720357941834452,True
12503147940,211,1271,0.16601101494885917,True
11901136029,211,1326,0.15912518853695323,True
12702152004,211,1020,0.2068627450980392,True
20607151821,210,855,0.24561403508771928,True
12702151604,210,963,0.21806853582554517,True
21304136001,210,882,0.23809523809523808,True
21303134723,210,874,0.2402745995423341,True
11901135421,210,1296,0.16203703703703703,True
12702151213,210,1078,0.19480519480519481,True
21204156527,210,1083,0.19390581717451524,True
21303134844,209,1386,0.15079365079365079,True
21301133825,209,775,0.2696774193548387,True
21301157009,209,860,0.24302325581395348,True
21204145917,209,1312,0.15929878048780488,True
40303106602,209,980,0.21326530612244898,True
40204104611,208,1739,0.11960897067280046,True
12702150903,208,919,0.22633297062023938,True
12703160107,208,949,0.2191780821917808,True
12501158622,207,1091,0.18973418881759854,True
20904122326,207,859,0.2409778812572759,True
11901136127,207,1182,0.1751269035532995,True
21204146030,207,861,0.24041811846689895,True
12702151502,207,824,0.2512135922330097,True
50403105629,207,793,0.2610340479192938,True
21301133511,207,845,0.24497041420118343,True
12503148011,206,563,0.36589698046181174,True
21301156920,206,748,0.27540106951871657,True
21303134923,206,634,0.3249211356466877,True
12501158704,206,989,0.2082912032355915,True
11901135419,206,1378,0.14949201741654572,True
50503110216,205,936,0.21901709401709402,True
50503110412,205,756,0.27116402116402116,True
12703159901,205,1237,0.16572352465642684,True
40204117219,205,695,0.2949640287769784,True
40204117208,204,1274,0.16012558869701726,True
40402110203,204,651,0.31336405529953915,True
21204146027,204,1521,0.1341222879684418,True
21303134736,204,684,0.2982456140350877,True
12701159428,204,1082,0.18853974121996303,True
11901135441,204,929,0.21959095801937567,True
50503110420,204,1093,0.18664226898444647,True
21301156903,204,908,0.22466960352422907,True
21301156917,204,712,0.28651685393258425,True
40202103507,204,1155,0.17662337662337663,True
11901136119,203,1225,0.1657142857142857,True
12503147901,203,1197,0.1695906432748538,True
21303134910,203,615,0.3300813008130081,True
12503147902,203,1208,0.16804635761589404,True
21204156514,203,797,0.2547051442910916,True
21303134713,202,642,0.3146417445482866,True
12701150423,202,864,0.2337962962962963,True
11901136024,202,1067,0.1893158388003749,True
12003139233,202,1317,0.1533788914198937,True
12702151623,202,1286,0.15707620528771385,True
12702151208,201,484,0.4152892561983471,True
21301133306,201,627,0.32057416267942584,True
21301133329,201,666,0.30180180180180183,True
21301156919,201,1185,0.16962025316455695,True
21301132818,200,696,0.28735632183908044,True
21303134904,200,893,0.22396416573348266,True
12701150401,200,1375,0.14545454545454545,True
21301133837,200,705,0.28368794326241137,True
21204156501,200,897,0.2229654403567447,True
21204156509,199,859,0.23166472642607683,True
11901135608,199,1226,0.16231647634584012,True
40401109310,199,677,0.29394387001477107,True
40204104820,199,1081,0.18408880666049954,True
40402110109,199,749,0.2656875834445928,True
21204156503,199,906,0.2196467991169978,True
12702152013,199,555,0.35855855855855856,True
12702151608,199,1102,0.18058076225045372,True
12503148301,198,894,0.2214765100671141,True
21303135116,198,910,0.2175824175824176,True
12702150908,197,945,0.20846560846560847,True
40203103603,197,1217,0.161873459326212,True
21301157014,197,1259,0.15647339158061954,True
12503147921,197,997,0.19759277833500502,True
12501158623,197,1297,0.15188897455666925,True
11702163628,197,791,0.24905183312262957,True
21303134925,196,896,0.21875,True
31001127609,195,1000,0.195,True
12702152012,195,578,0.3373702422145329,True
12702151031,195,1002,0.19461077844311378,True
50502108506,195,1670,0.11676646706586827,True
21204131613,195,1073,0.18173345759552656,True
21301156946,195,710,0.2746478873239437,True
12702151407,195,1439,0.13551077136900624,True
21301133841,194,849,0.22850412249705537,True
21001153328,194,969,0.2002063983488132,True
12702152001,194,859,0.22584400465657742,True
12702151917,194,1087,0.17847286108555657,True
21301133416,194,875,0.22171428571428572,True
40204104319,193,766,0.2519582245430809,True
12702151221,193,1082,0.17837338262476896,True
12702152025,193,775,0.24903225806451612,True
50502109003,193,629,0.3068362480127186,True
21204156532,193,862,0.22389791183294663,True
21301157006,193,1060,0.1820754716981132,True
12703173223,193,1027,0.18792599805258034,True
40402110242,193,545,0.3541284403669725,True
21204131745,193,725,0.26620689655172414,True
21204145903,192,916,0.2096069868995633,True
21303135117,192,687,0.2794759825327511,True
21303134927,192,1041,0.1844380403458213,True
12702151515,192,1168,0.1643835616438356,True
20202102722,192,1576,0.1218274111675127,True
21301156911,192,1061,0.18096135721017909,True
12702151706,192,730,0.26301369863013696,True
12501158519,192,610,0.31475409836065577,True
12702151216,191,899,0.21245828698553948,True
40401109705,191,1025,0.18634146341463415,True
21301133505,191,768,0.24869791666666666,True
11901135418,191,1158,0.16493955094991364,True
11901135801,191,979,0.195097037793667,True
21301133838,191,549,0.34790528233151186,True
11901135607,190,799,0.23779724655819776,True
12702151939,190,1213,0.15663643858202803,True
21301133522,190,655,0.2900763358778626,True
12003168021,190,1133,0.1676963812886143,True
40402110236,189,731,0.2585499316005472,True
30305107410,189,1095,0.1726027397260274,True
11901135446,189,755,0.2503311258278146,True
11901135431,189,775,0.24387096774193548,True
50503109821,189,1017,0.18584070796460178,True
12503147927,189,1102,0.17150635208711434,True
12702151615,188,1291,0.14562354763749033,True
20904153030,187,823,0.22721749696233293,True
21303134913,187,1103,0.16953762466001812,True
40402110233,187,836,0.2236842105263158,True
12503147915,187,934,0.20021413276231265,True
12702151510,187,699,0.2675250357653791,True
31001127206,187,1033,0.18102613746369797,True
12501158418,187,796,0.23492462311557788,True
11901157203,186,458,0.40611353711790393,True
21301133240,186,516,0.36046511627906974,True
11901136120,186,890,0.20898876404494382,True
12501158624,186,698,0.2664756446991404,True
21301133810,186,522,0.3563218390804598,True
12702151709,186,1150,0.1617391304347826,True
40401109710,186,655,0.28396946564885495,True
21301132819,186,1339,0.13890963405526513,True
12702151109,186,320,0.58125,True
12702150919,185,1055,0.17535545023696683,True
50502108509,185,1019,0.1815505397448479,True
11901136141,185,752,0.24601063829787234,True
31001156308,185,1282,0.14430577223088922,True
21301133302,184,692,0.2658959537572254,True
21204156534,184,1020,0.1803921568627451,True
11901135625,184,1013,0.18163869693978282,True
21301156909,183,714,0.25630252100840334,True
20904122336,183,937,0.19530416221985059,True
21204146025,182,1136,0.1602112676056338,True
50503109820,182,1109,0.16411181244364292,True
50502130111,182,1016,0.17913385826771652,True
21204145907,182,1140,0.15964912280701754,True
11902157403,182,1125,0.16177777777777777,True
12703160109,181,870,0.20804597701149424,True
40402110101,181,805,0.2248447204968944,True
11702163708,181,917,0.19738276990185388,True
21302134302,181,905,0.2,True
21303135018,181,1410,0.12836879432624113,True
21303134724,181,1134,0.15961199294532627,True
21301133404,181,710,0.2549295774647887,True
21301133408,181,781,0.23175416133162613,True
20607114114,180,886,0.20316027088036118,True
21204146005,180,1085,0.16589861751152074,True
12702151717,180,1051,0.17126546146527116,True
12702151618,180,860,0.20930232558139536,True
11901157128,179,893,0.20044792833146696,True
11901157215,179,839,0.2133492252681764,True
12501158650,179,713,0.25105189340813466,True
50502108512,179,657,0.2724505327245053,True
12701159415,179,875,0.20457142857142857,True
40402110251,179,802,0.2231920199501247,True
12702151416,179,1031,0.17361784675072744,True
11902166110,179,1151,0.15551694178974804,True
11901136018,179,1472,0.12160326086956522,True
21301133803,179,717,0.2496513249651325,True
11702163703,178,624,0.28525641025641024,True
11702163623,178,976,0.18237704918032788,True
21204156521,178,682,0.26099706744868034,True
21301156930,178,1078,0.16512059369202226,True
12702151629,178,690,0.2579710144927536,True
21303134815,178,1112,0.16007194244604317,True
50502108501,178,947,0.18796198521647306,True
31001127601,178,825,0.21575757575757576,True
21204145920,178,1444,0.12326869806094183,True
11901136110,178,766,0.23237597911227154,True
11901135823,178,1270,0.14015748031496064,True
12702151346,177,509,0.3477406679764244,True
12701159423,177,721,0.24549237170596394,True
12702151205,177,894,0.19798657718120805,True
21301133601,177,724,0.24447513812154695,True
21301133225,177,835,0.2119760479041916,True
12503147905,177,566,0.3127208480565371,True
12501158504,176,1266,0.13902053712480253,True
11901136139,176,649,0.2711864406779661,True
12701150436,176,458,0.38427947598253276,True
40401109706,175,865,0.2023121387283237,True
21301156902,175,1196,0.14632107023411373,True
12702151611,175,1067,0.1640112464854733,True
11901136129,175,916,0.19104803493449782,True
11901135804,175,1381,0.12671976828385229,True
50503110408,175,619,0.2827140549273021,True
40204104848,175,995,0.17587939698492464,True
12703173214,175,951,0.18401682439537329,True
21204145915,174,992,0.17540322580645162,True
12501158409,174,975,0.17846153846153845,True
50502108531,174,1066,0.16322701688555347,True
31001156454,174,1075,0.16186046511627908,True
21301132802,173,1078,0.16048237476808905,True
21304146207,173,1018,0.16994106090373282,True
21301133435,173,967,0.17890382626680454,True
12503148031,173,924,0.18722943722943722,True
31001127611,173,1113,0.1554357592093441,True
20604112119,173,1652,0.10472154963680387,True
21303134827,173,965,0.17927461139896372,True
50403105707,172,747,0.23025435073627845,True
21301133439,172,432,0.39814814814814814,True
12702151522,172,731,0.23529411764705882,True
20603111332,172,515,0.3339805825242718,True
31001156313,172,986,0.1744421906693712,True
21303134929,172,979,0.17568947906026558,True
20607114205,172,680,0.2529411764705882,True
11902136609,172,1289,0.13343677269200932,True
21301156940,172,755,0.22781456953642384,True
40203103620,172,1148,0.14982578397212543,True
11901135609,171,1171,0.14602903501280956,True
11702163724,171,439,0.3895216400911162,True
11901135413,171,1330,0.12857142857142856,True
11902157313,171,1128,0.15159574468085107,True
11901135606,171,1171,0.14602903501280956,True
40202103503,171,540,0.31666666666666665,True
21301133816,171,845,0.20236686390532543,True
12501158627,171,1076,0.15892193308550187,True
12501158523,170,803,0.21170610211706103,True
12702151036,170,1315,0.12927756653992395,True
30305107411,170,872,0.19495412844036697,True
40203103617,169,1249,0.13530824659727783,True
12302144432,169,1082,0.15619223659889095,True
12503148021,169,374,0.45187165775401067,True
20607114108,169,556,0.3039568345323741,True
21204145919,169,1091,0.15490375802016498,True
40203103618,169,1283,0.13172252533125486,True
11901157232,169,630,0.26825396825396824,True
50503110204,169,867,0.19492502883506344,True
50403105708,168,1133,0.14827890556045895,True
11901136131,168,712,0.23595505617977527,True
21204131030,168,1128,0.14893617021276595,True
21301133808,168,763,0.22018348623853212,True
20603111507,167,660,0.25303030303030305,True
50503110418,167,765,0.21830065359477124,True
21301156936,167,623,0.2680577849117175,True
31001156438,167,1047,0.15950334288443171,True
12701150415,167,912,0.18311403508771928,True
21204156528,167,646,0.2585139318885449,True
12703152329,167,1142,0.14623467600700527,True
11902136624,167,1169,0.14285714285714285,True
50403105717,166,887,0.1871476888387824,True
50503109816,166,552,0.3007246376811594,True
40402110231,166,915,0.1814207650273224,True
11901136137,166,1071,0.1549953314659197,True
11902136627,166,880,0.18863636363636363,True
21303134705,166,499,0.33266533066132264,True
12702151914,166,1115,0.14887892376681613,True
21301133806,166,677,0.24519940915805022,True
11702163619,165,905,0.18232044198895028,True
21303135106,165,828,0.19927536231884058,True
21204146028,165,506,0.32608695652173914,True
21001153317,165,931,0.17722878625134264,True
40204104821,165,1385,0.11913357400722022,True
21301133815,165,588,0.28061224489795916,True
40402110247,165,692,0.2384393063583815,True
21301133113,165,624,0.2644230769230769,True
12703159902,165,1102,0.14972776769509982,True
11901136027,164,1429,0.11476557032890133,True
21301133308,164,487,0.33675564681724846,True
30305107412,164,1162,0.14113597246127366,True
21303135112,164,786,0.20865139949109415,True
20604150607,164,948,0.1729957805907173,True
21301133524,163,1075,0.1516279069767442,True
11901157119,163,823,0.19805589307411908,True
12501158518,163,749,0.21762349799732977,True
12702151707,163,759,0.2147562582345191,True
21301133811,163,780,0.20897435897435898,True
21301156913,163,712,0.22893258426966293,True
21204146023,163,1183,0.13778529163144548,True
12501158620,163,1138,0.14323374340949033,True
12501158608,163,887,0.18376550169109357,True
12702151045,163,1136,0.14348591549295775,True
12501158642,163,722,0.2257617728531856,True
12702151634,163,1187,0.13732097725358045,True
12702151635,162,1330,0.12180451127819548,True
21204145914,162,828,0.1956521739130435,True
40202103511,162,598,0.2709030100334448,True
11901135627,162,772,0.20984455958549222,True
50502108542,162,911,0.1778265642151482,True
21204156603,162,1199,0.13511259382819016,True
11901135448,162,763,0.21231979030144169,True
11901165616,162,1474,0.10990502035278155,True
50401104717,162,1152,0.140625,True
12703159907,162,1469,0.1102791014295439,True
21301133108,161,859,0.18742724097788127,True
21303134831,161,733,0.21964529331514324,True
11901165621,161,1087,0.14811407543698252,True
50503110422,161,942,0.17091295116772823,True
21204145908,161,1322,0.12178517397881997,True
21303134822,161,829,0.1942098914354644,True
12701159303,160,1089,0.14692378328741965,True
21204146017,160,866,0.18475750577367206,True
12702151913,160,872,0.1834862385321101,True
31001156423,160,1173,0.13640238704177324,True
11901136004,160,851,0.18801410105757932,True
11902136643,160,800,0.2,True
11702163716,160,892,0.17937219730941703,True
12702151616,159,996,0.15963855421686746,True
21301157001,159,952,0.16701680672268907,True
21204146006,159,742,0.21428571428571427,True
11902157303,159,1106,0.1437613019891501,True
12501158707,159,560,0.2839285714285714,True
12702152006,159,545,0.29174311926605506,True
31001127437,159,566,0.28091872791519434,True
50503110413,159,812,0.1958128078817734,True
20603111520,159,798,0.19924812030075187,True
50503110205,159,541,0.29390018484288355,True
12701159416,158,665,0.23759398496240602,True
50502130101,158,561,0.2816399286987522,True
12701150414,158,795,0.19874213836477989,True
50502130102,157,534,0.2940074906367041,True
12701159405,157,621,0.2528180354267311,True
12501158621,157,834,0.1882494004796163,True
12702151528,157,846,0.18557919621749408,True
20604112118,157,988,0.15890688259109312,True
31001127202,157,745,0.21073825503355706,True
12701159506,156,1229,0.12693246541903988,True
40204104323,156,1557,0.1001926782273603,True
12503147919,156,1130,0.13805309734513274,True
12702151930,156,1128,0.13829787234042554,True
21301133322,156,521,0.29942418426103645,True
11901157108,156,553,0.2820976491862568,True
21301156945,156,570,0.2736842105263158,True
11901135613,156,1405,0.1110320284697509,True
21302134324,156,1481,0.10533423362592843,True
50503110407,156,850,0.18352941176470589,True
11902136618,156,1120,0.1392857142857143,True
11901135814,155,1031,0.15033947623666344,True
40402110214,155,618,0.25080906148867316,True
20607114201,155,775,0.2,True
11901136014,155,1127,0.13753327417923691,True
20604150626,155,1418,0.10930888575458392,True
11901135443,154,954,0.16142557651991615,True
50503109811,154,843,0.1826809015421115,True
21005124703,154,1188,0.12962962962962962,True
50503130504,154,1249,0.1232986389111289,True
11901157120,154,466,0.33047210300429186,True
11901135447,154,778,0.19794344473007713,True
31001156418,154,1238,0.12439418416801293,True
21204145906,154,1462,0.10533515731874145,True
12701150427,154,746,0.2064343163538874,True
31503140907,154,691,0.22286541244573083,True
21204145923,154,1499,0.1027351567711808,True
21301156922,154,982,0.15682281059063136,True
21304146203,153,798,0.19172932330827067,True
12702151033,153,1214,0.12602965403624383,True
50401104704,153,903,0.16943521594684385,True
11901157104,152,1006,0.15109343936381708,True
40202103515,152,612,0.24836601307189543,True
21301133617,152,1053,0.144349477682811,True
11902136632,152,1046,0.14531548757170173,True
20902142803,152,1043,0.1457334611697028,True
21204156624,152,1014,0.14990138067061143,True
21301156906,152,889,0.17097862767154107,True
11901135624,152,1086,0.13996316758747698,True
21301133106,152,680,0.2235294117647059,True
21301156923,151,887,0.17023675310033823,True
12501158639,151,1172,0.128839590443686,True
21303134836,151,1086,0.13904235727440148,True
50502108503,150,1358,0.11045655375552282,True
50401104722,150,847,0.1770956316410862,True
21301156926,150,591,0.25380710659898476,True
21301156914,150,1151,0.13032145960034752,True
21301133802,150,940,0.1595744680851064,True
11902136631,149,815,0.18282208588957055,True
21204145912,149,1237,0.12045270816491511,True
11901136003,149,1342,0.11102831594634874,True
21304146201,149,970,0.15360824742268042,True
12701150429,149,1241,0.1200644641418211,True
50503109814,149,982,0.15173116089613034,True
12702151708,149,976,0.1526639344262295,True
12501158506,149,968,0.15392561983471073,True
11901136104,148,1392,0.10632183908045977,True
11902136606,148,1474,0.10040705563093623,True
12702151519,148,968,0.15289256198347106,True
12702151636,148,598,0.24749163879598662,True
12702151536,148,893,0.16573348264277715,True
12503147942,148,1230,0.12032520325203253,True
12503147932,148,546,0.27106227106227104,True
21301156916,148,506,0.2924901185770751,True
11901136106,148,997,0.14844533600802406,True
12702150918,148,678,0.2182890855457227,True
21204156513,148,1106,0.13381555153707053,True
12701159509,147,1097,0.1340018231540565,True
12702151533,147,831,0.17689530685920576,True
21301133445,147,494,0.2975708502024291,True
12501158508,147,680,0.2161764705882353,True
21204131729,147,489,0.3006134969325153,True
11901136128,147,838,0.17541766109785203,True
20904122312,147,1101,0.1335149863760218,True
12702151617,147,752,0.19547872340425532,True
40204104627,146,1279,0.11415168100078187,True
12703152326,146,1030,0.141747572815534,True
21301133835,146,482,0.3029045643153527,True
20904153017,146,696,0.20977011494252873,True
12701159517,146,914,0.15973741794310722,True
21204156524,145,599,0.24207011686143573,True
20607151823,145,531,0.2730696798493409,True
12501158702,145,1166,0.12435677530017153,True
21001153308,145,948,0.1529535864978903,True
30305107418,145,1333,0.10877719429857464,True
21204146033,145,759,0.19104084321475626,True
12702151402,145,791,0.18331226295828065,True
12701159503,145,1159,0.12510785159620363,True
12702151201,145,501,0.2894211576846307,True
20902152504,145,1250,0.116,True
21005124216,145,711,0.2039381153305204,True
50503110203,144,490,0.2938775510204082,True
11901165604,144,1228,0.11726384364820847,True
12501158633,144,1280,0.1125,True
50502130112,144,681,0.21145374449339208,True
21303134830,144,735,0.19591836734693877,True
21301133237,144,764,0.18848167539267016,True
20603111316,144,491,0.29327902240325865,True
21204156625,144,608,0.23684210526315788,True
31001156414,144,739,0.19485791610284167,True
12702151606,144,912,0.15789473684210525,True
11901157142,143,984,0.14532520325203252,True
21301133121,143,844,0.16943127962085308,True
12703173221,143,1044,0.13697318007662834,True
20904153031,143,1164,0.12285223367697594,True
12701150417,143,835,0.17125748502994012,True
21301133610,143,784,0.18239795918367346,True
30501111204,143,827,0.17291414752116083,True
50502108536,143,488,0.2930327868852459,True
50502130122,142,611,0.23240589198036007,True
21301133801,142,564,0.25177304964539005,True
40204104411,142,975,0.14564102564102563,True
40204104330,142,604,0.23509933774834438,True
11901157123,142,672,0.2113095238095238,True
11901136124,142,1126,0.1261101243339254,True
12003167823,142,1112,0.12769784172661872,True
21005124722,142,1105,0.12850678733031673,True
20603111515,142,837,0.16965352449223417,True
11901157101,142,655,0.216793893129771,True
12701150419,142,894,0.15883668903803133,True
21301156925,142,636,0.22327044025157233,True
40401109708,141,477,0.29559748427672955,True
40401109701,141,791,0.17825537294563842,True
21301156904,141,539,0.26159554730983303,True
12701150418,141,1059,0.13314447592067988,True
21303134722,141,889,0.15860517435320584,True
12701150425,141,902,0.15631929046563192,True
12703160101,141,962,0.14656964656964658,True
12703173220,141,765,0.1843137254901961,True
11901135428,141,730,0.19315068493150686,True
21204145910,141,757,0.18626155878467635,True
12501158612,141,595,0.23697478991596638,True
11901135629,141,606,0.23267326732673269,True
11902136619,141,543,0.2596685082872928,True
20904122337,141,667,0.21139430284857572,True
40203103608,140,1238,0.11308562197092084,True
12702151411,140,542,0.25830258302583026,True
11702163704,140,1019,0.13738959764474976,True
11901157240,140,634,0.22082018927444794,True
